id,firstName,lastName,rating
4897224,Josh,Uduje,109.3810594985134857
4685654,Kennard,Davis Jr.,109.3077179010367998
4702656,Alijah,Martin,108.7524898001898341
5176354,Chase,Walker,108.5675080339799012
5240903,Elias,Ralph,108.2602073803464206
5241273,Obi,Agbim,108.1040374815716847
4937074,Darrion,Williams,107.93517874040732635
4683952,Erik,Reynolds II,107.89922333544566577
5174657,Alex,Condon,107.7851567811855295
4433182,Ace,Baldwin Jr.,107.7826945021878307
4703000,Enoch,Cheeks,107.6708779743846271
4432537,Joe,Bamisile,107.6586870194939998
4606837,Ishmael,Leggett,107.2345765859908062
4837237,Jamiya,Neal,106.5859161025242861
4897921,Great,Osobor,106.4773134537036916
4897397,Wooga,Poplar,106.2866904586891057
4702784,J'Vonne,Hadley,106.1086773129500063
4701192,Viktor,Lakhin,106.0888791434765619
5105546,Malique,Ewin,105.8305298080716041
4903265,Ethan,Taylor,105.77625716516554693
5176681,Marcus,Millender,105.4913498485836398
4433243,Corey,McKeithan,105.0119795417166817
4702745,Amari,Williams,104.83736267390164314
4585606,Connor,Kochera,104.5242710598501875
4683134,Quincy,Ballard,104.4851766184012396
5101623,Markus,Burton,104.40577388028104413
5106842,Japhet,Medor,104.4004421690898457
4590399,Darius,Hannah,104.3541146745407494
5241430,All,Wright,103.7212845003649363
5214640,Kasparas,Jakucionis,103.672487106327790948
4432976,Coleman,Hawkins,103.6630755308712497
4684306,David,Joplin,103.6219745657113652
5174955,Paulius,Murauskas,102.59609926816819108
5175007,Andrej,Stojakovic,102.25786564400772183
4433563,Matt,Cross,102.0715765513274238
4683735,Jaylen,Blakes,102.00551753552826966
4433285,Mark,Mitchell,101.9998450916093484
4897007,Matthew,Cleveland,101.87383162930214116
4683751,Tyrese,Hunter,101.4884327912911896
4898380,Cam,Carter,101.3484898471723100
4696316,Cameron,Hildreth,101.326342639159939068
4837356,Tre,Donaldson,101.31890094119823565
4433149,L.J.,Cryer,101.3110824701958003
4684289,Tre,Carroll,101.2607688983505580
4433495,Boubacar,Coulibaly,100.7519762876598900
4709151,Jalen,Haynes,100.45570745008623293
4683733,Rahsool,Diggins,99.7716670525805804
4791227,Devin,McGlockton,99.7636412641803387
4433599,Arthur,Kaluma,99.6619055186742906
5240971,Austin,Rapp,99.6489429901354043
5105785,Max,Mackinnon,99.53630800455185506
4684798,Jevon,Porter,99.2882700946071412
4683756,KeShawn,Murphy,99.2743736505399031
4704043,Steve,Settle III,99.16988015993303898
4701819,Jalon,Moore,98.9068032156049807
5107652,Damarco,Minor,98.8216827351582093
4895737,Solo,Ball,98.7924529703122520
5061603,Thomas,Sorber,98.7842461406928279
4896615,Jaeden,Zackery,98.7638601937229835
4703921,Dalton,Banks,98.76058170738349187
4897532,Chad,Baker-Mazara,98.7479502364625360
5106272,Milos,Uzan,98.3541479562537424
4702670,Grant,Nelson,98.2785678992603992
5105809,Tarris,Reed Jr.,98.2403134406745003
4683840,Stevie,Mitchell,98.21211979273399956
5214642,Tomislav,Ivisic,98.0869160484363763
4712845,Isaac,McKneely,98.0389541239433139
5106706,Tayshawn,Comer,97.88078625747800645
4433596,Chance,Moore,97.8367607265004818
5107804,Miles,Byrd,97.5461264261050181
4897251,Zeke,Mayo,97.54457021640946656
5105606,Desmond,Claude,97.5291627243070531
4433191,Eddie,Lampkin Jr.,97.4791374593530628
5080489,Thomas,Haugh,97.4343763600679448
5105594,Tae,Davis,97.3306420394782526
