RecordID,Season,Player,Age,Team(s),Minutes,Rotation Role,Offensive Role,Defensive Role,On-Ball Action Share,P&R Creation Rate,Overall Shot Creation,Guarded On-Ball %,Average Dribbles Per Touch,Dribbles Per Second on Offense,Pull-Up Shot Creation,Isolation Shooting Talent,PnR Ball Handler Shot Making Efficiency,One on One Shooting Talent,On-Ball Action Share_percentile,P&R Creation Rate_percentile,Overall Shot Creation_percentile,Guarded On-Ball %_percentile,Average Dribbles Per Touch_percentile,Dribbles Per Second on Offense_percentile,Pull-Up Shot Creation_percentile,Isolation Shooting Talent_percentile,PnR Ball Handler Shot Making Efficiency_percentile,One on One Shooting Talent_percentile,Self-Created Shot Making,Midrange Pull Up Shot Creation,On-Ball Gravity,Stable Isolation PPP,Self-Created Shot Making Efficiency,Guarded by Perimeter Isolation Defense,Self-Created Openness Rating,Overall Shot Making Efficiency,Transition Shot Creation,Transition Frequency Impact,Self-Created Shot Making_percentile,Midrange Pull Up Shot Creation_percentile,On-Ball Gravity_percentile,Stable Isolation PPP_percentile,Self-Created Shot Making Efficiency_percentile,Guarded by Perimeter Isolation Defense_percentile,Self-Created Openness Rating_percentile,Overall Shot Making Efficiency_percentile,Transition Shot Creation_percentile,Transition Frequency Impact_percentile,Offensive Transition Frequency Impact,Movement Speed Rating,Passing Efficiency,Passing Creation Quality,Potential Assists Per 100 Passes,Role-Adjusted Potential Assists Per 100 Passes,Turnovers Per 100 Touches,Offensive eFG% Impact on Teammates,Offense Impact on Teammate Shot Quality,Stable Bad Pass Turnovers Per 75,Offensive Transition Frequency Impact_percentile,Movement Speed Rating_percentile,Passing Efficiency_percentile,Passing Creation Quality_percentile,Potential Assists Per 100 Passes_percentile,Role-Adjusted Potential Assists Per 100 Passes_percentile,Turnovers Per 100 Touches_percentile,Offensive eFG% Impact on Teammates_percentile,Offense Impact on Teammate Shot Quality_percentile,Stable Bad Pass Turnovers Per 75_percentile,High Value Assists Per 75 Possessions,Stable At Rim Assists Per 75,Passing Versatility,Passing Creation Volume,Box Creation,Assists Per 75 Possessions,Stable Assists Per 75,High Value Assists Per 75 Possessions_percentile,Stable At Rim Assists Per 75_percentile,Passing Versatility_percentile,Passing Creation Volume_percentile,Box Creation_percentile,Assists Per 75 Possessions_percentile,Stable Assists Per 75_percentile
5410,2022-23,Doug McDermott,31,SAS,1314,Key Rotation,Off Screen Shooter,Low Activity,4.78,-0.67,-1.36,14.44,0.79,0.04,-2.09,-0.69,-0.43,-0.64,30.03,52.44,8.69,34.65,32.23,39.22,3.18,18.06,57.6,21.38,0.09,-1.69,-0.45,0.85,0.42,-0.02,-0.25,0.92,-1.71,0.01,76.26,9.03,11.9,16.27,85.94,65.16,19.5,92.09,1.28,59.84,-0.23,0.5,-0.15,-0.98,15.38,1.61,3.27,-0.71,-0.08,0.6,27.61,96.07,47.74,9.83,62.31,72,40.04,19.98,43.45,49.83,2.01,0.83,0.98,-0.63,2.92,2.44,2.47,48.94,39.29,88,52.15,67.51,50.95,38.04
5411,2015-16,Doug McDermott,24,CHI,1860,Key Rotation,Off Screen Shooter,Low Activity,3.68,-0.86,-1.15,12.76,0.63,0.02,-1.5,-0.36,0.27,-0.27,23.74,36.76,17.86,17.81,24.47,18.39,14.65,61.63,88.16,67.38,0.17,-1.4,-0.46,0.85,0.5,-0.01,-0.16,0.9,-0.76,-0.64,80.25,16.37,10.83,16.27,87.84,66.03,30.27,91.78,40.02,9.49,-0.56,0.16,0.07,-0.59,9.91,-5.52,2.72,-0.92,-0.86,0.37,8.92,71.67,59.05,21.39,30.77,11.4,57.95,14.17,10.41,77.15,0.91,0.41,-0.46,-1.03,1.05,1.17,1.21,21.37,17.04,33.84,24.56,37.72,21.55,3.05
5412,2017-18,Doug McDermott,26,NYK/DAL,1768,Key Rotation,Off Screen Shooter,Low Activity,3.97,-0.83,-1.44,12.97,0.45,0.02,-1.96,-0.62,-0.73,-0.69,25.72,40.06,6.43,19.69,12.68,18.39,4.9,27.08,28.28,16.5,-0.29,-1.88,-0.49,0.85,-0.85,-0.29,-0.19,-0.1,-1.17,-0.06,24.02,6.17,7.09,16.27,28.6,31.45,26.41,67.98,17.5,38.16,-0.35,0.37,-0.18,-1.74,9.82,-5.72,2.67,-0.67,-0.75,0.31,19.37,91.04,45.93,1.93,30.3,10.44,59.74,21.06,12.76,81.81,1.2,0.5,0.3,-0.9,1.16,1.66,1.69,26.32,20.04,66.12,34.02,39.48,30.31,12.6
5413,2015-16,Cory Jefferson,25,PHO,50,Too Few Games,Low Minute,Helper,1.27,-0.94,-0.6,10.15,0.54,0.02,-1.28,-1.13,,-0.66,6.36,21.78,45.13,3.78,18.97,18.39,22.32,0.19,,19.18,-0.06,-1.24,-0.09,0.85,-0.7,-0.84,-0.2,-0.72,-1.15,0.04,53.93,22.07,57.45,16.27,37.37,4.72,25.09,34.13,18.88,62.95,-0.01,-0.01,-0.76,-0.08,2.08,-8.98,0,-0.03,-0.13,0.59,51.19,46.32,22.6,58.42,8.95,3.85,82.24,49.5,39.73,51.21,0,0.78,-0.53,-1.34,0,0,1.23,0,36.07,31.64,6.7,1.45,0,3.2
5414,2015-16,Sean Kilpatrick,26,DEN/BRK,616,Key Rotation,Movement Shooter,Chaser,14.98,-0.58,-0.47,14.62,1.7,0.07,-0.56,-0.51,-0.31,-0.59,60.36,56.92,50.94,36.08,58.76,57.72,52.95,44.06,67.29,27.84,0.41,-0.73,-0.1,0.94,0.46,-0.01,0.08,-0.18,-0.45,0.08,87.15,43.89,56.19,93.45,86.97,66.03,71.04,64.51,54.88,66.35,0.31,-0.03,-0.11,-0.6,18.86,6.6,4.08,-0.31,0.44,0.74,80.01,43.36,49.98,21.01,80.25,93.36,19.13,34.65,78.36,32.52,1.63,0.73,0.59,-0.68,2.78,1.75,1.82,37.7,32.94,77.22,49.29,65.77,32.8,16.32
5415,2016-17,Sean Kilpatrick,27,BRK,1754,Starter,Secondary Ball Handler,Chaser,29.33,0.21,0.19,17.93,3.01,0.18,0.19,-0.09,0.74,0.02,76.31,77.95,74.4,62.49,75.4,77.96,77.31,78.5,93.89,80.43,0.08,0.13,0.2,1,-0.18,0.35,0.02,-0.52,0.2,0.69,75.52,75.12,81.87,97.73,68.37,88.18,60.98,45.44,77.55,90.93,0.38,0.06,-0.87,-1.02,16.1,-1.94,4.39,0.98,-0.19,0.93,83.7,57.88,19.17,9.2,66.62,34.4,14.27,85.8,35.81,18.02,2.95,1.13,0.76,-0.07,4,3.2,3.2,67.27,56.41,82.16,72.95,77.72,64.64,56.51
5416,2017-18,Sean Kilpatrick,28,BRK/MIL/LAC/CHI,640,Garbage Time,Secondary Ball Handler,Low Activity,21.91,-0.2,0.27,17.33,2.53,0.13,0.2,-0.26,-0.98,-0.56,69.98,69.13,76.61,57.85,70.31,72.25,77.5,69.53,14.45,31.99,-0.26,-0.22,-0.05,0.78,-0.8,-0.28,0.11,-1.3,0.78,0.23,26.84,62.8,63.49,5.31,31.46,32.71,75.33,11.21,89.8,76.2,0.32,0.05,-1.47,0.2,14.79,-2.5,4.07,-0.19,0.1,0.8,80.65,56.39,6.43,78,59.26,29.99,19.26,40.26,61.44,26.44,2.37,0.81,-0.19,-0.97,3.36,2.66,2.7,57.37,38.03,44.41,29.37,72.06,55.66,44.73
5417,2015-16,Aaron Gordon,20,ORL,1863,Key Rotation,Athletic Finisher,Helper,5.15,-0.87,-0.3,12.2,1.08,0.06,-0.8,-0.36,-0.38,-0.51,31.98,35.61,57.72,13.65,42.42,53.09,43.24,61.63,61.56,40.1,-0.08,-0.62,-0.49,0.76,-0.25,-0.32,-0.33,-0.65,0.26,1.2,50.55,48.21,7.09,3.36,64.92,28.25,11.58,37.85,79.08,97.14,0.77,0.52,1.84,-0.53,10.24,0.33,2.23,-1.02,-0.37,0.3,94.19,96.54,98.29,23.78,32.74,62.53,70.44,12.29,25.75,82.34,1.95,1.19,0.88,-0.59,2.02,2.58,2.59,47.17,59.19,85.43,54.57,55.04,54.03,41.8
5418,2016-17,Aaron Gordon,21,ORL,2298,Key Rotation,Shot Creator,Wing Stopper,13.36,-0.56,0.04,16.66,1.6,0.07,-0.11,0.84,-1.35,0.33,57.66,57.79,70.02,53.11,56.4,57.72,68.31,93.53,5.52,87.53,-0.36,0.06,-0.32,1.03,-0.83,0.02,0.12,-1.25,0.12,1.3,18.4,72.65,29.91,98.71,29.65,68.84,76.84,12.44,75.35,97.73,1.04,0.39,1.32,0.06,16.14,-3.38,2.87,1.37,0.11,0.55,97.05,91.94,94.9,71.38,66.84,22.85,53.32,92.84,62.26,56.05,2.06,0.96,1.01,-0.31,2.39,2.45,2.46,50.24,47.03,88.71,65.94,60.62,51.15,37.73
5419,2017-18,Aaron Gordon,22,ORL,1909,Starter,Shot Creator,Helper,17.61,-0.67,0.11,15.11,1.65,0.1,0.14,-0.38,-0.89,-0.34,64.35,52.44,71.9,40.15,57.56,66.88,75.85,59.87,18.39,61.66,-1.12,0.06,-0.05,0.83,-1.44,0.1,0.12,-1.08,0.18,1.41,0.74,72.65,63.49,12.64,7.89,75.3,76.84,17.76,76.91,98.32,1.2,0.59,1.05,1.14,11.53,-7.46,3.08,0.51,0.82,0.57,97.97,97.88,91.55,94.96,40.38,5.99,46.45,73.95,88.13,53.65,2.24,1.33,-0.19,-0.24,3.37,2.59,2.6,54.71,65.97,44.41,68.38,72.16,54.22,42.09
5420,2018-19,Aaron Gordon,23,ORL,2633,Starter,Versatile Big,Wing Stopper,16.59,-0.4,0.15,16,1.76,0.09,-0.14,-0.52,-1.09,-1.34,62.79,63.66,73.14,48.01,59.98,64.64,67.27,42.42,10.6,0.3,-0.67,-0.1,-0.13,0.81,-0.97,-0.03,0.03,-0.95,-0.07,0.97,5.41,67.31,52.66,9.23,22.52,64.12,62.94,22.83,69.33,95.11,-0.09,0.44,1.11,0.19,18.37,7.47,3.91,0.54,0.03,0.72,40.36,94.16,92.43,77.62,78.09,94.81,22.83,75.11,55.31,34.9,3.18,1.66,0.53,0.4,4.47,4.07,4.06,70.77,77.48,75.14,82.36,80.95,75.01,71.17
5421,2019-20,Aaron Gordon,24,ORL,2017,Starter,Versatile Big,Wing Stopper,17.98,-0.31,0.16,17.4,1.91,0.11,0.02,-1.02,-1.72,-1.04,65.01,66.33,73.48,58.43,62.5,68.69,72.15,4.87,1.88,7.21,-1.65,0.17,-0.14,0.8,-2.2,0.14,0,-1.59,0.64,0.95,0.16,76.24,51.39,7.69,0.91,77.95,57.37,5.67,87.25,94.94,0.53,0.34,1.48,0.01,19.07,7.06,3.04,1.21,-0.04,0.6,88.91,89.23,96.33,67.87,81.3,94.27,47.87,90.4,47.37,49.83,3.58,1.7,0.61,0.45,3.9,4.18,4.17,75.53,78.55,77.78,83.12,76.78,76.04,72.35
5422,2020-21,Aaron Gordon,25,ORL/DEN,1384,Starter,Versatile Big,Wing Stopper,25.51,-0.15,0.11,19.08,2.83,0.16,-0.11,-0.19,-0.92,-0.23,72.85,70.45,71.9,69.81,73.27,75.66,68.31,73.97,16.77,69.85,-0.66,0,0.06,0.78,-1.23,0.07,0.01,-0.74,0.03,-0.18,5.69,70.75,77.34,5.31,12.78,73.15,58.98,33.07,72.5,29.24,0.04,0.09,-2.29,-0.65,17.4,4.8,3.98,0.73,0.13,1.26,58.88,62.29,1.72,19,73.61,88.91,21.39,80.4,63.54,6.36,3.42,1.47,1.21,0.2,4.41,4.31,4.3,73.67,71.71,92.5,79.01,80.52,77.12,73.9
5423,2021-22,Aaron Gordon,26,DEN,2376,Starter,Shot Creator,Wing Stopper,12.44,-0.77,-0.23,20.69,1.89,0.08,-0.32,-0.18,-1.48,-0.12,55.61,45.62,60.39,77.79,62.16,61.49,61.43,74.37,3.96,75.49,-0.42,-0.38,0.18,0.84,-0.83,0.17,-0.04,-0.63,-0.03,0.22,14.58,57.38,81.3,14.59,29.65,79.57,49.26,38.75,70.82,75.79,0.16,-0.27,1.58,1.15,16.48,-4.21,4.19,1.8,0,0.58,70.37,14.54,96.93,95.03,68.72,17.41,17.3,96.41,52.17,52.42,2.54,1.32,1.44,-0.27,3.22,2.91,2.92,60.4,65.64,95.97,67.43,70.57,60.1,50.18
5424,2022-23,Aaron Gordon,27,DEN,2055,Star,Shot Creator,Wing Stopper,15.96,-0.65,-0.16,17.76,2.1,0.1,-0.41,0.15,-0.06,-0.29,61.99,53.54,63.12,61.2,65.15,66.88,58.55,85.19,79.62,65.88,-0.28,-0.31,-0.13,0.87,-0.66,0.13,-0.14,-0.9,0.07,1.58,25,59.95,52.66,83.76,39.94,77.22,32.91,24.87,73.85,98.89,0.82,-0.24,1.87,1.36,17.87,-2.75,3.39,1.42,-1.01,0.53,94.99,17.09,98.36,96.46,75.76,27.85,36.25,93.28,8.08,58.74,3.07,1.51,1.64,-0.16,4.36,3.6,3.6,68.99,73.29,97.67,70.55,80.3,69.7,64.06
5425,2023-24,Aaron Gordon,28,DEN,2297,Star,Shot Creator,Wing Stopper,12.63,-0.7,-0.16,19.88,2.41,0.12,-0.76,-0.68,-1.19,-0.61,55.96,50.69,63.12,74.16,69.06,70.79,45.07,18.94,8.06,25.14,-0.81,-0.75,-0.03,0.72,-1.6,0.02,-0.18,-1.54,0.17,0.3,2.96,42.9,67.08,0.97,5.17,68.84,27.41,6.62,76.61,79.33,0.45,-0.31,1.75,0.21,20.04,-1.19,3.49,-0.85,-2.48,0.46,86.39,11.9,97.97,78.59,84.67,41.26,33.38,16.03,0.22,67.98,3.61,1.47,1.67,0.08,3.67,4.21,4.21,75.85,71.71,97.93,76.69,74.79,76.21,72.9
5426,2024-25,Aaron Gordon,29,DEN,1447,Starter,Shot Creator,Wing Stopper,17.58,-0.65,-0.24,17.12,2.21,0.11,-0.34,-0.23,-0.39,0.08,64.28,53.54,60.12,56.29,66.49,68.69,60.84,71.61,60.55,82.19,-0.38,-0.46,0.16,0.86,-0.85,0.1,-0.01,0.15,-0.94,0.21,16.95,54.34,80.52,81.65,28.6,75.3,55.32,76.25,30.2,75.04,0.11,-0.17,1.56,0.84,20.41,-0.28,3.42,1.23,0.15,0.75,66.16,24.45,96.83,92.15,86.03,49.8,35.4,90.84,64.83,31.45,3.81,1.95,2.82,0.1,5.2,4.09,4.09,77.87,84.38,99.98,77.05,85.05,75.13,71.51
5427,2025-26,Aaron Gordon,30,DEN,1005,Key Rotation,Shot Creator,Wing Stopper,20.32,-0.56,-0.03,19.79,2.62,0.15,0.14,0.19,-1.42,-0.7,68.04,57.79,67.76,73.69,71.19,74.59,75.85,86.14,4.6,15.59,-0.6,-0.1,0,0.85,-1.17,0.13,-0.01,-0.16,-0.63,-0.31,6.94,67.31,72.39,16.27,14.63,77.22,55.32,65.26,46.91,21.95,-0.47,-0.34,1.09,-0.48,14.51,-5.21,3.3,0.18,-0.69,0.61,12.68,10.11,92.16,25.69,57.72,12.8,39.15,60.89,14.38,48.68,2.92,1.32,1.57,-0.14,4.88,3.5,3.52,66.94,65.64,97.19,71.14,83.44,68.5,62.76
5428,2019-20,T.J. Warren,26,IND,2202,Starter,Athletic Finisher,Wing Stopper,15.97,-0.3,0.07,16.67,1.49,0.07,-0.43,0.14,0.51,-0.01,62.01,66.57,70.84,53.19,54.25,57.72,57.78,84.97,91.57,79.62,1.48,-0.36,-0.09,0.85,1.58,0.25,0.08,1.87,0.48,-0.02,96,57.92,57.45,16.27,98.24,83.96,71.04,98.6,84.33,42.04,-0.09,-0.26,-0.01,-0.87,11.03,-0.12,2.86,-1.5,-0.24,0.42,40.36,15.27,54.97,12.7,37.64,51.28,53.68,5.13,32.65,72.31,1.31,0.66,-0.92,-0.69,2.96,1.66,1.68,28.92,28.43,20.22,48.6,67.92,30.31,12.29
5429,2020-21,T.J. Warren,27,IND,117,Too Few Games,Secondary Ball Handler,Chaser,15.5,-0.37,0.04,15.74,1.73,0.08,-0.25,-0.72,-0.37,-0.47,61.26,64.68,70.02,45.59,59.29,61.49,63.9,15.78,62.5,46.53,0.42,-0.15,0.09,0.85,0.06,0.01,-0.08,-0.25,-0.65,-0.06,87.39,65.58,78.32,16.27,77.21,68,42.3,61.14,45.89,38.16,0.11,-0.01,0.62,-0.37,10,-6.39,2.65,0.28,0.1,0.4,66.16,46.32,82.09,31.5,31.31,8.32,60.13,65.19,61.44,74.23,1.21,0.69,0.51,-0.71,0,1.52,1.93,26.64,30.46,74.31,47.41,1.45,27.43,20.38
5430,2023-24,T.J. Warren,30,MIN,125,Garbage Time,Stationary Shooter,Helper,6.06,-0.64,-0.7,16.16,1.3,0.06,-1.16,-0.52,-0.58,-0.52,36.69,54.1,40.42,49.31,49.1,53.09,27.62,42.42,42.38,38.57,-0.12,-1.18,-0.14,0.85,-0.93,-0.17,-0.04,-0.97,-0.7,0.01,44.35,24.5,51.39,16.27,24.47,47.09,49.26,21.86,43.37,59.84,0.07,-0.03,-0.07,-0.01,14.29,1.68,2.88,0.06,,0.51,62.72,43.36,52.03,66.24,56.33,72.51,52.99,54.24,,61.66,1.41,0.69,0.12,-1.09,1.22,2.54,2.8,31.61,30.46,58.07,20.29,40.48,53.28,47.5
5431,2015-16,T.J. Warren,22,PHO,1070,Key Rotation,Off Screen Shooter,Low Activity,9.46,-0.69,-0.36,13.99,1.2,0.05,-1.16,-0.25,0.08,-0.62,48.36,51.18,55.55,30.07,46.25,46.61,27.62,70.07,84.15,23.88,-0.1,-1,-0.48,0.85,-0.38,0.03,-0.02,0.88,0.07,0.16,47.59,31.7,8.26,16.27,57.44,69.82,53.39,91.51,73.85,71.92,0.56,-0.15,0.26,-1.07,11.5,-3.92,2.19,0.07,-0.09,0.39,89.61,26.67,68.88,8.28,40.16,19.1,71.37,54.97,42.47,75.16,1.19,0.43,0.03,-0.79,1.78,1.49,1.54,26.03,17.57,53.45,41.79,50.37,26.85,9.04
5432,2016-17,T.J. Warren,23,PHO,2048,Starter,Athletic Finisher,Wing Stopper,10.91,-0.68,0.19,14.48,1.21,0.05,-0.36,0.1,-0.67,-0.08,52.33,51.76,74.4,34.91,46.55,46.61,60.23,83.99,33.41,77.13,0.91,-0.24,-0.39,0.78,0.82,0.02,-0.13,0.69,0.28,0.83,92.95,62.07,20.36,5.31,92.8,68.84,34.39,88.65,79.47,93.46,1.25,0.07,2.24,-0.17,11.66,3.07,2.18,-0.8,0.1,0.38,98.32,59.43,99.29,46.72,41.36,81.3,71.6,17.57,61.44,76.2,1.19,0.77,0.15,-0.63,1.42,1.31,1.34,26.03,35.47,59.6,52.15,44.21,23.57,4.91
5433,2017-18,T.J. Warren,24,PHO,2142,Starter,Shot Creator,Wing Stopper,15.89,-0.77,0.19,16.45,1.46,0.07,-0.26,0.1,-0.26,0.11,61.9,45.62,74.4,51.72,53.45,57.72,63.55,83.99,70.34,83.02,0.19,-0.13,-0.31,0.78,-0.03,0.19,-0.21,-0.34,0.61,-0.15,81,66.22,31.16,5.31,74.4,80.8,23.93,56.63,86.72,31.19,0.47,0.26,0.36,-0.62,12.5,-6.49,2.87,-0.32,-0.35,0.41,87.07,82.72,72.84,20.32,46.12,8.07,53.32,34.18,26.75,73.36,1.2,0.5,0.02,-0.64,2.3,1.44,1.46,26.32,20.04,52.84,51.66,59.29,25.89,7.21
5434,2018-19,T.J. Warren,25,PHO,1348,Starter,Slasher,Wing Stopper,11.6,-0.8,0,14.81,1.06,0.07,-0.34,0.1,0.71,-0.02,53.7,43.21,68.82,37.69,41.91,57.72,60.84,83.99,93.61,79.27,1.17,-0.24,-0.38,0.94,1.13,0.04,-0.12,1.28,-0.13,0.55,94.85,62.07,21.72,93.45,95.73,70.79,35.89,95.61,67.29,87.46,0.54,-0.35,0.83,-0.81,8.43,-10.31,1.97,-0.51,-0.11,0.48,89.22,9.57,87.14,14.1,22.66,2.6,75.17,26.82,40.99,65.63,1.59,0.72,0.33,-0.49,2.68,1.69,1.73,36.63,32.34,67.78,59.06,64.43,31.16,13.75
5435,2022-23,T.J. Warren,29,BRK/PHO,687,Rotation,Athletic Finisher,Helper,10.71,-0.81,-0.19,14.76,1.38,0.06,-0.7,-0.26,-0.14,-0.19,51.93,42.21,61.89,37.17,51.36,53.09,47.48,69.53,76.53,72.26,0.11,-0.73,-0.41,0.91,0.1,-0.26,0.19,0.19,-0.21,0.01,77.31,43.89,17.7,89.93,78.7,35.19,85.37,77.44,64.08,59.84,0.29,-0.21,1.15,-0.34,11.32,-1.4,2.21,-0.08,-0.73,0.25,78.89,19.9,93.09,33.4,39.28,39.29,70.96,46.17,13.23,84.37,1.52,0.8,-0.67,-0.97,2.06,2.09,2.16,34.53,37.37,26.95,29.37,55.49,42.18,28.19
5436,2015-16,Lamar Patterson,24,ATL,395,Rotation,Movement Shooter,Wing Stopper,9.57,-0.33,-1.3,15.09,1.53,0.07,-1.02,-0.66,-0.83,-0.8,48.71,65.62,10.91,39.99,54.95,57.72,33.91,21.17,21.39,10.97,-0.2,-1.1,-0.23,0.85,-0.81,-0.15,0.27,-1.56,-1.35,-0.27,33.18,27.57,41.18,16.27,30.82,49.97,91.66,6.21,9.43,24.31,-0.15,0.12,0.08,0.27,15.87,3.62,4.01,0.91,0.36,0.56,34.11,66.77,59.52,80.62,65.29,84.25,20.56,84.53,75.56,54.92,3.19,1.65,-0.07,-0.77,1.37,3.66,3.65,70.89,77.24,48.84,43.14,43.2,70.27,64.84
5437,2016-17,Lamar Patterson,25,ATL,40,Too Few Games,Low Minute,Point of Attack,38.18,-0.89,0,26.7,3.15,0.24,-0.58,-0.67,-0.95,-0.64,84.65,31.5,68.82,94.57,76.79,83.62,52.17,19.96,15.43,21.38,-0.08,-0.4,0.02,0.85,-1.08,0.42,0.12,-1.05,-0.68,0.13,50.55,56.46,75.05,16.27,18.18,90.95,76.84,18.9,44.29,69.82,0.13,0.27,-1.22,-0.17,22.58,8.25,4.65,0.15,0.05,1.23,67.82,83.95,11.1,46.72,91.99,95.78,11.41,59.49,57.21,7.06,6.73,2.31,0.66,-0.5,2.7,5.77,4.83,95.76,90.44,79.36,58.72,64.69,87.75,79.7
5438,2025-26,Marcus Smart,31,LAL,1725,Starter,Movement Shooter,Point of Attack,14.68,-0.16,-0.78,24.57,2.64,0.15,-0.4,-0.28,0.46,-0.43,59.93,70.26,36.22,91.39,71.48,74.59,58.96,68.06,90.83,52.03,-0.16,-0.49,-0.13,0.85,-0.39,-0.07,-0.03,-1.13,-0.64,0.48,38.4,53.17,52.66,16.27,56.77,59.86,51.53,16.13,46.52,85.38,0.58,-0.62,0.55,1.09,13.96,0.61,3.78,2.44,0.8,0.85,90.08,1.67,80.02,94.57,54.62,64.64,25.99,98.87,87.87,23.02,3.11,1.74,1.29,-0.15,2.51,3.6,3.61,69.79,79.64,93.97,70.85,62.14,69.7,64.2
5439,2023-24,Marcus Smart,29,MEM,605,Starter,Primary Ball Handler,Point of Attack,33.49,0.63,-0.1,25.55,3.52,0.24,0.3,-0.22,-0.05,0.39,80.32,84.87,65.46,93.22,80.71,83.62,80.65,72.17,79.93,88.3,0.51,0.24,-0.06,0.9,0.2,0.02,0.09,-0.43,-1.01,0.43,88.75,78.26,61.63,88.3,81.36,68.84,72.38,51.4,26.6,83.76,0.3,-0.43,-0.76,0.43,23.91,4.3,5.92,0.44,1.02,1.24,79.43,5.73,22.6,85.06,94.42,87.14,4.06,71.64,91.42,6.81,4.91,2.13,1.28,0.84,5.44,5.09,5.04,87.27,87.75,93.74,88.3,86.16,83.54,81.5
5440,2015-16,Marcus Smart,21,BOS,1667,Starter,Primary Ball Handler,Chaser,23.62,0.24,-0.34,20.75,2.62,0.15,-0.41,-0.52,0.04,-0.38,71.48,78.42,56.24,78.09,71.19,74.59,58.55,42.42,82.97,57.46,0.26,-0.49,-0.07,0.77,0.27,0.22,0.03,-2.44,0.31,1.01,83.18,53.17,60.19,4.12,82.98,82.26,62.94,0.27,80.27,95.52,1.01,-0.17,0.75,0.5,19.2,0.41,2.88,-0.21,0.58,0.82,96.75,24.45,85.36,86.82,81.75,63.21,52.99,39.39,82.89,25,3.81,1.97,1.45,0.28,2.43,4,3.99,77.87,84.8,96.03,80.48,61.17,74.24,70.07
5441,2016-17,Marcus Smart,22,BOS,2399,Star,Shot Creator,Chaser,32.72,1.02,-0.11,20.24,2.88,0.18,0.13,-0.65,-0.99,0.06,79.68,90.12,65.09,75.94,73.77,77.96,75.57,22.49,13.88,81.58,-0.52,0.2,0.26,0.74,-1.1,0.2,-0.05,-1.66,0,0.43,9.37,76.99,83.63,2.01,17.13,81.39,47.19,4.58,71.68,83.76,0.11,-0.21,-0.32,0.19,20.72,1.2,3.52,0.58,0.61,1.09,66.16,19.9,39.53,77.62,87,69.17,32.55,76.54,83.66,10.44,5.09,2.49,0.64,0.94,4.05,5.63,5.6,88.33,92.29,78.74,89.45,78.13,87.09,86.05
5442,2017-18,Marcus Smart,23,BOS,1614,Starter,Shot Creator,Chaser,34.41,1.05,0.16,19.39,3.11,0.2,0.27,-0.02,-0.39,-0.22,81.24,90.3,73.48,71.45,76.34,79.94,79.38,80.69,60.55,70.45,-0.83,0.18,0.05,0.81,-1.3,-0.01,0.09,-1.61,0.05,0.29,2.74,76.48,76.91,9.23,10.84,66.03,72.38,5.39,73.12,78.89,0.15,-0.09,-1.31,1.18,20.3,1.31,4.37,0.88,1.18,1.31,69.63,34.53,9.28,95.27,85.6,70.11,14.49,84.09,93.26,5.48,5.01,2.54,1.63,1.05,4.53,5.98,5.94,87.92,92.73,97.59,90.67,81.4,89.04,88.39
5443,2018-19,Marcus Smart,24,BOS,2200,Star,Primary Ball Handler,Wing Stopper,21.57,0.37,-0.77,21.19,2.59,0.15,-0.77,-0.33,-0.77,-0.65,69.6,80.7,36.82,80.03,70.93,74.59,44.58,64.52,25.07,20.26,-0.28,-0.54,-0.27,0.81,-0.71,-0.08,0.16,-0.62,-0.88,0.04,25,51.21,36.27,9.23,36.82,58.6,82,39.45,33.42,62.95,0.22,-0.31,-0.52,-0.01,19.05,-0.15,3.3,0.97,0.24,1.03,74.64,11.9,30.98,66.24,81.14,50.98,39.15,85.59,70.07,12.62,4.31,2.08,1,0.6,3.84,5.34,5.32,82.53,86.94,88.5,85.39,76.21,85.38,84.09
5444,2019-20,Marcus Smart,25,BOS,1919,Star,Primary Ball Handler,Point of Attack,23.46,-0.02,0.01,21.06,2.89,0.18,0,-0.14,-0.06,-0.22,71.3,73.19,69.09,79.38,73.87,77.96,71.59,76.12,79.62,70.45,-0.24,0.18,-0.29,0.83,-0.47,-0.03,0.22,-1.05,-0.17,1.14,28.93,76.48,33.82,12.64,51.86,64.12,88.03,18.9,66.05,96.75,0.81,-0.38,0.99,1.28,18.7,-0.96,2.93,-0.12,1.31,0.96,94.8,7.98,90.66,95.88,79.54,43.25,51.34,43.88,94.51,16.01,4.96,2.59,1,0.73,4.77,5.49,5.47,87.56,93.17,88.5,87,82.73,86.26,85.19
5445,2020-21,Marcus Smart,26,BOS,1581,Star,Primary Ball Handler,Point of Attack,25.15,-0.03,-0.27,22.09,2.98,0.2,-0.33,-0.33,-0.06,-0.23,72.5,72.97,58.78,83.87,74.89,79.94,61.08,64.52,79.62,69.85,-0.18,-0.05,-0.11,0.86,-0.49,0.05,0.04,-0.95,-0.14,0.65,35.39,69.05,54.99,81.65,50.6,71.73,64.75,22.83,66.93,90.08,0.71,-0.37,0.48,1.04,17.7,-1.88,3.07,2.21,1.01,1.05,93.01,8.52,77.52,94.19,74.98,34.88,46.8,98.15,91.28,11.87,5.47,2.52,0.95,0.78,5.24,6.25,6.21,90.57,92.52,87.21,87.53,85.21,90.46,90.08
