Season,Player,NBA_ID,D-LEBRON,D_LEBRON_Rank,LEBRON,LEBRON_Rank,Minutes,O-LEBRON,O_LEBRON_Rank,player_name,year
2018-19,Jahlil Okafor,1626143,-0.05,239.0,-0.6,239.0,935.0,-0.55,263.5,jahlil okafor,2019
2018-19,JaKarr Sampson,203960,-0.13,259.0,-0.38,202.0,127.0,-0.25,189.5,jakarr sampson,2019
2018-19,Jake Layman,1627774,0.19,179.0,-0.93,300.0,1327.0,-1.12,379.5,jake layman,2019
2018-19,Jakob Poeltl,1627751,1.41,41.0,1.17,69.0,1273.0,-0.24,186.0,jakob poeltl,2019
2018-19,Jalen Brunson,1628973,-0.7,407.0,-1.0,313.0,1591.0,-0.3,196.0,jalen brunson,2019
2018-19,Jalen Jones,1627883,0.77,96.5,-0.46,215.5,214.0,-1.23,394.0,jalen jones,2019
2018-19,Jamal Crawford,2037,-2.7,522.0,-3.41,521.0,1199.0,-0.71,304.0,jamal crawford,2019
2018-19,Jamal Murray,1627750,-0.68,405.0,0.84,97.0,2447.0,1.52,33.0,jamal murray,2019
2018-19,James Ennis,203516,-0.38,319.5,-1.36,370.5,1230.0,-0.97,352.0,james ennis iii,2019
2018-19,James Harden,201935,-0.95,446.5,5.47,3.0,2867.0,6.42,1.0,james harden,2019
2018-19,James Johnson,201949,0.24,168.0,-1.48,388.0,1164.0,-1.72,470.5,james johnson,2019
2018-19,James Nunnally,203263,-0.64,392.5,-1.19,350.0,102.0,-0.55,263.5,james nunnally,2019
2018-19,JaMychal Green,203210,0.46,129.0,-0.66,253.5,1371.0,-1.12,379.5,jamychal green,2019
2018-19,Jared Dudley,201162,0.5,124.0,-0.75,265.5,1220.0,-1.25,398.5,jared dudley,2019
2018-19,Jared Terrell,1629123,-0.6,384.0,-1.73,425.5,111.0,-1.13,383.0,jared terrell,2019
2018-19,Jarell Martin,1626185,0.64,110.0,-0.85,286.0,328.0,-1.49,442.5,jarell martin,2019
2018-19,Jaren Jackson Jr,1628991,1.03,65.5,-0.79,275.0,1515.0,-1.82,483.0,jaren jackson jr.,2019
2018-19,Jaron Blossomgame,1628417,0.29,156.5,-0.78,271.5,439.0,-1.06,364.5,jaron blossomgame,2019
2018-19,Jarred Vanderbilt,1629020,-0.11,254.5,-1.07,333.0,69.0,-0.97,352.0,jarred vanderbilt,2019
2018-19,Jarrett Allen,1628386,1.01,69.5,0.72,103.0,2096.0,-0.29,194.0,jarrett allen,2019
2018-19,Jason Smith,201160,-0.34,306.5,-1.22,355.5,191.0,-0.88,335.0,jason smith,2019
2018-19,JaVale McGee,201580,1.29,48.0,0.92,91.0,1671.0,-0.37,220.5,javale mcgee,2019
2018-19,Jawun Evans,1628393,-0.27,284.5,-1.04,324.5,64.0,-0.77,311.5,jawun evans,2019
2018-19,Jaylen Adams,1629121,-0.34,306.5,-2.09,468.5,428.0,-1.76,479.5,jaylen adams,2019
2018-19,Jaylen Brown,1627759,0.37,145.0,-0.28,185.0,1913.0,-0.65,290.5,jaylen brown,2019
2018-19,Jaylen Morris,1628537,-0.5,357.5,-0.66,253.5,28.0,-0.16,161.0,jaylen morris,2019
2018-19,Jayson Tatum,1628369,1.3,46.5,1.47,53.0,2455.0,0.17,113.5,jayson tatum,2019
2018-19,Jeff Green,201145,-1.27,491.0,-1.49,389.5,2097.0,-0.22,180.5,jeff green,2019
2018-19,Jeff Teague,201952,-0.25,278.5,1.0,82.0,1264.0,1.25,45.5,jeff teague,2019
2018-19,Jemerrio Jones,1629203,0.39,142.0,-0.25,181.0,143.0,-0.64,286.5,jemerrio jones,2019
2018-19,Jerami Grant,203924,1.46,33.0,1.15,70.5,2612.0,-0.31,198.5,jerami grant,2019
2018-19,Jeremy Lamb,203087,0.39,142.0,1.26,62.5,2250.0,0.86,69.0,jeremy lamb,2019
2018-19,Jeremy Lin,202391,-0.76,420.0,-1.5,391.0,1436.0,-0.74,307.5,jeremy lin,2019
2018-19,Jerian Grant,1626170,0.02,219.5,-1.67,420.5,939.0,-1.7,465.5,jerian grant,2019
2018-19,Jerome Robinson,1629010,-0.74,413.0,-2.04,464.0,320.0,-1.3,405.5,jerome robinson,2019
2018-19,Jerryd Bayless,201573,-1.61,507.0,-2.05,465.0,657.0,-0.45,238.0,jerryd bayless,2019
2018-19,Jevon Carter,1628975,-0.16,265.0,-1.89,446.5,577.0,-1.73,473.0,jevon carter,2019
2018-19,Jimmer Fredette,202690,-0.42,330.0,-0.67,256.5,65.0,-0.25,189.5,jimmer fredette,2019
2018-19,Jimmy Butler,202710,-0.08,244.5,1.88,36.0,2185.0,1.95,25.0,jimmy butler,2019
2018-19,JJ Redick,200755,-1.46,502.0,-0.31,191.0,2379.0,1.15,52.5,jj redick,2019
2018-19,Joakim Noah,201149,1.81,19.5,1.72,44.0,693.0,-0.08,143.5,joakim noah,2019
2018-19,Jodie Meeks,201975,-1.01,457.5,-1.53,394.5,104.0,-0.52,260.0,jodie meeks,2019
2018-19,Joe Chealey,1629147,-0.1,250.5,-0.5,222.0,8.0,-0.4,228.5,joe chealey,2019
2018-19,Joe Harris,203925,-0.08,244.5,-0.19,169.5,2293.0,-0.11,149.0,joe harris,2019
2018-19,Joe Ingles,204060,1.17,57.5,1.77,40.0,2568.0,0.61,86.5,joe ingles,2019
2018-19,Joel Embiid,203954,1.79,21.0,4.07,13.0,2154.0,2.29,21.0,joel embiid,2019
2018-19,John Collins,1628381,-1.35,498.0,0.01,146.0,1829.0,1.36,37.0,john collins,2019
2018-19,John Henson,203089,0.22,173.5,-0.62,244.5,188.0,-0.83,327.5,john henson,2019
2018-19,John Jenkins,203098,-1.64,508.0,-2.57,495.5,333.0,-0.93,343.0,john jenkins,2019
2018-19,John Wall,202322,0.03,215.5,0.98,84.5,1104.0,0.95,61.0,john wall,2019
2018-19,Johnathan Motley,1628405,-0.27,284.5,-0.51,226.0,156.0,-0.24,186.0,johnathan motley,2019
2018-19,Johnathan Williams,1629140,-0.45,343.0,-0.6,239.0,372.0,-0.16,161.0,johnathan williams,2019
2018-19,Jon Leuer,202720,0.2,177.5,-1.87,442.0,402.0,-2.08,498.5,jon leuer,2019
2018-19,Jonah Bolden,1628413,0.3,154.5,-1.03,319.5,639.0,-1.33,409.0,jonah bolden,2019
2018-19,Jonas Jerebko,201973,0.28,159.0,0.74,100.5,1218.0,0.46,97.0,jonas jerebko,2019
2018-19,Jonas Valanciunas,202685,0.59,116.0,0.87,94.0,1091.0,0.28,107.0,jonas valanciunas,2019
2018-19,Jonathan Isaac,1628371,1.74,22.0,0.66,107.0,1996.0,-1.08,370.0,jonathan isaac,2019
2018-19,Jonathon Simmons,203613,-0.27,284.5,-2.66,502.5,1064.0,-2.39,518.0,jonathon simmons,2019
2018-19,Jordan Bell,1628395,0.75,99.5,-0.55,232.0,788.0,-1.3,405.5,jordan bell,2019
2018-19,Jordan Clarkson,203903,-2.96,525.0,-2.94,513.0,2214.0,0.02,128.0,jordan clarkson,2019
2018-19,Jordan Loyd,1628070,-0.58,376.0,-1.16,346.0,55.0,-0.59,276.0,jordan loyd,2019
2018-19,Jordan McRae,203895,-0.48,349.5,-0.93,300.0,333.0,-0.46,241.0,jordan mcrae,2019
2018-19,Jordan Sibert,1626296,-0.1,250.5,-0.13,163.5,4.0,-0.03,133.0,jordan sibert,2019
2018-19,Jose Calderon,101181,-0.34,306.5,-2.64,501.0,632.0,-2.3,514.0,jose calderon,2019
2018-19,Josh Hart,1628404,0.34,149.0,-1.27,362.5,1715.0,-1.61,454.5,josh hart,2019
2018-19,Josh Jackson,1628367,-0.66,400.5,-3.0,515.0,1976.0,-2.34,516.0,josh jackson,2019
2018-19,Josh Okogie,1629006,0.86,86.5,-0.02,154.0,1745.0,-0.88,335.0,josh okogie,2019
2018-19,Josh Richardson,1626196,0.64,110.0,0.87,94.0,2539.0,0.23,110.0,josh richardson,2019
2018-19,JR Smith,2747,0.78,94.0,-0.65,251.0,222.0,-1.43,430.5,jr smith,2019
2018-19,Jrue Holiday,201950,-0.08,244.5,3.11,21.0,2402.0,3.19,15.0,jrue holiday,2019
2018-19,Juancho Hernangomez,1627823,0.02,219.5,-0.78,271.5,1358.0,-0.8,319.0,juancho hernangomez,2019
2018-19,Julian Washburn,1627395,0.09,201.5,-1.35,368.5,254.0,-1.44,434.0,julian washburn,2019
2018-19,Julius Randle,203944,-0.8,429.0,0.43,120.5,2232.0,1.23,48.0,julius randle,2019
2018-19,Justin Anderson,1626147,0.03,215.5,-1.06,330.0,463.0,-1.09,373.0,justin anderson,2019
2018-19,Justin Holiday,203200,0.44,131.5,-1.63,416.5,2607.0,-2.08,498.5,justin holiday,2019
2018-19,Justin Jackson,1628382,-1.04,462.5,-2.09,468.5,1613.0,-1.06,364.5,justin jackson,2019
2018-19,Justin Patton,1628383,-0.42,330.0,-0.59,235.5,21.0,-0.17,164.0,justin patton,2019
2018-19,Justise Winslow,1626159,1.1,59.0,0.05,143.0,1960.0,-1.05,361.5,justise winslow,2019
2018-19,Jusuf Nurkic,203994,2.1,14.0,3.36,17.0,1974.0,1.26,43.5,jusuf nurkic,2019
2018-19,Kadeem Allen,1628443,-0.48,349.5,-0.41,207.5,416.0,0.07,122.5,kadeem allen,2019
2018-19,Kalin Lucas,203564,0.03,215.5,-0.31,191.0,6.0,-0.34,207.5,kalin lucas,2019
2018-19,Karl-Anthony Towns,1626157,0.23,171.0,3.71,14.0,2545.0,3.48,13.0,karl-anthony towns,2019
2018-19,Kawhi Leonard,202695,0.55,118.5,4.09,12.0,2040.0,3.54,11.0,kawhi leonard,2019
2018-19,Keita Bates-Diop,1628966,-0.29,294.5,-1.71,422.0,503.0,-1.42,429.0,keita bates-diop,2019
2018-19,Kelly Olynyk,203482,1.03,65.5,0.48,115.5,1812.0,-0.55,263.5,kelly olynyk,2019
2018-19,Kelly Oubre Jr,1626162,-0.36,311.5,-0.65,251.0,1923.0,-0.29,194.0,kelly oubre jr.,2019
2018-19,Kemba Walker,202689,-1.05,464.0,2.84,27.0,2863.0,3.89,8.0,kemba walker,2019
2018-19,Kenneth Faried,202702,-0.35,309.5,0.31,130.0,728.0,0.66,82.0,kenneth faried,2019
2018-19,Kenrich Williams,1629026,0.61,113.0,-0.17,166.0,1079.0,-0.78,314.5,kenrich williams,2019
2018-19,Kent Bazemore,203145,-0.13,259.0,-1.78,433.5,1643.0,-1.65,459.0,kent bazemore,2019
2018-19,Kentavious Caldwell-Pope,203484,-1.12,471.5,-1.19,350.0,2035.0,-0.06,140.0,kentavious caldwell-pope,2019
2018-19,Kevin Durant,201142,0.84,89.0,4.85,5.0,2702.0,4.01,7.0,kevin durant,2019
2018-19,Kevin Huerter,1628989,-0.34,306.5,-1.04,324.5,2048.0,-0.7,300.5,kevin huerter,2019
2018-19,Kevin Knox II,1628995,-2.72,523.0,-5.36,526.0,2158.0,-2.64,522.0,kevin knox ii,2019
2018-19,Kevin Love,201567,0.66,108.0,2.89,25.0,598.0,2.24,22.0,kevin love,2019
2018-19,Kevon Looney,1626172,0.26,162.5,1.19,66.0,1481.0,0.93,63.0,kevon looney,2019
2018-19,Khem Birch,203920,1.22,52.0,0.71,105.0,643.0,-0.51,257.5,khem birch,2019
2018-19,Khris Middleton,203114,0.47,127.5,1.77,40.0,2394.0,1.3,42.0,khris middleton,2019
2018-19,Khyri Thomas,1629017,-0.1,250.5,-1.25,359.0,195.0,-1.15,389.0,khyri thomas,2019
2018-19,Klay Thompson,202691,-0.54,365.5,0.53,111.0,2652.0,1.07,55.0,klay thompson,2019
2018-19,Kobi Simmons,1628424,0.44,131.5,0.4,124.5,2.0,-0.04,136.0,kobi simmons,2019
2018-19,Kosta Koufos,201585,1.49,32.0,-0.16,165.0,502.0,-1.64,458.0,kosta koufos,2019
2018-19,Kostas Antetokounmpo,1628961,-0.01,227.5,-0.23,177.0,11.0,-0.22,180.5,kostas antetokounmpo,2019
2018-19,Kris Dunn,1627739,0.26,162.5,-1.49,389.5,1389.0,-1.75,477.0,kris dunn,2019
2018-19,Kyle Anderson,203937,0.93,77.5,-1.09,340.0,1281.0,-2.02,494.0,kyle anderson,2019
2018-19,Kyle Korver,2594,-0.37,315.0,-0.35,197.0,1334.0,0.03,125.5,kyle korver,2019
2018-19,Kyle Kuzma,1628398,-0.96,449.0,-0.18,167.0,2314.0,0.78,73.0,kyle kuzma,2019
2018-19,Kyle Lowry,200768,0.87,83.5,3.07,22.0,2213.0,2.2,23.0,kyle lowry,2019
2018-19,Kyle OQuinn,203124,0.64,110.0,-0.44,213.0,371.0,-1.08,370.0,kyle o'quinn,2019
2018-19,Kyrie Irving,202681,0.16,186.5,3.29,19.0,2214.0,3.13,16.0,kyrie irving,2019
2018-19,LaMarcus Aldridge,200746,0.54,120.0,1.55,50.0,2687.0,1.01,58.0,lamarcus aldridge,2019
2018-19,Lance Stephenson,202362,-1.22,483.0,-2.5,491.0,1123.0,-1.28,403.0,lance stephenson,2019
2018-19,Lance Thomas,202498,-0.49,353.5,-3.3,518.0,783.0,-2.81,525.0,lance thomas,2019
2018-19,Landry Shamet,1629013,-0.95,446.5,-1.41,382.0,1802.0,-0.46,241.0,landry shamet,2019
2018-19,Langston Galloway,204038,-0.93,443.0,-1.22,355.5,1745.0,-0.29,194.0,langston galloway,2019
2018-19,Larry Nance Jr,1626204,0.76,98.0,0.19,135.0,1795.0,-0.57,269.5,larry nance jr.,2019
2018-19,Lauri Markkanen,1628374,-0.58,376.0,0.44,119.0,1682.0,1.02,57.0,lauri markkanen,2019
2018-19,LeBron James,2544,0.56,117.0,4.63,8.0,1937.0,4.07,6.0,lebron james,2019
2018-19,Lonnie Walker IV,1629022,-0.26,281.0,-1.4,378.5,118.0,-1.14,386.5,lonnie walker iv,2019
2018-19,Lonzo Ball,1628366,0.9,79.0,-0.02,154.0,1423.0,-0.92,341.0,lonzo ball,2019
2018-19,Lorenzo Brown,203485,-0.37,315.0,-2.1,470.0,212.0,-1.73,473.0,lorenzo brown,2019
2018-19,Lou Williams,101150,-2.77,524.0,0.25,133.0,1993.0,3.02,17.0,lou williams,2019
2018-19,Luc Mbah a Moute,201601,-0.24,276.5,-0.82,282.5,61.0,-0.58,272.5,luc mbah a moute,2019
2018-19,Luka Doncic,1629029,-0.28,289.0,1.43,54.0,2318.0,1.71,30.0,luka doncic,2019
2018-19,Luke Kennard,1628379,-1.03,460.0,-1.91,448.5,1437.0,-0.88,335.0,luke kennard,2019
2018-19,Luke Kornet,1628436,1.04,64.0,0.52,112.0,784.0,-0.53,261.0,luke kornet,2019
2018-19,Luol Deng,2736,-0.18,270.0,-0.5,222.0,380.0,-0.31,198.5,luol deng,2019
2018-19,Malachi Richardson,1627781,-0.98,453.5,-2.42,488.5,103.0,-1.44,434.0,malachi richardson,2019
2018-19,Malcolm Brogdon,1627763,0.25,165.5,1.68,46.0,1832.0,1.43,36.0,malcolm brogdon,2019
2018-19,Malcolm Miller,1626259,-0.88,436.5,-1.4,378.5,67.0,-0.51,257.5,malcolm miller,2019
2018-19,Malik Beasley,1627736,-1.1,469.5,-0.82,282.5,1879.0,0.28,107.0,malik beasley,2019
2018-19,Malik Monk,1628370,-1.1,469.5,-1.78,433.5,1258.0,-0.67,295.5,malik monk,2019
2018-19,Marc Gasol,201188,2.15,12.0,1.56,48.0,2436.0,-0.59,276.0,marc gasol,2019
2018-19,Marcin Gortat,101162,0.88,81.5,-1.04,324.5,751.0,-1.92,491.0,marcin gortat,2019
2018-19,Marco Belinelli,201158,-1.18,476.5,-1.42,384.5,1815.0,-0.23,183.5,marco belinelli,2019
2018-19,Marcus Derrickson,1629094,-1.16,475.0,-1.58,407.0,67.0,-0.42,232.5,marcus derrickson,2019
2018-19,Marcus Morris Sr,202694,-0.01,227.5,-0.43,212.0,2091.0,-0.41,230.5,marcus morris sr.,2019
2018-19,Marcus Smart,203935,1.2,53.0,0.88,92.0,2200.0,-0.32,201.5,marcus smart,2019
2018-19,Mario Hezonja,1626209,0.12,196.0,-0.96,303.5,1206.0,-1.08,370.0,mario hezonja,2019
2018-19,Markelle Fultz,1628365,0.0,223.5,-1.87,442.0,427.0,-1.87,489.5,markelle fultz,2019
2018-19,Markieff Morris,202693,-0.04,236.0,-0.75,265.5,1271.0,-0.7,300.5,markieff morris,2019
2018-19,Marquese Chriss,1627737,0.11,198.5,-0.99,312.0,499.0,-1.1,375.5,marquese chriss,2019
2018-19,MarShon Brooks,202705,-1.25,488.0,-2.01,460.5,387.0,-0.76,310.0,marshon brooks,2019
2018-19,Marvin Bagley,1628963,-1.67,509.0,-1.6,413.0,1567.0,0.07,122.5,marvin bagley iii,2019
2018-19,Marvin Williams,101107,0.6,114.5,0.5,113.0,2133.0,-0.1,147.5,marvin williams,2019
2018-19,Mason Plumlee,203486,1.55,30.0,1.2,65.0,1731.0,-0.35,210.5,mason plumlee,2019
2018-19,Matthew Dellavedova,203521,-0.91,440.5,-1.35,368.5,812.0,-0.44,236.0,matthew dellavedova,2019
2018-19,Maurice Harkless,203090,1.28,49.5,0.45,117.5,1415.0,-0.83,327.5,maurice harkless,2019
2018-19,Maxi Kleber,1628467,1.07,61.0,0.72,103.0,1502.0,-0.34,207.5,maxi kleber,2019
2018-19,Melvin Frazier Jr,1628982,-0.28,289.0,-0.79,275.0,44.0,-0.51,257.5,melvin frazier jr.,2019
2018-19,Meyers Leonard,203086,0.33,152.0,-0.23,177.0,878.0,-0.56,266.5,meyers leonard,2019
2018-19,Michael Beasley,201563,-0.44,337.0,-0.5,222.0,277.0,-0.06,140.0,michael beasley,2019
2018-19,Michael Carter-Williams,203487,0.47,127.5,0.94,89.5,372.0,0.48,96.0,michael carter-williams,2019
2018-19,Michael Kidd-Gilchrist,203077,0.95,74.0,-0.19,169.5,1179.0,-1.14,386.5,michael kidd-gilchrist,2019
2018-19,Mikal Bridges,1628969,-0.01,227.5,-1.17,347.0,2417.0,-1.17,390.0,mikal bridges,2019
2018-19,Mike Conley,201144,-0.29,294.5,3.42,16.0,2342.0,3.71,10.0,mike conley,2019
2018-19,Mike Muscala,203488,0.23,171.0,-1.03,319.5,1306.0,-1.26,400.5,mike muscala,2019
2018-19,Mike Scott,203118,-1.25,488.0,-2.51,493.0,1396.0,-1.26,400.5,mike scott,2019
2018-19,Miles Bridges,1628970,0.15,189.5,-0.52,229.0,1696.0,-0.67,295.5,miles bridges,2019
2018-19,Miles Plumlee,203101,0.17,183.0,-0.63,248.0,173.0,-0.8,319.0,miles plumlee,2019
2018-19,Milos Teodosic,1628462,-0.63,388.5,-1.56,399.0,150.0,-0.93,343.0,milos teodosic,2019
2018-19,Mitchell Creek,1628249,-0.29,294.5,-0.49,219.0,47.0,-0.2,172.5,mitchell creek,2019
2018-19,Mitchell Robinson,1629011,2.06,16.5,0.96,86.0,1360.0,-1.1,375.5,mitchell robinson,2019
2018-19,Mo Bamba,1628964,1.84,18.0,-0.38,202.0,766.0,-2.22,508.0,mo bamba,2019
2018-19,Monte Morris,1628420,-0.49,353.5,0.41,122.5,1970.0,0.91,65.0,monte morris,2019
2018-19,Montrezl Harrell,1626149,-0.17,267.5,1.09,76.0,2158.0,1.25,45.5,montrezl harrell,2019
2018-19,Moritz Wagner,1629021,0.23,171.0,-1.43,386.0,446.0,-1.67,463.0,moritz wagner,2019
2018-19,Myles Turner,1626167,3.17,2.0,2.31,30.0,2119.0,-0.86,331.5,myles turner,2019
2018-19,Naz Mitrou-Long,1628513,-0.9,438.5,-1.47,387.0,84.0,-0.57,269.5,naz mitrou-long,2019
2018-19,Nemanja Bjelica,202357,1.19,55.0,1.03,81.0,1788.0,-0.16,161.0,nemanja bjelica,2019
2018-19,Nene,2403,0.42,137.5,-1.41,382.0,546.0,-1.83,485.0,nene,2019
2018-19,Nerlens Noel,203457,2.34,10.0,0.79,98.0,1055.0,-1.54,447.0,nerlens noel,2019
2018-19,Nick Young,201156,-0.38,319.5,-0.98,310.0,37.0,-0.6,280.5,nick young,2019
2018-19,Nicolas Batum,201587,0.12,196.0,-0.76,268.5,2354.0,-0.87,333.0,nicolas batum,2019
2018-19,Nik Stauskas,203917,-1.26,490.0,-2.5,491.0,1015.0,-1.24,396.0,nik stauskas,2019
2018-19,Nikola Jokic,203999,1.05,62.5,4.58,9.0,2504.0,3.53,12.0,nikola jokic,2019
2018-19,Nikola Mirotic,202703,-0.58,376.0,0.32,128.5,1245.0,0.9,66.0,nikola mirotic,2019
2018-19,Nikola Vucevic,202696,1.81,19.5,3.33,18.0,2510.0,1.52,33.0,nikola vucevic,2019
2018-19,Noah Vonleh,203943,1.68,23.0,-0.03,156.0,1722.0,-1.71,468.0,noah vonleh,2019
2018-19,Norman Powell,1626181,-0.44,337.0,-0.81,280.5,1126.0,-0.37,220.5,norman powell,2019
2018-19,OG Anunoby,1628384,0.16,186.5,-1.24,357.5,1352.0,-1.4,422.0,og anunoby,2019
2018-19,Okaro White,1627855,-0.12,256.0,-0.31,191.0,6.0,-0.19,169.5,okaro white,2019
2018-19,Omari Spellman,1629016,-0.45,343.0,-1.73,425.5,805.0,-1.28,403.0,omari spellman,2019
2018-19,Omri Casspi,201956,0.67,107.0,-0.52,229.0,520.0,-1.19,392.5,omri casspi,2019
2018-19,Otto Porter Jr,203490,1.59,27.0,2.21,31.0,1684.0,0.62,85.0,otto porter jr.,2019
2018-19,PJ Tucker,200782,1.5,31.0,0.06,141.5,2802.0,-1.45,437.5,p.j. tucker,2019
2018-19,Pascal Siakam,1627783,0.93,77.5,1.74,43.0,2548.0,0.81,70.0,pascal siakam,2019
2018-19,Pat Connaughton,1626192,-0.52,362.0,0.0,148.5,1261.0,0.52,92.5,pat connaughton,2019
2018-19,Patrick Beverley,201976,0.86,86.5,1.3,59.0,2137.0,0.44,99.0,patrick beverley,2019
2018-19,Patrick McCaw,1627775,0.14,191.5,-2.14,475.0,397.0,-2.28,513.0,patrick mccaw,2019
2018-19,Patrick Patterson,202335,-1.21,480.0,-2.97,514.0,861.0,-1.75,477.0,patrick patterson,2019
2018-19,Patty Mills,201988,-1.03,460.0,0.21,134.0,1908.0,1.24,47.0,patty mills,2019
2018-19,Pau Gasol,2200,1.56,29.0,1.35,57.0,361.0,-0.21,176.5,pau gasol,2019
2018-19,Paul George,202331,1.42,39.5,5.22,4.0,2841.0,3.8,9.0,paul george,2019
2018-19,Paul Millsap,200794,1.43,37.5,2.14,32.0,1895.0,0.71,75.5,paul millsap,2019
2018-19,PJ Dozier,1628408,-0.64,392.5,-0.79,275.0,51.0,-0.15,157.5,pj dozier,2019
2018-19,Quincy Acy,203112,0.29,156.5,-0.63,248.0,123.0,-0.91,339.5,quincy acy,2019
2018-19,Quincy Pondexter,202347,-0.18,270.0,-1.57,403.0,292.0,-1.39,419.0,quincy pondexter,2019
2018-19,Quinn Cook,1626188,-1.56,503.5,-2.24,481.0,1059.0,-0.68,298.0,quinn cook,2019
2018-19,Rajon Rondo,200765,-0.76,420.0,-1.94,453.0,1369.0,-1.18,391.0,rajon rondo,2019
2018-19,Raul Neto,203526,-0.85,433.0,-0.91,297.5,474.0,-0.06,140.0,raul neto,2019
2018-19,Rawle Alkins,1628959,-0.36,311.5,-0.57,234.0,120.0,-0.21,176.5,rawle alkins,2019
2018-19,Ray Spalding,1629034,0.21,175.5,-0.6,239.0,148.0,-0.8,319.0,ray spalding,2019
2018-19,Raymond Felton,101109,-1.12,471.5,-1.94,453.0,379.0,-0.83,327.5,raymond felton,2019
2018-19,Reggie Bullock,203493,-0.48,349.5,-1.04,324.5,1879.0,-0.56,266.5,reggie bullock jr.,2019
2018-19,Reggie Jackson,202704,-0.82,431.5,-0.51,226.0,2289.0,0.32,102.0,reggie jackson,2019
2018-19,Richaun Holmes,1626158,0.42,137.5,-0.42,210.5,1184.0,-0.84,330.0,richaun holmes,2019
2018-19,Ricky Rubio,201937,0.79,92.0,1.09,76.0,1899.0,0.31,103.0,ricky rubio,2019
2018-19,RJ Hunter,1626154,-0.75,415.5,-0.75,265.5,26.0,0.0,131.0,rj hunter,2019
2018-19,Robert Covington,203496,2.5,6.5,2.05,34.0,1203.0,-0.45,238.0,robert covington,2019
2018-19,Robert Williams,1629057,1.59,27.0,-0.24,179.5,283.0,-1.83,485.0,robert williams iii,2019
2018-19,Robin Lopez,201577,-0.97,451.5,-2.58,497.0,1606.0,-1.61,454.5,robin lopez,2019
2018-19,Rodions Kurucs,1629066,0.08,204.0,-0.98,310.0,1294.0,-1.05,361.5,rodions kurucs,2019
2018-19,Rodney Hood,203918,-0.58,376.0,-0.42,210.5,1893.0,0.15,116.0,rodney hood,2019
2018-19,Rodney McGruder,203585,-0.44,337.0,-1.57,403.0,1550.0,-1.14,386.5,rodney mcgruder,2019
2018-19,Ron Baker,1627758,0.74,101.0,-0.31,191.0,152.0,-1.06,364.5,ron baker,2019
2018-19,Rondae Hollis-Jefferson,1626178,0.78,94.0,-0.19,169.5,1234.0,-0.97,352.0,rondae hollis-jefferson,2019
2018-19,Royce ONeale,1626220,0.94,75.5,-1.21,354.0,1671.0,-2.15,507.0,royce o'neale,2019
2018-19,Rudy Gay,200752,0.72,102.5,0.6,108.0,1842.0,-0.12,151.0,rudy gay,2019
2018-19,Rudy Gobert,203497,3.51,1.0,4.68,7.0,2577.0,1.17,50.5,rudy gobert,2019
2018-19,Russell Westbrook,201566,1.02,67.5,4.46,10.0,2630.0,3.44,14.0,russell westbrook,2019
2018-19,Ryan Anderson,201583,-1.08,467.5,-2.5,491.0,321.0,-1.41,426.0,ryan anderson,2019
2018-19,Ryan Arcidiacono,1627853,0.17,183.0,-0.51,226.0,1961.0,-0.67,295.5,ryan arcidiacono,2019
2018-19,Ryan Broekhoff,1629151,-1.03,460.0,-1.67,420.5,453.0,-0.64,286.5,ryan broekhoff,2019
2018-19,Salah Mejri,1626257,1.19,55.0,0.38,126.0,399.0,-0.82,324.0,salah mejri,2019
2018-19,Sam Dekker,1626155,-0.31,299.5,-0.41,207.5,789.0,-0.1,147.5,sam dekker,2019
2018-19,Scott Machado,203159,-0.15,262.5,-0.28,185.0,19.0,-0.13,153.0,scott machado,2019
2018-19,Semi Ojeleye,1628400,-0.8,429.0,-2.08,466.5,594.0,-1.28,403.0,semi ojeleye,2019
2018-19,Serge Ibaka,201586,0.3,154.5,0.95,87.5,2010.0,0.65,83.0,serge ibaka,2019
2018-19,Seth Curry,203552,-0.55,368.0,-1.33,366.0,1399.0,-0.78,314.5,seth curry,2019
2018-19,Shabazz Napier,203894,-0.08,244.5,1.25,64.0,983.0,1.33,38.5,shabazz napier,2019
2018-19,Shai Gilgeous-Alexander,1628983,0.72,102.5,-1.34,367.0,2174.0,-2.06,496.5,shai gilgeous-alexander,2019
2018-19,Shake Milton,1629003,-0.71,409.0,-1.38,373.5,268.0,-0.67,295.5,shake milton,2019
2018-19,Shaquille Harrison,1627885,0.51,122.5,-1.72,423.0,1430.0,-2.23,509.0,shaquille harrison,2019
2018-19,Shaun Livingston,2733,-0.64,392.5,-2.03,462.5,967.0,-1.39,419.0,shaun livingston,2019
2018-19,Shelvin Mack,202714,-1.22,483.0,-2.74,505.5,1247.0,-1.51,444.5,shelvin mack,2019
2018-19,Sindarius Thornwell,1628414,0.89,80.0,-1.38,373.5,313.0,-2.27,512.0,sindarius thornwell,2019
2018-19,Skal Labissiere,1627746,-0.29,294.5,-1.03,319.5,176.0,-0.74,307.5,skal labissiere,2019
2018-19,Solomon Hill,203524,-0.78,425.0,-2.78,509.0,878.0,-2.0,493.0,solomon hill,2019
2018-19,Spencer Dinwiddie,203915,-1.29,493.0,-0.07,157.5,1914.0,1.22,49.0,spencer dinwiddie,2019
2018-19,Stanley Johnson,1626169,0.06,208.5,-2.62,499.5,1207.0,-2.68,524.0,stanley johnson,2019
