RecordID,Season,Player,Age,Team(s),Minutes,Rotation Role,Offensive Role,Defensive Role,Finishing Talent,Rim Shot Creation,Drives Per 75 Possessions,Rim Shot Making,Rim Shot Making Efficiency,Paint Shooting Talent,Rim Makes Consistency,Stable Rim FG%,Contact Finish Rate,Rim Attempt Consistency,Finishing Talent_percentile,Rim Shot Creation_percentile,Drives Per 75 Possessions_percentile,Rim Shot Making_percentile,Rim Shot Making Efficiency_percentile,Paint Shooting Talent_percentile,Rim Makes Consistency_percentile,Stable Rim FG%_percentile,Contact Finish Rate_percentile,Rim Attempt Consistency_percentile,Rim FG%,Drive Foul Drawn Rate,Rim FG%_percentile,Drive Foul Drawn Rate_percentile
4339,2019-20,Patrick Patterson,30,LAC,776,Rotation,Stationary Shooter,Helper,-1.04,-1.02,1.14,-0.34,-1.39,-0.76,88.92,62,21.43,90.71,9.48,16.75,28.3,21.28,8.43,18.75,10.55,40.52,55.79,10.53,58.06,16,42.05,93.17
4340,2020-21,Patrick Patterson,31,LAC,582,Rotation,Stationary Shooter,Helper,-0.88,-1.23,0.96,-0.27,-0.87,-0.7,94.37,64.02,14.29,93.53,16.96,9.02,26.49,26.66,23.48,25.12,23.99,55.97,36.49,17.49,63.64,13.33,60.26,89.21
4341,2017-18,Patrick Patterson,28,OKC,1270,Rotation,Stationary Shooter,Mobile Big,-0.85,-0.59,2.28,-0.25,-0.72,-0.89,90.19,60.84,5,94.12,18.96,36.59,38.89,28.13,29.95,9.65,12.67,33.42,29.65,20.05,56.41,13.33,37.19,89.21
4342,2018-19,Patrick Patterson,29,OKC,861,Rotation,Stretch Big,Helper,-0.95,-0.9,0.66,-0.33,-1.1,-0.77,87.08,59.5,30,92.69,13.15,21.56,23.49,22.05,15.6,17.92,8.11,26.78,82.1,14.76,52.63,0,29.65,0
4343,2015-16,Patrick Patterson,26,TOR,2020,Key Rotation,Stationary Shooter,Helper,-0.85,-0.14,3.09,-0.31,-0.46,-0.45,94.26,56.79,31.25,96.88,18.96,58.66,46.33,23.63,43.73,51.61,23.58,18.67,84.74,33.09,52.94,3.14,30.08,32.71
4344,2016-17,Patrick Patterson,27,TOR,1598,Key Rotation,Stationary Shooter,Helper,-1.14,-0.13,2.57,-0.71,-1.77,-0.74,95.71,58.08,18.18,96.68,6.72,59.14,41.53,6.46,3.41,20.65,30.48,21.91,45.29,31.95,54.24,10.19,32.25,80.22
4345,2016-17,Larry Sanders,28,CLE,13,Too Few Games,Low Minute,Anchor Big,-0.47,0.05,0,-0.04,-1.22,-0.65,85.9,60.07,0,92.22,47.55,67.05,0,54.16,12.26,30.55,6.87,29.46,0,13.46,33.33,0,19.23,0
4346,2016-17,Luke Babbitt,27,MIA,1065,Rotation,Stationary Shooter,Helper,-1.35,-0.86,3.09,-0.63,-2.27,-0.84,46.61,54.31,0,85.92,4.03,23.28,46.33,8.5,0.89,12.39,0.07,15.5,0,4.31,15.38,4.71,18.37,42.7
4347,2017-18,Luke Babbitt,28,ATL/MIA,715,Rotation,Movement Shooter,Helper,-1.08,-1.46,2.32,-0.23,-0.78,-0.27,70.59,62.06,25,83.57,8.29,3.81,39.29,30.04,27.41,64.59,0.96,40.93,66.71,2.83,54.55,6.67,32.64,57.98
4348,2015-16,Luke Babbitt,26,NOP,845,Rotation,Movement Shooter,Low Activity,-0.54,0.82,9.46,-0.49,-1.13,-0.21,93,52.46,27.27,92.51,42.76,88.63,82.49,13.1,14.58,68.01,19.47,14.66,75.14,14.25,44.59,5.48,22.49,48.97
4349,2016-17,Kevin Seraphin,27,IND,559,Rotation,Post Scorer,Helper,-0.42,-0.93,0.34,-0.05,-0.1,-0.28,94.83,64.16,20,95.8,51.1,20.36,20.27,52.47,63.38,64.05,26.09,57.09,49.66,26.78,67.74,0,75.14,0
4350,2015-16,Kevin Seraphin,26,NYK,526,Rotation,Post Scorer,Anchor Big,-0.91,-0.97,0.36,-0.33,-1.05,-0.22,96.11,58.12,10,96.81,15.25,18.43,20.59,22.05,17.43,67.4,32.14,22.05,31.93,32.81,54.9,0,33.49,0
4351,2017-18,Eric Bledsoe,28,PHO/MIL,2322,Star,Primary Ball Handler,Point of Attack,1.26,1.11,14.46,1.13,1.08,-0.27,104.98,66.77,32.17,103.41,94.69,93.4,94.72,94.78,93.64,64.59,96.14,77.92,86.31,92.69,67.6,4.66,74.65,42.47
4352,2018-19,Eric Bledsoe,29,MIL,2272,Star,Primary Ball Handler,Point of Attack,1.19,1.35,13.4,0.83,0.66,0.47,104.22,68.03,31.67,103.22,94.26,96.15,92.83,91.76,86.69,87.37,91.74,86.25,85.5,90.91,68.93,5.65,78.81,50.33
4353,2019-20,Eric Bledsoe,30,MIL,1646,Star,Shot Creator,Point of Attack,0.57,1.19,14.59,0.19,0.1,0.07,103.31,66.21,30.39,102.09,87.59,94.39,95,76.19,71.16,78.91,85.05,73.49,83.34,80.21,66.91,6.93,72.73,60.01
4354,2020-21,Eric Bledsoe,31,NOP,2111,Starter,Primary Ball Handler,Point of Attack,-0.2,0.19,11.36,0.06,0.1,-0.26,101.26,64.83,26.58,101.03,63.88,72.27,88.01,67.78,71.16,65.23,67.51,62.47,73.56,68.8,65.19,5.43,65.96,48.59
4355,2015-16,Eric Bledsoe,26,PHO,1059,Star,Shot Creator,Point of Attack,0.41,1.48,18.43,0.1,-0.32,1.7,103.8,56.99,20.31,104.05,84.83,97.28,98.86,71.26,51.65,96.45,88.79,19.22,52.74,96.78,55.33,5.74,34.75,51.08
4356,2016-17,Eric Bledsoe,27,PHO,2176,Star,Slasher,Point of Attack,1.23,1.45,15.89,1.1,0.8,0.53,103.83,59.66,25,102.87,94.55,97.11,96.7,94.43,89.39,88.24,89.06,27.66,66.71,87.79,59.32,7.69,45.81,65.32
4357,2021-22,Eric Bledsoe,32,LAC,1361,Key Rotation,Primary Ball Handler,Point of Attack,-0.27,0.99,13.56,-0.33,-0.6,-0.41,100.28,62.34,37.7,100.52,60.43,91.87,93.1,22.05,35.89,54.6,59.82,42.91,93.12,63.43,60.61,4.81,49.92,43.6
4358,2020-21,Avery Bradley,30,MIA/HOU,602,Key Rotation,Movement Shooter,Wing Stopper,-0.81,-1.4,2.88,-0.13,-0.39,-0.77,97.01,66.2,16.67,97.36,22.12,4.79,44.48,41.1,47.65,17.92,36.85,73.38,40.78,35.89,70.59,2.08,83.02,27.9
4359,2017-18,Avery Bradley,27,DET/LAC,1433,Starter,Movement Shooter,Wing Stopper,-0.84,-0.08,5.31,-0.86,-1.18,-0.85,102.97,60.06,27.59,102.28,19.89,61.56,62.81,3.87,13.22,11.68,81.96,29.33,76.59,82.18,58.64,5.42,43.77,48.5
4360,2019-20,Avery Bradley,29,LAL,1186,Key Rotation,Movement Shooter,Point of Attack,-0.88,-0.95,2.67,-0.34,-0.77,-0.02,96.75,62.73,22.22,98.74,16.96,19.24,42.68,21.28,27.69,76,35.37,45.54,58.08,47.08,61.84,3.37,53.91,34.03
4361,2021-22,Avery Bradley,31,LAL,1406,Key Rotation,Movement Shooter,Point of Attack,-1.23,-1.01,1.63,-0.51,-1.34,-0.66,93.75,60.92,16.67,93.78,5.2,16.95,33.17,12.31,9.35,29.27,21.99,33.77,40.78,18.7,55.17,1.59,34.27,26.26
4362,2018-19,Avery Bradley,28,LAC/MEM,1905,Starter,Movement Shooter,Wing Stopper,-1.66,-0.61,4,-1.24,-2.47,0.11,97.27,53.39,26.32,100.11,3.01,35.55,53.41,1.34,0.51,80.01,38.35,15.01,72.77,59.53,46.73,3.33,23.59,33.71
4363,2015-16,Avery Bradley,25,BOS,2536,Starter,Off Screen Shooter,Chaser,0.51,-0.56,1.97,0.93,1.15,-0.08,102.2,68.11,12.5,101.75,86.59,38.24,36.2,92.74,94.5,73.85,75.3,86.62,34.11,76.59,70.67,8.82,83.36,72.87
4364,2016-17,Avery Bradley,26,BOS,1835,Starter,Off Screen Shooter,Wing Stopper,0.48,-0.02,4.36,0.62,0.34,0.6,102.52,61.44,22.58,100.51,86.15,64.02,56.41,88.71,78.63,89.2,78.11,37.04,59.57,63.32,61.54,2.8,52.81,30.7
4365,2015-16,James Anderson,26,SAC,721,Rotation,Movement Shooter,Chaser,-0.78,-0.36,6.9,-0.36,-0.95,-0.59,92.28,60.5,23.08,93.87,24.34,48.22,71.83,19.75,20.52,37.61,17.78,31.63,60.94,18.95,60.71,5.07,50.34,45.61
4366,2015-16,Elliot Williams,26,MEM,45,Too Few Games,Low Minute,Point of Attack,-0.9,-0.99,2.78,-0.05,-0.79,-0.42,,60.33,0,,15.79,17.68,43.67,52.47,26.99,53.91,,30.59,0,,0,0,0,0
4367,2017-18,Trevor Booker,30,BRK/PHI/IND,1158,Rotation,Post Scorer,Helper,0.29,-0.5,2.8,0.37,0.6,0.02,100.75,63.38,30.23,100.96,82.01,41.27,43.88,82.9,85.49,77.34,63.79,50.74,83.01,68.12,63.47,3.41,59.83,34.27
4368,2015-16,Trevor Booker,28,UTA,1632,Rotation,Roll + Cut Big,Helper,-0.14,-0.18,1.97,-0.26,-0.55,-0.85,102.47,61,23.81,102.15,66.93,56.88,36.2,27.5,38.38,11.68,77.65,34.22,63.54,80.98,61.2,4.94,51.84,44.51
4369,2016-17,Trevor Booker,29,BRK,1754,Starter,Shot Creator,Helper,0.89,0.49,4.28,0.74,0.54,-0.07,104.24,61.81,32.73,103.72,91.57,80.88,55.84,90.49,84.03,74.34,91.96,39.2,86.74,95.1,61.97,6.25,54.43,54.71
4370,2018-19,Quincy Pondexter,30,SAS,292,Garbage Time,Stationary Shooter,Chaser,-0.4,-0.42,6.01,-0.06,-0.23,-0.43,88.15,63.01,10,89.87,52.62,45.18,67.11,50.75,57.05,53.06,9.41,47.51,31.93,8.73,62.96,20.41,58.12,96.86
4371,2017-18,Quincy Pondexter,29,CHI,196,Garbage Time,Movement Shooter,Helper,-0.56,-0.74,3.79,-0.08,-0.48,-0.57,88.6,60.6,0,94.11,41.2,29.05,51.81,47.68,42.39,39.91,9.89,32.09,0,20,50,0,25,0
4372,2016-17,Jordan Crawford,28,NOP,442,Key Rotation,Secondary Ball Handler,Chaser,0.26,0.16,6.33,0.72,0.93,1.18,100.27,66.92,36.36,99.09,81.14,71.49,68.91,90.2,91.38,94.26,59.75,79.49,92.08,49.96,82.14,8,96.75,67.52
4373,2017-18,Jordan Crawford,29,NOP,53,Too Few Games,Low Minute,Chaser,-0.85,-1.09,8.41,-0.02,-0.4,0.37,85.99,62.83,0,84.3,18.96,13.78,78.41,57.58,46.97,85.8,7.01,46.32,0,3.32,50,0,25,0
4374,2015-16,Greivis Vasquez,29,MIL,460,Rotation,Primary Ball Handler,Point of Attack,-0.78,0,11.7,-0.26,-0.83,-0.09,93.91,55.54,41.67,98.03,24.34,64.8,88.91,27.5,25.41,73.54,22.46,16.59,94.97,40.9,42.86,3.65,21.66,35.59
4375,2016-17,Greivis Vasquez,30,BRK,39,Too Few Games,Low Minute,Point of Attack,-0.89,-0.97,7.5,-0.1,-1.06,-0.38,,59.54,0,98.99,16.27,18.43,74.91,44.9,17.05,56.92,,27.03,0,49.07,0,0,0,0
4376,2015-16,Tibor Pleiss,26,UTA,82,Garbage Time,Low Minute,Anchor Big,-0.74,-1.62,0,-0.26,-1.7,-0.77,97.99,58.03,0,92.67,27.69,1.88,0,27.5,4.04,17.92,42.72,21.75,0,14.69,46.67,0,23.43,0
4377,2015-16,Hassan Whiteside,26,MIA,2126,Key Rotation,Post Scorer,Anchor Big,3.05,-0.21,0.46,2.95,2.34,-0.58,104.19,72.27,29.05,103,99.37,55.63,21.39,99.51,99.69,38.74,91.48,97.06,80.56,89.28,74.6,36,90.73,99.26
4378,2016-17,Hassan Whiteside,27,MIA,2514,Star,Post Scorer,Anchor Big,2.57,0.19,0.76,2.51,1.55,-0.55,104.85,68.77,30.18,103.28,98.88,72.27,24.37,99.18,97.58,41.99,95.44,89.26,82.96,91.41,69.92,8,81.5,67.52
4379,2017-18,Hassan Whiteside,28,MIA,1364,Key Rotation,Post Scorer,Anchor Big,0.76,0.19,1.26,0.39,0.15,-0.53,104.32,68.09,35.05,102.66,90.17,72.27,29.52,83.56,72.83,44.16,92.46,86.52,91.22,85.94,69.37,8.7,80.13,71.95
4380,2018-19,Hassan Whiteside,29,MIA,1674,Key Rotation,Post Scorer,Anchor Big,0.28,0.33,0.8,-0.37,-0.53,-0.97,104.66,67.82,40.18,102.99,81.72,76.73,24.8,19.23,39.76,6.58,94.47,85.55,94.78,89.12,68.67,5.56,77.87,49.4
4381,2019-20,Hassan Whiteside,30,POR,2008,Key Rotation,Roll + Cut Big,Anchor Big,1.37,-0.2,0.59,1.14,0.91,-0.89,104.72,70.82,38.26,103.54,95.35,56.17,22.75,94.9,91.22,9.65,94.86,94.78,93.29,93.8,72.07,3.03,86.77,31.86
4382,2020-21,Hassan Whiteside,31,SAC,546,Rotation,Post Scorer,Anchor Big,0,-0.38,0.6,-0.21,-0.54,-0.62,100.13,65.43,21.95,100.78,72.65,47.16,22.86,32.34,39.01,33.82,58.74,66.8,57.6,65.98,66.34,11.11,69.75,83.11
4383,2021-22,Hassan Whiteside,32,UTA,1162,Rotation,Roll + Cut Big,Anchor Big,0.29,-0.28,0.42,0,-0.11,-0.65,102.9,75.49,23.61,102.06,82.01,52.19,21.04,60.92,62.8,30.55,81.32,99.44,63.14,79.89,78.97,7.69,95.56,65.32
4384,2021-22,Nemanja Bjelica,33,GSW,1143,Rotation,Stretch Big,Mobile Big,-0.42,-0.23,5.49,-0.25,-0.61,-0.76,100.11,67.47,20.59,99.47,51.1,54.51,63.98,28.13,35.25,18.75,58.59,83.33,53.39,53.15,68.93,6.51,78.81,56.95
4385,2020-21,Nemanja Bjelica,32,SAC/MIA,595,Rotation,Stretch Big,Helper,0.09,-0.06,6.96,0.23,0.45,-0.38,97.47,65.39,27.78,95.58,76.17,62.33,72.25,77.99,81.84,56.92,39.52,66.62,76.99,25.87,66.67,5.31,70.21,47.51
4386,2015-16,Nemanja Bjelica,27,MIN,1075,Rotation,Stationary Shooter,Helper,-0.24,-0.74,4.12,0.32,1.05,-0.69,97.2,65.54,27.27,97.63,62.05,29.05,54.55,81.44,93.28,26.07,37.9,67.95,75.14,37.61,70.67,8.55,83.36,71.31
4387,2016-17,Nemanja Bjelica,28,MIN,1189,Rotation,Stationary Shooter,Helper,-0.28,-0.15,5.35,0.02,0.2,-0.18,98.38,62.85,32,97.04,59.8,58.1,63.02,63.81,74.36,69.63,44.91,46.51,86.03,33.85,64.08,4.22,62.18,39.65
4388,2017-18,Nemanja Bjelica,29,MIN,1371,Key Rotation,Movement Shooter,Low Activity,-0.85,-0.58,4.23,-0.48,-1.1,-0.06,98.06,63.25,14.29,97.14,18.96,37.11,55.42,13.51,15.6,74.7,43.08,49.54,36.49,34.43,63.3,3.21,59.2,33.09
4389,2018-19,Nemanja Bjelica,30,SAC,1788,Key Rotation,Stretch Big,Helper,-0.32,-0.14,4.44,-0.23,-0.44,-0.41,102.49,61.23,27.5,101.14,57.6,58.66,56.99,30.04,44.86,54.6,77.83,35.68,76.38,70.05,60.63,4.85,50.04,43.95
4390,2019-20,Nemanja Bjelica,31,SAC,2011,Key Rotation,Movement Shooter,Helper,-0.37,0,4.32,-0.18,-0.36,0.14,101.74,60.7,31.58,101.21,54.52,64.8,56.17,35.07,49.34,80.69,71.74,32.62,85.29,70.7,59.6,3.39,46.46,34.14
4391,2016-17,Lance Stephenson,26,NOP/MIN/IND,362,Too Few Games,Shot Creator,Wing Stopper,-0.11,0.11,11.13,0.21,-0.03,0.13,97.6,62.96,42.86,97.07,68.18,69.75,87.3,77.06,66.37,80.43,40.37,47.22,95.26,34.02,66.67,1.89,70.21,27.13
4392,2017-18,Lance Stephenson,27,IND,1850,Key Rotation,Shot Creator,Low Activity,0.57,1.02,9.19,0.48,0.75,0.06,99.88,61.35,20,99.58,87.59,92.22,81.52,85.82,88.38,78.61,56.74,36.43,49.66,54.41,60.73,6.04,50.47,53.42
4393,2021-22,Lance Stephenson,31,ATL/IND,814,Rotation,Primary Ball Handler,Chaser,1.25,1.57,11.05,0.97,1.79,0.65,99.51,64.95,16.67,98.98,94.62,97.74,87.06,93.14,98.57,90.01,53.81,63.3,40.78,48.98,64.58,10.98,63.95,82.81
4394,2018-19,Lance Stephenson,28,LAL,1123,Rotation,Shot Creator,Low Activity,0.03,0.37,8.34,0.18,0.49,0.06,96.16,59.3,21.21,98.49,73.95,77.81,78.21,75.81,82.9,78.61,32.28,25.83,55.31,44.71,57.02,7.43,38.6,63.89
4395,2015-16,Lance Stephenson,25,LAC/MEM,1372,Rotation,Shot Creator,Chaser,1.17,0.98,9.51,1.06,1.78,0.47,100.02,63.57,24.53,98.67,94.09,91.68,82.72,94.17,98.55,87.37,57.9,52.1,65.97,46.52,64.8,7.87,64.63,66.84
4396,2017-18,Jeremy Evans,30,ATL,5,Too Few Games,Low Minute,Anchor Big,-2.04,,6.25,,,-1.69,,63.67,0,,0.74,,68.42,,,0.02,,53.04,0,,100,0,97.87,0
4397,2015-16,Jeremy Evans,28,DAL,251,Garbage Time,Stretch Big,Helper,-0.75,-1.78,0.58,-0.08,-0.42,-0.87,93.2,64.29,30,92.73,26.79,0.66,22.66,47.68,45.84,10.58,20.02,58.31,82.1,14.82,76,0,93.23,0
4398,2015-16,Donald Sloan,28,BRK,1318,Key Rotation,Slasher,Point of Attack,-0.1,0.47,12.97,-0.09,-0.25,-0.03,101.26,55.95,16.28,100.35,68.64,80.32,91.84,46.2,55.75,75.66,67.51,17.02,40.49,61.85,53.74,3.99,31.32,38.05
4399,2016-17,Timofey Mozgov,30,LAL,1104,Key Rotation,Post Scorer,Anchor Big,-0.11,-0.59,0.94,-0.01,-0.27,-0.82,102.08,63.24,16.67,101.61,68.18,36.59,26.32,59.23,54.67,13.86,74.27,49.5,40.78,75.2,64.2,17.86,62.65,95.01
4400,2017-18,Timofey Mozgov,31,BRK,359,Rotation,Post Scorer,Anchor Big,-0.02,-1.09,1.08,0.23,0.41,-0.75,102.27,65.98,25,100.87,71.72,13.78,27.66,77.99,80.53,19.74,75.82,71.35,66.71,66.99,69.49,18.18,80.43,95.13
4401,2015-16,Timofey Mozgov,29,CLE,1326,Rotation,Post Scorer,Anchor Big,-0.69,-1.35,0.44,-0.72,-1.32,-0.84,102.24,65.33,29.41,101.57,31.72,5.75,21.23,6.17,9.96,12.39,75.57,66.25,81.21,74.73,66.96,20,72.86,96.01
4402,2016-17,Gary Neal,32,ATL,18,Too Few Games,Low Minute,Chaser,-2.04,,6.08,,,-0.35,,61.15,0,,0.74,,67.55,,,59.11,,35.01,0,,0,33.33,0,98.7
4403,2015-16,Gary Neal,31,WAS,807,Rotation,Off Screen Shooter,Chaser,-0.56,-0.21,6.25,0,0.05,1.57,93.47,62.52,22.73,92.74,41.2,55.63,68.42,60.92,69.54,96.04,21,44.19,59.94,14.87,67.74,5.84,75.14,51.77
4404,2018-19,Jeremy Lin,30,ATL/TOR,1436,Key Rotation,Primary Ball Handler,Point of Attack,0.56,0.89,15.43,0.51,0.93,0.24,99.4,59.14,16.67,101.2,87.39,90.14,96.33,86.64,91.38,83.18,52.86,25.41,40.78,70.6,57.54,7.87,40.69,66.84
4405,2016-17,Jeremy Lin,28,BRK,883,Star,Primary Ball Handler,Point of Attack,-0.5,1.12,16.41,-0.72,-1.42,0.81,103.1,56.49,18.37,102.83,45.43,93.54,97.25,6.17,7.91,91.64,83.19,17.99,46.22,87.35,53.27,5.48,30.59,48.97
4406,2017-18,Jeremy Lin,29,BRK,25,Too Few Games,Low Minute,Point of Attack,-0.3,0.22,20.9,-0.06,-0.45,-0.16,,62.19,0,,58.7,73.39,99.55,50.75,44.24,70.45,,42.04,0,,50,0,25,0
4407,2015-16,Jeremy Lin,27,CHO,2048,Starter,Primary Ball Handler,Chaser,0.77,0.81,13.54,0.75,0.99,-0.52,101.68,56.71,13.21,101.35,90.27,88.45,93.09,90.68,92.39,45.24,71.21,18.42,35.6,72.41,55.6,8.16,35.68,68.68
4408,2015-16,Ish Smith,27,NOP/PHI,2239,Starter,Slasher,Point of Attack,0.75,1.81,19.5,0.34,0.11,0.23,102.25,54.28,31.88,101.05,90.1,98.68,99.28,82.03,71.58,82.94,75.66,15.44,85.91,69.02,53.04,2.19,30.3,28.3
4409,2019-20,Ish Smith,31,WAS,1787,Starter,Slasher,Point of Attack,0.51,1.15,14.28,0.34,0.41,0.46,100.3,58.28,29.41,101.09,86.59,93.87,94.42,82.03,80.53,87.2,60.04,22.55,81.21,69.47,56.28,1.93,37.04,27.3
4410,2020-21,Ish Smith,32,WAS,924,Rotation,Slasher,Point of Attack,-0.41,0.63,13.51,-0.34,-0.79,-0.08,99.38,58.56,20,101.01,51.96,84.8,93.04,21.28,26.99,73.85,52.65,23.25,49.66,68.58,52.78,1.7,29.96,26.49
4411,2021-22,Ish Smith,33,CHO/WAS,1126,Rotation,Slasher,Point of Attack,-0.23,0.88,17.45,-0.17,-0.42,0.74,97.17,55.73,40,97.87,62.64,89.86,98.25,36.17,45.84,91.06,37.74,16.78,93.87,39.61,48.48,1.12,24.31,25.48
4412,2023-24,Ish Smith,35,CHO,741,Rotation,Slasher,Point of Attack,-0.66,0.14,15.31,-0.26,-0.73,-0.16,95.03,57.76,0,99.35,34.06,70.93,96.08,27.5,29.47,70.45,27.19,20.97,0,51.99,43.18,0.33,21.97,24.93
4413,2022-23,Ish Smith,34,DEN,398,Garbage Time,Slasher,Point of Attack,-0.37,0.31,18.18,-0.08,-0.26,0.2,84.21,63.97,0,88.5,54.52,76.07,98.76,47.68,55.29,82.14,5.44,55.52,0,6.68,54.55,0,32.64,0
4414,2016-17,Ish Smith,28,DET,1955,Key Rotation,Slasher,Point of Attack,-0.1,1.4,15.13,-0.27,-0.57,0.69,101.93,55.89,13.95,101.85,68.64,96.74,95.85,26.66,37.57,90.47,73.2,16.93,36.36,77.5,54.24,3.21,32.25,33.09
4415,2017-18,Ish Smith,29,DET,2043,Key Rotation,Slasher,Point of Attack,0.79,1.38,16.65,0.58,0.71,1.45,101.74,63.7,31.82,101.34,90.52,96.45,97.5,88.14,87.62,95.73,71.74,53.36,85.63,72.25,63.87,1.87,61.23,27.1
4416,2018-19,Ish Smith,30,DET,1251,Key Rotation,Slasher,Point of Attack,0.48,1.26,18.56,0.37,0.59,0.6,99.51,59.73,23.08,100.11,86.15,95.32,98.9,82.9,85.23,89.2,53.81,27.98,60.94,59.53,57.89,2.25,41.5,28.5
4417,2016-17,Elijah Millsap,29,PHO,23,Too Few Games,Low Minute,Helper,-0.69,-0.88,3.41,0.02,-0.78,-0.48,94.99,60.86,0,108.38,31.72,22.62,48.95,63.81,27.41,49.29,26.87,33.52,0,99.84,50,0,25,0
4418,2015-16,Elijah Millsap,28,UTA,173,Garbage Time,Secondary Ball Handler,Wing Stopper,-0.45,0.01,9.23,-0.32,-1.5,-0.68,97.23,56.92,0,97.86,48.97,65.41,81.71,22.73,6.9,27.25,38.13,18.96,0,39.44,45.45,12.2,22.72,86.65
4419,2016-17,Manny Harris,27,DAL,25,Too Few Games,Low Minute,Chaser,-0.27,0.38,15.31,-0.07,-1.13,-0.25,97.86,59.07,0,94.54,60.43,78.18,96.08,49.3,14.58,65.74,41.8,25.18,0,21.53,33.33,10,19.23,78.87
4420,2015-16,Lance Thomas,27,NYK,1313,Key Rotation,Athletic Finisher,Wing Stopper,-0.97,-0.59,3.79,-0.52,-1.12,-0.19,98.2,57.44,35.09,99.68,12.25,36.59,51.81,12.16,15.01,69.11,43.77,20.13,91.24,55.31,55.21,13.18,34.4,89.01
4421,2016-17,Lance Thomas,28,NYK,968,Key Rotation,Stationary Shooter,Wing Stopper,-0.89,-0.29,3.58,-0.48,-1.21,-0.62,95.47,53.92,10,96.39,16.27,51.79,50.4,13.51,12.42,33.82,29.38,15.14,31.93,30.25,45,9.89,22.57,78.6
4422,2017-18,Lance Thomas,29,NYK,1353,Rotation,Movement Shooter,Wing Stopper,-1.21,-0.46,1.9,-0.77,-2.29,-0.96,90.87,54.75,8.7,92.87,5.47,43.26,35.63,5.1,0.85,7.02,14.32,15.78,31.19,15.22,45.59,14.71,22.94,91.93
4423,2018-19,Lance Thomas,30,NYK,783,Rotation,Stationary Shooter,Helper,-0.72,-0.35,2.7,-0.3,-0.8,-0.6,96.8,62.51,11.76,96.41,29.1,48.94,43.08,24.54,26.51,36.48,35.75,44.12,33.65,30.37,61.7,13.79,53.48,90.15
4424,2019-20,Lance Thomas,31,BRK,98,Too Few Games,Low Minute,Helper,-0.97,-1.66,1.85,0.01,-0.12,-0.65,91.59,63.77,50,88.52,12.25,1.57,35.14,62.52,62.3,30.55,16.16,53.98,96.28,6.71,66.67,0,70.21,0
4425,2016-17,Arinze Onuaku,29,ORL,28,Too Few Games,Low Minute,Anchor Big,-2.04,,0,,,-0.64,,61.15,0,,0.74,,0,,,31.57,,35.01,0,,0,0,0,0
4426,2017-18,Kyrie Irving,25,BOS,1931,Star,Shot Creator,Point of Attack,1.82,1.25,12.68,1.68,1.54,3.85,102.73,62.21,25.27,102.18,97.14,95.16,91.18,97.53,97.49,99.66,80.14,42.18,70.09,81.41,61.96,6.22,54.39,54.56
4427,2018-19,Kyrie Irving,26,BOS,2214,Star,Shot Creator,Point of Attack,1.53,1.19,12.29,1.33,1.14,2.81,102.95,62.16,29.21,101.52,96.02,94.39,90.34,96.08,94.39,98.9,81.8,41.69,80.87,74.22,61.96,5.25,54.39,46.9
4428,2019-20,Kyrie Irving,27,BRK,658,Star,Shot Creator,Chaser,1.23,1.06,15.16,1.01,0.85,3.44,103.07,64.35,18.75,102.15,94.55,92.69,95.88,93.7,90.25,99.44,82.88,58.92,47.03,80.98,64.89,5.63,64.89,50.2
4429,2020-21,Kyrie Irving,28,BRK,1886,Star,Shot Creator,Point of Attack,1.66,1.08,12.63,1.46,1.32,3.74,104.31,61.43,23.17,104.23,96.6,92.91,91.08,96.76,96.06,99.59,92.4,36.92,61.72,97.36,60.63,5.76,50.04,51.27
4430,2021-22,Kyrie Irving,29,BRK,1091,Star,Shot Creator,Chaser,2.22,0.98,11.52,2.27,2.39,3.64,102.97,66.51,36.17,102.15,98.32,91.68,88.39,98.85,99.72,99.53,81.96,76.31,92.03,80.98,67.5,5.22,74.29,46.65
4431,2015-16,Kyrie Irving,23,CLE,1667,Star,Shot Creator,Point of Attack,1.7,1.92,14.79,1.3,1.04,2.31,103.09,59.08,25.76,102.91,96.73,99.02,95.24,95.86,93.09,98,83.04,25.23,71.44,88.19,58.67,5.05,43.85,45.42
4432,2016-17,Kyrie Irving,24,CLE,2525,Star,Shot Creator,Point of Attack,1.5,1.56,12.72,1.3,0.87,2.8,103.67,58.4,34.51,103.17,95.89,97.7,91.31,95.86,90.67,98.87,87.9,22.79,90.8,90.6,57.89,5.24,41.5,46.83
4433,2022-23,Kyrie Irving,30,BRK/DAL,2240,Star,Shot Creator,Point of Attack,1.87,0.86,11.57,1.9,1.82,3.28,104.17,68.2,29.25,103.26,97.36,89.39,88.53,98.03,98.69,99.34,91.35,87.23,80.98,91.21,68.64,6.76,77.79,58.97
4434,2023-24,Kyrie Irving,31,DAL,2030,Star,Shot Creator,Chaser,1.14,0.65,12.03,1.25,1.17,2.59,103.71,63.66,31.65,103.55,93.94,85.23,89.73,95.63,94.85,98.65,88.13,52.97,85.47,93.99,62.68,5.67,57.21,50.53
4435,2024-25,Kyrie Irving,32,DAL,1804,Star,Shot Creator,Chaser,1.45,0.73,11.9,1.55,1.5,2.01,104.65,67.26,29.41,102.43,95.63,86.87,89.43,97.16,97.2,97.36,94.4,81.29,81.21,83.69,67.55,6.98,74.43,60.3
