player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Kyle,Lowry,Kyle Lowry,615baa5fe771e94fc0c75d2c,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,77,0.024437927663734114,25,25,1.0,357,11,4,15,0.7333333333333333,0.7333333333333333,11,4,15,0.7333333333333333,0,0,0,3,2,5,0.6,1,3,13,8,6120261cea4488c9fd5c57c5,,Cut
Justin,Holiday,Justin Holiday,5d97763a7455336e8792258b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,0.061452513966480445,33,42,1.2727272727272727,215,20,9,29,0.6896551724137931,0.6896551724137931,20,9,29,0.6896551724137931,0,0,0,2,2,4,0.5,2,3,21,3,6120261cea4488c9fd5c57c5,,Cut
Alex,Caruso,Alex Caruso,615d0923e771e94fc00a6bbf,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,49,0.07407407407407407,30,43,1.4333333333333333,77,17,8,25,0.68,0.68,17,8,25,0.68,0,0,0,9,0,9,1.0,3,6,20,2,6120261cea4488c9fd5c57c5,,Cut
Hamidou,Diallo,Hamidou Diallo,604d73a85fe05a0e9f307ffc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,62,0.093841642228739,64,83,1.296875,194,35,21,56,0.625,0.625,35,21,56,0.625,0,0,0,13,6,19,0.6842105263157895,3,11,43,0,6120261cea4488c9fd5c57c5,,Cut
Miles,Bridges,Miles Bridges,5baeb559aeda7199399eb09e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,85,0.0563019833653231,88,138,1.5681818181818181,23,60,13,73,0.821917808219178,0.821917808219178,60,13,73,0.821917808219178,0,0,0,18,6,24,0.75,0,12,72,3,6120261cea4488c9fd5c57c5,,Cut
Thomas,Bryant,Thomas Bryant,5bb2a77eaeda719939f79244,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,27,0.14054054054054055,26,41,1.5769230769230769,20,14,4,18,0.7777777777777778,0.7777777777777778,14,4,18,0.7777777777777778,0,0,0,13,1,14,0.9285714285714286,0,7,21,1,6120261cea4488c9fd5c57c5,,Cut
Sam,Dekker,Sam Dekker,615ba9bde771e94fc0bc4771,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,5,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Cut
Derrick,Rose,Derrick Rose,576aec025762021398c5aab6,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,30,,4,2,0.5,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,Cut
Kevin,Knox II,Kevin Knox II,5bb2a77eaeda719939f791eb,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,16,,2,4,2.0,,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,Cut
Delon,Wright,Delon Wright,615baae0e771e94fc0d00166,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,87,0.03225806451612903,13,18,1.3846153846153846,112,9,4,13,0.6923076923076923,0.6923076923076923,9,4,13,0.6923076923076923,0,0,0,0,0,0,,0,0,9,0,6120261cea4488c9fd5c57c5,,Cut
Kyrie,Irving,Kyrie Irving,5d97fb317455336e872883e1,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,34,0.0166865315852205,14,20,1.4285714285714286,80,6,3,9,0.6666666666666666,0.6666666666666666,6,3,9,0.6666666666666666,0,0,0,8,1,9,0.8888888888888888,1,5,10,1,6120261cea4488c9fd5c57c5,,Cut
Lonzo,Ball,Lonzo Ball,615d0923e771e94fc00a6bb6,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,39,0.02119460500963391,11,13,1.1818181818181819,275,6,5,11,0.5454545454545454,0.5454545454545454,6,5,11,0.5454545454545454,0,0,0,1,0,1,1.0,1,1,6,0,6120261cea4488c9fd5c57c5,,Cut
OG,Anunoby,OG Anunoby,59e63b3944b2b8aa7e5d70bf,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,58,0.038306451612903226,38,59,1.5526315789473684,25,26,8,34,0.7647058823529411,0.7647058823529411,26,8,34,0.7647058823529411,0,0,0,7,1,8,0.875,0,3,30,0,6120261cea4488c9fd5c57c5,,Cut
Gary,Trent Jr.,Gary Trent Jr.,605e8e8d5fe05a0e9f62a986,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,80,0.014461315979754157,20,20,1.0,357,9,9,18,0.5,0.5,9,9,18,0.5,0,0,0,2,1,3,0.6666666666666666,1,2,10,1,6120261cea4488c9fd5c57c5,,Cut
Jalen,Johnson,Jalen Johnson,615baae0e771e94fc0d00142,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,29,,9,16,1.7777777777777777,,8,1,9,0.8888888888888888,0.8888888888888888,8,1,9,0.8888888888888888,0,0,0,0,0,0,,0,0,8,0,6120261cea4488c9fd5c57c5,,Cut
Coby,White,Coby White,5d9bf9d27455336e876fcf10,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,67,,8,6,0.75,,2,3,5,0.4,0.4,2,3,5,0.4,0,0,0,2,0,2,1.0,0,1,3,2,6120261cea4488c9fd5c57c5,,Cut
Chuma,Okeke,Chuma Okeke,5fd42b555fe05a0e9f820874,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,70,0.0513595166163142,34,46,1.3529411764705883,143,21,8,29,0.7241379310344828,0.7241379310344828,21,8,29,0.7241379310344828,0,0,0,4,0,4,1.0,0,2,23,3,6120261cea4488c9fd5c57c5,,Cut
Max,Strus,Max Strus,5fd81d3c5fe05a0e9fdbec15,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,92,0.051142546245919476,47,60,1.2765957446808511,211,26,12,38,0.6842105263157895,0.6842105263157895,26,12,38,0.6842105263157895,0,0,0,8,3,11,0.7272727272727273,1,4,31,4,6120261cea4488c9fd5c57c5,,Cut
JT,Thor,JT Thor,615dd267e771e94fc030267e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,37,0.11494252873563218,10,15,1.5,38,7,3,10,0.7,0.7,7,3,10,0.7,0,0,0,1,1,2,0.5,2,2,7,0,6120261cea4488c9fd5c57c5,,Cut
Thaddeus,Young,Thaddeus Young,6205d85ddf8a6a3c1168225a,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,32,0.18316831683168316,37,32,0.8648648648648649,387,14,15,29,0.4827586206896552,0.4827586206896552,14,15,29,0.4827586206896552,0,0,0,4,2,6,0.6666666666666666,0,3,17,5,6120261cea4488c9fd5c57c5,,Cut
Markelle,Fultz,Markelle Fultz,5c5fa61285d07ba9761a86e9,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,18,,6,11,1.8333333333333333,,5,0,5,1.0,1.0,5,0,5,1.0,0,0,0,1,1,2,0.5,0,1,6,0,6120261cea4488c9fd5c57c5,,Cut
Jayson,Tatum,Jayson Tatum,59e63aec44b2b8aa7e5be7fb,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,103,0.03680297397769517,99,140,1.4141414141414141,89,61,20,81,0.7530864197530864,0.7530864197530864,61,20,81,0.7530864197530864,0,0,0,18,5,23,0.782608695652174,5,14,70,9,6120261cea4488c9fd5c57c5,,Cut
Malachi,Flynn,Malachi Flynn,5fd582355fe05a0e9f6d1929,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,55,,2,2,1.0,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Cut
Kevin,Huerter,Kevin Huerter,5bb2ae87aeda71993907f691,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,84,0.034447821681864235,34,47,1.3823529411764706,117,22,11,33,0.6666666666666666,0.6666666666666666,22,11,33,0.6666666666666666,0,0,0,3,0,3,1.0,1,2,23,0,6120261cea4488c9fd5c57c5,,Cut
