player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType,stats_ftPercent
Day'Ron,Sharpe,Day'Ron Sharpe,615a2ab8e771e94fc0ad82db,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,35,0.047619047619047616,10,10,1.0,232,4,6,10,0.4,0.5,2,2,4,0.5,2,4,6,0.3333333333333333,0,0,0,0,0,4,0,6120261cea4488c9fd5c57c5,,SpotUp,
Jon,Teske,Jon Teske,5fd42b555fe05a0e9f820877,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,2,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Lindell,Wigginton,Lindell Wigginton,61e0e45edf8a6a3c112e2ee0,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,19,0.3181818181818182,28,28,1.0,232,10,13,23,0.43478260869565216,0.5652173913043478,4,3,7,0.5714285714285714,6,10,16,0.375,2,4,6,1,3,12,3,6120261cea4488c9fd5c57c5,,SpotUp,0.3333333333333333
Cam,Reddish,Cam Reddish,61ea2165df8a6a3c115b13bf,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,15,0.3548387096774194,33,20,0.6060606060606061,502,8,20,28,0.2857142857142857,0.32142857142857145,6,3,9,0.6666666666666666,2,17,19,0.10526315789473684,2,0,2,0,1,9,4,6120261cea4488c9fd5c57c5,,SpotUp,1.0
David,Duke Jr.,David Duke Jr.,615a2ab8e771e94fc0ad82b1,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,25,0.2827586206896552,41,31,0.7560975609756098,449,10,28,38,0.2631578947368421,0.3684210526315789,2,4,6,0.3333333333333333,8,24,32,0.25,3,1,4,0,2,12,1,6120261cea4488c9fd5c57c5,,SpotUp,0.75
Goran,Dragic,Goran Dragic,615ba9bde771e94fc0bc4779,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,9,0.22666666666666666,17,12,0.7058823529411765,475,4,13,17,0.23529411764705882,0.35294117647058826,0,4,4,0.0,4,9,13,0.3076923076923077,0,0,0,0,0,4,0,6120261cea4488c9fd5c57c5,,SpotUp,
Domantas,Sabonis,Domantas Sabonis,59af0b0117120e9c9a99584f,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,0.11837655016910936,105,80,0.7619047619047619,447,25,60,85,0.29411764705882354,0.4117647058823529,5,12,17,0.29411764705882354,20,48,68,0.29411764705882354,10,6,16,0,8,31,12,6120261cea4488c9fd5c57c5,,SpotUp,0.625
Onyeka,Okongwu,Onyeka Okongwu,5fd42b555fe05a0e9f820891,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,55,,6,4,0.6666666666666666,,2,4,6,0.3333333333333333,0.3333333333333333,2,4,6,0.3333333333333333,0,0,0,,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,SpotUp,
Reggie,Perry,Reggie Perry,615ba9bde771e94fc0bc4790,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,2,,2,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,SpotUp,
Aleem,Ford,Aleem Ford,61bd45669bc6b8713afdaa3c,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,5,0.625,15,8,0.5333333333333333,515,3,11,14,0.21428571428571427,0.2857142857142857,1,0,1,1.0,2,11,13,0.15384615384615385,0,0,0,0,0,3,1,6120261cea4488c9fd5c57c5,,SpotUp,
James,Harden,James Harden,620f1ad207c7bd5c29a4b8c5,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,33,0.10735294117647058,73,77,1.0547945205479452,169,27,35,62,0.43548387096774194,0.5725806451612904,10,6,16,0.625,17,29,46,0.3695652173913043,6,0,6,0,3,30,8,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Shake,Milton,Shake Milton,5baeb559aeda7199399eb050,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,69,0.3259668508287293,177,183,1.0338983050847457,190,65,96,161,0.40372670807453415,0.5,34,33,67,0.5074626865671642,31,63,94,0.32978723404255317,22,3,25,7,14,74,7,6120261cea4488c9fd5c57c5,,SpotUp,0.88
Brodric,Thomas,Brodric Thomas,6170b057e771e94fc0d09658,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,12,,8,3,0.375,,1,6,7,0.14285714285714285,0.21428571428571427,0,1,1,0.0,1,5,6,0.16666666666666666,0,0,0,0,0,1,1,6120261cea4488c9fd5c57c5,,SpotUp,
Wesley,Matthews,Wesley Matthews,61ac3648d7ea140d4ab2ba60,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,61,0.46932515337423314,153,152,0.9934640522875817,254,49,88,137,0.35766423357664234,0.5036496350364964,9,15,24,0.375,40,73,113,0.35398230088495575,14,1,15,2,7,55,10,6120261cea4488c9fd5c57c5,,SpotUp,0.9333333333333333
Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,615d0e4fe771e94fc0255ace,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,80,0.34390485629335976,347,382,1.100864553314121,127,130,192,322,0.40372670807453415,0.5527950310559007,34,55,89,0.38202247191011235,96,137,233,0.41201716738197425,26,2,28,7,16,140,15,6120261cea4488c9fd5c57c5,,SpotUp,0.9285714285714286
Jordan,Goodwin,Jordan Goodwin,615d0e4fe771e94fc0255ac3,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,5,,2,0,0.0,,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Scottie,Barnes,Scottie Barnes,615ba9bde771e94fc0bc4758,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,83,0.17374213836477986,221,172,0.7782805429864253,442,66,141,207,0.3188405797101449,0.39855072463768115,33,38,71,0.4647887323943662,33,103,136,0.2426470588235294,7,2,9,1,5,70,10,6120261cea4488c9fd5c57c5,,SpotUp,0.7777777777777778
Mason,Plumlee,Mason Plumlee,615dd267e771e94fc0302667,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,76,0.06640625,34,34,1.0,232,16,11,27,0.5925925925925926,0.5925925925925926,16,11,27,0.5925925925925926,0,0,0,,2,1,3,1,2,17,6,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Rajon,Rondo,Rajon Rondo,61d91f6ddf8a6a3c11deb39f,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,23,0.25609756097560976,42,40,0.9523809523809523,313,13,25,38,0.34210526315789475,0.5,1,3,4,0.25,12,22,34,0.35294117647058826,2,1,3,0,1,14,3,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Pat,Connaughton,Pat Connaughton,5bb553e3aeda719939fe7de1,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,81,0.4441176470588235,302,353,1.1688741721854305,68,119,171,290,0.4103448275862069,0.593103448275862,13,14,27,0.48148148148148145,106,157,263,0.40304182509505704,9,1,10,1,4,122,9,6120261cea4488c9fd5c57c5,,SpotUp,0.9
Justin,James,Justin James,616a371be771e94fc06d1255,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,,2,1,0.5,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,1,1,2,0,1,1,0,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Max,Strus,Max Strus,5fd81d3c5fe05a0e9fdbec15,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,92,0.3057671381936888,281,340,1.209964412811388,37,114,151,265,0.43018867924528303,0.6320754716981132,7,8,15,0.4666666666666667,107,143,250,0.428,5,2,7,2,3,116,14,6120261cea4488c9fd5c57c5,,SpotUp,0.7142857142857143
DeMarcus,Cousins,DeMarcus Cousins,61a83f265502808bf86838ff,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,17,0.2653061224489796,39,37,0.9487179487179487,316,13,24,37,0.35135135135135137,0.44594594594594594,6,4,10,0.6,7,20,27,0.25925925925925924,4,0,4,2,3,14,1,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Tobias,Harris,Tobias Harris,5c5e3ba985d07ba97643717f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,86,0.28370786516853935,404,425,1.051980198019802,173,156,211,367,0.4250681198910082,0.5408719346049047,71,76,147,0.48299319727891155,85,135,220,0.38636363636363635,28,5,33,3,16,169,23,6120261cea4488c9fd5c57c5,,SpotUp,0.8484848484848485
Lauri,Markkanen,Lauri Markkanen,615d0923e771e94fc00a6b9f,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,68,0.3741721854304636,339,340,1.0029498525073746,231,112,203,315,0.35555555555555557,0.5079365079365079,16,30,46,0.34782608695652173,96,173,269,0.35687732342007433,20,5,25,3,11,122,14,6120261cea4488c9fd5c57c5,,SpotUp,0.8
Juancho,Hernangomez,Juancho Hernangomez,615baa6de771e94fc0c847fd,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,22,0.4444444444444444,24,14,0.5833333333333334,507,4,17,21,0.19047619047619047,0.2857142857142857,0,1,1,0.0,4,16,20,0.2,2,0,2,0,1,5,2,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Jevon,Carter,Jevon Carter,615a2ab8e771e94fc0ad829d,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,50,0.3522267206477733,87,89,1.0229885057471264,210,31,54,85,0.36470588235294116,0.5235294117647059,4,8,12,0.3333333333333333,27,46,73,0.3698630136986301,0,0,0,0,0,31,2,6120261cea4488c9fd5c57c5,,SpotUp,
Jabari,Parker,Jabari Parker,607b7e92e6c2413bc4e362d2,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,15,0.3287671232876712,24,31,1.2916666666666667,17,11,12,23,0.4782608695652174,0.6739130434782609,2,4,6,0.3333333333333333,9,8,17,0.5294117647058824,0,0,0,0,0,11,1,6120261cea4488c9fd5c57c5,,SpotUp,
Donte,DiVincenzo,Donte DiVincenzo,5bb553e3aeda719939fe7de8,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,17,0.2893081761006289,46,36,0.782608695652174,438,11,28,39,0.28205128205128205,0.3974358974358974,2,2,4,0.5,9,26,35,0.2571428571428571,5,1,6,0,1,14,4,6120261cea4488c9fd5c57c5,,SpotUp,0.8333333333333334
Skylar,Mays,Skylar Mays,5fd42b555fe05a0e9f82088f,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,35,0.3958333333333333,38,38,1.0,232,14,23,37,0.3783783783783784,0.5135135135135135,4,6,10,0.4,10,17,27,0.37037037037037035,0,0,0,0,0,14,1,6120261cea4488c9fd5c57c5,,SpotUp,
Luca,Vildoza,Luca Vildoza,626368d37cecca661e89e601,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,7,,2,3,1.5,,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Darius,Garland,Darius Garland,5da12eb17455336e87bfe495,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,74,0.11637931034482758,189,183,0.9682539682539683,295,64,109,173,0.3699421965317919,0.5028901734104047,18,29,47,0.3829787234042553,46,80,126,0.36507936507936506,9,1,10,0,4,69,11,6120261cea4488c9fd5c57c5,,SpotUp,0.9
Goga,Bitadze,Goga Bitadze,5d97763a7455336e87922576,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,54,0.14560439560439561,53,34,0.6415094339622641,491,12,40,52,0.23076923076923078,0.3269230769230769,2,3,5,0.4,10,37,47,0.2127659574468085,0,0,0,0,0,12,1,6120261cea4488c9fd5c57c5,,SpotUp,
Jamorko,Pickett,Jamorko Pickett,615e4bcfe771e94fc0e9eb14,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,17,0.45454545454545453,30,20,0.6666666666666666,482,7,22,29,0.2413793103448276,0.3448275862068966,1,3,4,0.25,6,19,25,0.24,0,0,0,0,0,7,1,6120261cea4488c9fd5c57c5,,SpotUp,
Isaiah,Joe,Isaiah Joe,5fd979f65fe05a0e9f63ab7f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,66,0.4166666666666667,105,132,1.2571428571428571,25,41,57,98,0.41836734693877553,0.5969387755102041,6,8,14,0.42857142857142855,35,49,84,0.4166666666666667,15,1,16,4,8,45,3,6120261cea4488c9fd5c57c5,,SpotUp,0.9375
Jevon,Carter,Jevon Carter,621afd1825a534888553547b,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,31,0.27350427350427353,32,45,1.40625,9,15,14,29,0.5172413793103449,0.7413793103448276,2,3,5,0.4,13,11,24,0.5416666666666666,2,0,2,0,1,16,2,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Lance,Stephenson,Lance Stephenson,61c3e561df8a6a3c11b3539f,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,6,,5,3,0.6,,1,3,4,0.25,0.25,1,1,2,0.5,0,2,2,0.0,1,1,2,0,1,2,0,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Ish,Wainright,Ish Wainright,615ba9bde771e94fc0bc479b,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,3,,5,9,1.8,,3,2,5,0.6,0.9,0,1,1,0.0,3,1,4,0.75,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,SpotUp,
Goran,Dragic,Goran Dragic,621846dc25a5348885fe7bf3,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,21,0.315,63,51,0.8095238095238095,425,19,41,60,0.31666666666666665,0.425,6,8,14,0.42857142857142855,13,33,46,0.2826086956521739,0,0,0,0,0,19,3,6120261cea4488c9fd5c57c5,,SpotUp,
Caris,LeVert,Caris LeVert,620476f4df8a6a3c1134ecaf,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,21,0.2138364779874214,68,70,1.0294117647058822,199,25,33,58,0.43103448275862066,0.5775862068965517,8,9,17,0.47058823529411764,17,24,41,0.4146341463414634,3,3,6,0,3,27,7,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Fred,VanVleet,Fred VanVleet,57ac20c4576202139867d80e,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,73,0.1567419575633128,229,277,1.2096069868995634,37,90,124,214,0.4205607476635514,0.6121495327102804,8,21,29,0.27586206896551724,82,103,185,0.44324324324324327,15,5,20,0,7,97,7,6120261cea4488c9fd5c57c5,,SpotUp,0.75
Duncan,Robinson,Duncan Robinson,5bb146c4aeda7199391557ee,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,97,0.2964169381107492,273,306,1.120879120879121,117,102,160,262,0.3893129770992366,0.5706106870229007,7,6,13,0.5384615384615384,95,154,249,0.3815261044176707,7,2,9,1,3,105,8,6120261cea4488c9fd5c57c5,,SpotUp,0.7777777777777778
Gabe,York,Gabe York,6251df1f27fee22f4449f96a,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,2,,4,6,1.5,,2,2,4,0.5,0.625,1,0,1,1.0,1,2,3,0.3333333333333333,1,0,1,1,1,2,0,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Spencer,Dinwiddie,Spencer Dinwiddie,615d0e4fe771e94fc0255ac9,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,48,0.168141592920354,114,122,1.0701754385964912,155,42,62,104,0.40384615384615385,0.5576923076923077,10,9,19,0.5263157894736842,32,53,85,0.3764705882352941,6,4,10,0,4,46,5,6120261cea4488c9fd5c57c5,,SpotUp,0.6
Montrezl,Harrell,Montrezl Harrell,615d0e4fe771e94fc0255abf,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,50,0.027923211169284468,16,13,0.8125,423,3,7,10,0.3,0.4,1,4,5,0.2,2,3,5,0.4,5,5,10,0,4,7,1,6120261cea4488c9fd5c57c5,,SpotUp,0.5
DeMar,DeRozan,DeMar DeRozan,615d0923e771e94fc00a6bcb,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,85,0.12761020881670534,275,288,1.0472727272727274,177,105,143,248,0.42338709677419356,0.5100806451612904,62,57,119,0.5210084033613446,43,86,129,0.3333333333333333,35,4,39,8,21,120,12,6120261cea4488c9fd5c57c5,,SpotUp,0.8974358974358975
Ish,Smith,Ish Smith,615dd267e771e94fc0302675,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,41,0.20676691729323307,55,52,0.9454545454545454,322,22,25,47,0.46808510638297873,0.5319148936170213,16,18,34,0.47058823529411764,6,7,13,0.46153846153846156,2,0,2,0,1,23,7,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Bogdan,Bogdanovic,Bogdan Bogdanovic,5fd42b555fe05a0e9f82087b,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,72,0.29069767441860467,300,351,1.17,68,125,156,281,0.44483985765124556,0.597864768683274,39,34,73,0.5342465753424658,86,122,208,0.41346153846153844,15,4,19,3,10,132,11,6120261cea4488c9fd5c57c5,,SpotUp,0.7894736842105263
John,Collins,John Collins,59e63b1d44b2b8aa7e5cdddf,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,63,0.22686230248307,201,180,0.8955223880597015,373,66,119,185,0.3567567567567568,0.4594594594594595,28,34,62,0.45161290322580644,38,85,123,0.3089430894308943,10,4,14,3,7,71,11,6120261cea4488c9fd5c57c5,,SpotUp,0.7142857142857143
Mac,McClung,Mac McClung,61ca7b32df8a6a3c1176bf11,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,1,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,SpotUp,
Jahlil,Okafor,Jahlil Okafor,615baae0e771e94fc0d00160,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,2,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Cole,Anthony,Cole Anthony,5fd42b555fe05a0e9f82085a,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,69,0.15819209039548024,196,196,1.0,232,60,115,175,0.34285714285714286,0.4857142857142857,10,24,34,0.29411764705882354,50,91,141,0.3546099290780142,26,3,29,2,12,72,9,6120261cea4488c9fd5c57c5,,SpotUp,0.896551724137931
Nerlens,Noel,Nerlens Noel,5fd42b7d5fe05a0e9f828c88,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,25,,4,0,0.0,,0,3,3,0.0,0.0,0,1,1,0.0,0,2,2,0.0,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,SpotUp,
Jaylen,Brown,Jaylen Brown,5776bc715762021398fe3f18,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,91,0.25370281892021024,531,559,1.0527306967984935,173,188,278,466,0.4034334763948498,0.5354077253218884,65,74,139,0.4676258992805755,123,204,327,0.3761467889908257,60,19,79,7,36,219,32,6120261cea4488c9fd5c57c5,,SpotUp,0.759493670886076
Paul,Millsap,Paul Millsap,615a2ab8e771e94fc0ad82d7,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,27,0.27205882352941174,37,38,1.027027027027027,202,13,19,32,0.40625,0.53125,5,3,8,0.625,8,16,24,0.3333333333333333,4,3,7,1,4,16,2,6120261cea4488c9fd5c57c5,,SpotUp,0.5714285714285714
Daniel,Theis,Daniel Theis,670399c0ff56573c7ce28c71,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,37,0.1553398058252427,32,29,0.90625,361,11,20,31,0.3548387096774194,0.46774193548387094,4,1,5,0.8,7,19,26,0.2692307692307692,0,0,0,0,0,11,1,6120261cea4488c9fd5c57c5,,SpotUp,
Devontae,Cacok,Devontae Cacok,615a2ab8e771e94fc0ad8292,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,2,,2,5,2.5,,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,1.0,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,SpotUp,
LaMelo,Ball,LaMelo Ball,5fd582355fe05a0e9f6d193b,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,80,0.19669226225634967,333,346,1.039039039039039,185,114,188,302,0.37748344370860926,0.5314569536423841,21,37,58,0.3620689655172414,93,151,244,0.38114754098360654,25,1,26,0,9,126,19,6120261cea4488c9fd5c57c5,,SpotUp,0.9615384615384616
Reggie,Perry,Reggie Perry,61fde01cdf8a6a3c11992b30,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,1,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
