Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2019-20,1627790,Ante Zizic,1610612739,CLE,22,4,18,221.0,4,6,0.667,8,,,,0.667
2019-20,203076,Anthony Davis,1610612747,LAL,62,46,16,2131.0,95,265,0.358,257,67,195,0.344,0.485
2019-20,201229,Anthony Tolliver,1610612763,MEM,55,24,31,872.0,48,141,0.34,141,45,136,0.331,0.5
2019-20,1628499,Antonius Cleveland,1610612742,DAL,11,6,5,46.0,0,3,0.0,0,0,3,0.0,0.0
2019-20,1628394,Anžejs Pasečņiks,1610612764,WAS,27,9,18,437.0,3,20,0.15,6,0,3,0.0,0.15
2019-20,203382,Aron Baynes,1610612756,PHX,42,19,23,934.0,64,183,0.35,185,57,163,0.35,0.505
2019-20,203085,Austin Rivers,1610612745,HOU,68,43,25,1594.0,59,162,0.364,177,59,162,0.364,0.546
2019-20,202340,Avery Bradley,1610612747,LAL,49,36,13,1186.0,69,183,0.377,193,55,151,0.364,0.527
2019-20,1629168,BJ Johnson,1610612753,ORL,10,5,5,83.0,2,8,0.25,6,2,8,0.25,0.375
2019-20,1628389,Bam Adebayo,1610612748,MIA,72,44,28,2417.0,35,85,0.412,71,1,9,0.111,0.418
2019-20,203463,Ben McLemore,1610612745,HOU,71,44,27,1619.0,157,389,0.404,470,156,388,0.402,0.604
2019-20,1627732,Ben Simmons,1610612755,PHI,57,35,22,2017.0,2,6,0.333,6,2,4,0.5,0.5
2019-20,202687,Bismack Biyombo,1610612766,CHA,53,18,35,1029.0,5,16,0.313,10,,,,0.313
2019-20,201933,Blake Griffin,1610612765,DET,18,8,10,512.0,9,38,0.237,27,9,38,0.237,0.355
2019-20,1626246,Boban Marjanović,1610612742,DAL,44,21,23,422.0,10,31,0.323,24,4,15,0.267,0.387
2019-20,1626171,Bobby Portis,1610612752,NYK,66,21,45,1394.0,87,235,0.37,238,64,180,0.356,0.506
2019-20,203992,Bogdan Bogdanović,1610612758,SAC,61,29,32,1766.0,127,311,0.408,377,123,302,0.407,0.606
2019-20,202711,Bojan Bogdanović,1610612762,UTA,63,41,22,2083.0,134,316,0.424,401,133,312,0.426,0.634
2019-20,1629626,Bol Bol,1610612743,DEN,7,2,5,87.0,4,10,0.4,12,4,8,0.5,0.6
2019-20,202954,Brad Wanamaker,1610612738,BOS,71,48,23,1369.0,29,62,0.468,86,28,58,0.483,0.694
2019-20,203078,Bradley Beal,1610612764,WAS,57,20,37,2053.0,104,271,0.384,303,95,249,0.382,0.559
2019-20,1629634,Brandon Clarke,1610612763,MEM,58,29,29,1300.0,44,105,0.419,111,23,63,0.365,0.529
2019-20,1629164,Brandon Goodwin,1610612737,ATL,34,13,21,430.0,13,58,0.224,38,12,57,0.211,0.328
2019-20,1627742,Brandon Ingram,1610612740,NOP,62,25,37,2103.0,132,322,0.41,390,126,300,0.42,0.606
2019-20,202688,Brandon Knight,1610612765,DET,25,4,21,462.0,19,61,0.311,57,19,61,0.311,0.467
2019-20,1628968,Brian Bowen II,1610612754,IND,6,5,1,31.0,0,3,0.0,0,0,2,0.0,0.0
2019-20,201572,Brook Lopez,1610612749,MIL,68,53,15,1817.0,104,324,0.321,304,96,305,0.315,0.469
2019-20,1628971,Bruce Brown,1610612765,DET,58,18,40,1634.0,32,90,0.356,95,31,87,0.356,0.528
2019-20,203998,Bruno Caboclo,1610612745,HOU,30,11,19,244.0,5,30,0.167,15,5,29,0.172,0.25
2019-20,1628981,Bruno Fernando,1610612737,ATL,56,18,38,713.0,5,32,0.156,15,5,31,0.161,0.234
2019-20,1627854,Bryn Forbes,1610612759,SAS,63,27,36,1579.0,115,295,0.39,341,111,281,0.395,0.578
2019-20,1627741,Buddy Hield,1610612758,SAC,72,31,41,2216.0,152,375,0.405,454,150,363,0.413,0.605
2019-20,203468,CJ McCollum,1610612757,POR,70,34,36,2557.0,116,253,0.458,341,109,237,0.46,0.674
2019-20,101139,CJ Miles,1610612764,WAS,10,4,6,161.0,9,29,0.31,27,9,29,0.31,0.466
2019-20,1628997,Caleb Martin,1610612766,CHA,18,6,12,317.0,19,32,0.594,57,19,30,0.633,0.891
2019-20,1628403,Caleb Swanigan,1610612757,POR,27,12,15,288.0,2,7,0.286,4,0,2,0.0,0.286
2019-20,1629629,Cam Reddish,1610612737,ATL,58,17,41,1551.0,69,206,0.335,205,67,195,0.344,0.498
2019-20,1629661,Cameron Johnson,1610612756,PHX,57,28,29,1255.0,105,268,0.392,311,101,257,0.393,0.58
2019-20,1626166,Cameron Payne,1610612756,PHX,8,8,0,183.0,11,25,0.44,33,11,24,0.458,0.66
2019-20,1627747,Caris LeVert,1610612751,BKN,45,21,24,1330.0,25,79,0.316,74,24,76,0.316,0.468
2019-20,2546,Carmelo Anthony,1610612757,POR,58,28,30,1902.0,92,221,0.416,260,76,189,0.402,0.588
2019-20,1629035,Carsen Edwards,1610612738,BOS,37,25,12,351.0,13,44,0.295,38,12,41,0.293,0.432
2019-20,1626224,Cedi Osman,1610612739,CLE,65,19,46,1910.0,99,259,0.382,295,97,250,0.388,0.569
2019-20,1628990,Chandler Hutchison,1610612741,CHI,28,8,20,527.0,12,37,0.324,36,12,37,0.324,0.486
2019-20,202718,Chandler Parsons,1610612737,ATL,5,0,5,54.0,4,13,0.308,12,4,13,0.308,0.462
2019-20,1629718,Charlie Brown Jr.,1610612737,ATL,10,1,9,40.0,3,8,0.375,9,3,8,0.375,0.563
2019-20,1626184,Chasson Randle,1610612744,GSW,3,2,1,40.0,0,2,0.0,0,0,2,0.0,0.0
2019-20,1627767,Cheick Diallo,1610612756,PHX,47,20,27,479.0,9,17,0.529,19,1,2,0.5,0.559
2019-20,1629002,Chimezie Metu,1610612759,SAS,18,8,10,105.0,4,9,0.444,8,0,2,0.0,0.444
2019-20,1628449,Chris Boucher,1610612761,TOR,62,45,17,819.0,38,119,0.319,113,37,112,0.33,0.475
2019-20,1629185,Chris Chiozza,1610612751,BKN,28,14,14,401.0,22,42,0.524,66,22,41,0.537,0.786
2019-20,1629598,Chris Clemons,1610612745,HOU,33,19,14,291.0,15,48,0.313,45,15,47,0.319,0.469
2019-20,101108,Chris Paul,1610612760,OKC,70,44,26,2208.0,25,59,0.424,72,22,52,0.423,0.61
2019-20,1629735,Chris Silva,1610612748,MIA,44,27,17,346.0,1,4,0.25,2,0,2,0.0,0.25
2019-20,1626174,Christian Wood,1610612765,DET,62,20,42,1325.0,54,129,0.419,154,46,114,0.404,0.597
2019-20,203991,Clint Capela,1610612737,ATL,39,22,17,1279.0,1,1,1.0,2,,,,1.0
2019-20,1629632,Coby White,1610612741,CHI,65,22,43,1674.0,94,254,0.37,278,90,243,0.37,0.547
2019-20,1628998,Cody Martin,1610612766,CHA,48,16,32,903.0,14,69,0.203,41,13,64,0.203,0.297
2019-20,203469,Cody Zeller,1610612766,CHA,58,18,40,1341.0,17,71,0.239,50,16,67,0.239,0.352
2019-20,1629012,Collin Sexton,1610612739,CLE,65,19,46,2143.0,67,157,0.427,195,61,145,0.421,0.621
2019-20,201147,Corey Brewer,1610612758,SAC,5,2,3,33.0,0,1,0.0,0,0,1,0.0,0.0
2019-20,202709,Cory Joseph,1610612758,SAC,72,31,41,1759.0,51,126,0.405,150,48,123,0.39,0.595
2019-20,201584,Courtney Lee,1610612742,DAL,24,15,9,345.0,12,35,0.343,36,12,34,0.353,0.514
2019-20,1626245,Cristiano Felicio,1610612741,CHI,22,6,16,386.0,1,5,0.2,2,0,2,0.0,0.2
2019-20,1626156,D'Angelo Russell,1610612750,MIN,45,11,34,1452.0,73,185,0.395,212,66,169,0.391,0.573
2019-20,201571,D.J. Augustin,1610612753,ORL,57,28,29,1420.0,37,89,0.416,111,37,89,0.416,0.624
2019-20,1628391,D.J. Wilson,1610612749,MIL,37,29,8,363.0,18,64,0.281,52,16,58,0.276,0.406
2019-20,1629610,DaQuan Jeffries,1610612758,SAC,13,4,9,141.0,5,19,0.263,15,5,18,0.278,0.395
2019-20,1627745,Damian Jones,1610612737,ATL,55,15,40,887.0,3,13,0.231,8,2,9,0.222,0.308
2019-20,203081,Damian Lillard,1610612757,POR,66,33,33,2474.0,63,154,0.409,184,58,144,0.403,0.597
2019-20,1627814,Damion Lee,1610612744,GSW,49,12,37,1423.0,80,224,0.357,236,76,203,0.374,0.527
2019-20,1628422,Damyean Dotson,1610612752,NYK,48,14,34,836.0,48,121,0.397,138,42,108,0.389,0.57
2019-20,1629655,Daniel Gafford,1610612741,CHI,43,15,28,609.0,0,1,0.0,0,,,,0.0
2019-20,1628464,Daniel Theis,1610612738,BOS,65,42,23,1566.0,56,139,0.403,143,31,90,0.344,0.514
2019-20,201568,Danilo Gallinari,1610612760,OKC,62,37,25,1834.0,159,370,0.43,460,142,340,0.418,0.622
2019-20,201980,Danny Green,1610612747,LAL,68,51,17,1687.0,102,284,0.359,305,101,274,0.369,0.537
2019-20,203957,Danté Exum,1610612739,CLE,35,10,25,486.0,12,32,0.375,36,12,32,0.375,0.563
2019-20,1627863,Danuel House Jr.,1610612745,HOU,63,40,23,1913.0,109,298,0.366,325,107,293,0.365,0.545
2019-20,203967,Dario Šarić,1610612756,PHX,66,32,34,1632.0,93,252,0.369,265,79,222,0.356,0.526
2019-20,1629647,Darius Bazley,1610612760,OKC,61,36,25,1129.0,43,129,0.333,126,40,121,0.331,0.488
2019-20,1629636,Darius Garland,1610612739,CLE,59,17,42,1824.0,62,161,0.385,184,60,153,0.392,0.571
2019-20,1629133,Daryl Macon,1610612748,MIA,4,4,0,14.0,1,2,0.5,3,1,2,0.5,0.75
2019-20,1628021,David Nwaba,1610612745,HOU,20,8,12,268.0,12,28,0.429,36,12,28,0.429,0.643
2019-20,1628368,De'Aaron Fox,1610612758,SAC,51,20,31,1634.0,25,76,0.329,75,25,75,0.333,0.493
2019-20,1629631,De'Andre Hunter,1610612737,ATL,63,19,44,2018.0,108,273,0.396,316,100,259,0.386,0.579
2019-20,1629001,De'Anthony Melton,1610612763,MEM,60,27,33,1167.0,36,112,0.321,104,32,98,0.327,0.464
2019-20,201599,DeAndre Jordan,1610612751,BKN,56,27,29,1234.0,1,1,1.0,2,,,,1.0
2019-20,1627761,DeAndre' Bembry,1610612737,ATL,43,10,33,915.0,15,59,0.254,44,14,57,0.246,0.373
2019-20,201942,DeMar DeRozan,1610612759,SAS,68,31,37,2316.0,44,99,0.444,95,7,27,0.259,0.48
2019-20,201960,DeMarre Carroll,1610612745,HOU,24,10,14,290.0,6,26,0.231,18,6,26,0.231,0.346
2019-20,1629731,Dean Wade,1610612739,CLE,12,1,11,71.0,2,4,0.5,6,2,4,0.5,0.75
2019-20,1629028,Deandre Ayton,1610612756,PHX,38,20,18,1236.0,55,126,0.437,112,2,10,0.2,0.444
2019-20,1627749,Dejounte Murray,1610612759,SAS,66,29,37,1687.0,40,97,0.412,119,39,95,0.411,0.613
2019-20,1626153,Delon Wright,1610612742,DAL,73,42,31,1570.0,31,86,0.36,93,31,86,0.36,0.541
2019-20,203471,Dennis Schröder,1610612760,OKC,65,40,25,1999.0,119,270,0.441,334,96,232,0.414,0.619
2019-20,1628372,Dennis Smith Jr.,1610612752,NYK,34,7,27,537.0,5,18,0.278,15,5,18,0.278,0.417
2019-20,1627756,Denzel Valentine,1610612741,CHI,36,12,24,488.0,31,85,0.365,92,30,84,0.357,0.541
2019-20,1629126,Deonte Burton,1610612760,OKC,39,22,17,357.0,8,46,0.174,24,8,45,0.178,0.261
2019-20,202324,Derrick Favors,1610612740,NOP,51,24,27,1242.0,16,42,0.381,33,1,5,0.2,0.393
2019-20,1627884,Derrick Jones Jr.,1610612748,MIA,59,34,25,1375.0,33,118,0.28,99,33,117,0.282,0.419
2019-20,201565,Derrick Rose,1610612765,DET,50,17,33,1298.0,21,50,0.42,61,19,45,0.422,0.61
2019-20,1628476,Derrick Walton Jr.,1610612765,DET,26,15,11,248.0,11,26,0.423,31,9,23,0.391,0.596
2019-20,1628401,Derrick White,1610612759,SAS,68,32,36,1677.0,55,143,0.385,165,55,141,0.39,0.577
2019-20,1626164,Devin Booker,1610612756,PHX,70,34,36,2512.0,84,205,0.41,232,64,163,0.393,0.566
2019-20,1628985,Devon Hall,1610612760,OKC,11,6,5,81.0,3,10,0.3,9,3,10,0.3,0.45
2019-20,1629719,Devontae Cacok,1610612747,LAL,1,0,1,9.0,0,0,,0,,,,
2019-20,1628984,Devonte' Graham,1610612766,CHA,63,23,40,2211.0,88,208,0.423,263,87,206,0.422,0.632
2019-20,1629608,Dewan Hernandez,1610612761,TOR,6,6,0,28.0,1,2,0.5,3,1,2,0.5,0.75
2019-20,203473,Dewayne Dedmon,1610612737,ATL,44,17,27,774.0,28,114,0.246,76,20,99,0.202,0.333
2019-20,1628415,Dillon Brooks,1610612763,MEM,73,34,39,2112.0,116,305,0.38,341,109,287,0.38,0.559
2019-20,203079,Dion Waiters,1610612747,LAL,10,4,6,207.0,11,30,0.367,32,10,28,0.357,0.533
2019-20,1627734,Domantas Sabonis,1610612754,IND,62,37,25,2159.0,74,191,0.387,165,17,65,0.262,0.432
2019-20,1628378,Donovan Mitchell,1610612762,UTA,69,43,26,2364.0,82,190,0.432,244,80,185,0.432,0.642
2019-20,1629743,Donta Hall,1610612751,BKN,9,4,5,133.0,0,1,0.0,0,,,,0.0
2019-20,1628978,Donte DiVincenzo,1610612749,MIL,66,53,13,1520.0,63,180,0.35,189,63,179,0.352,0.525
2019-20,1627827,Dorian Finney-Smith,1610612742,DAL,71,40,31,2120.0,107,276,0.388,320,106,273,0.388,0.58
2019-20,203926,Doug McDermott,1610612754,IND,69,43,26,1372.0,117,275,0.425,345,111,255,0.435,0.627
2019-20,1627733,Dragan Bender,1610612744,GSW,16,10,6,286.0,15,42,0.357,45,15,42,0.357,0.536
2019-20,203110,Draymond Green,1610612744,GSW,43,10,33,1222.0,40,131,0.305,115,35,117,0.299,0.439
2019-20,1629234,Drew Eubanks,1610612759,SAS,22,13,9,272.0,2,5,0.4,5,1,1,1.0,0.5
2019-20,1629130,Duncan Robinson,1610612748,MIA,73,44,29,2166.0,232,505,0.459,693,229,498,0.46,0.686
2019-20,1628605,Dusty Hannahs,1610612763,MEM,2,0,2,13.0,1,2,0.5,3,1,2,0.5,0.75
2019-20,1628407,Dwayne Bacon,1610612766,CHA,39,10,29,687.0,16,46,0.348,48,16,45,0.356,0.522
2019-20,2730,Dwight Howard,1610612747,LAL,69,52,17,1306.0,4,5,0.8,11,3,4,0.75,1.1
2019-20,203939,Dwight Powell,1610612742,DAL,40,25,15,1061.0,10,39,0.256,30,10,36,0.278,0.385
2019-20,1629058,Dzanan Musa,1610612751,BKN,40,20,20,487.0,16,59,0.271,47,15,58,0.259,0.398
2019-20,202722,Dāvis Bertāns,1610612764,WAS,54,20,34,1583.0,176,408,0.431,523,171,397,0.431,0.641
2019-20,202734,E'Twaun Moore,1610612740,NOP,56,27,29,1020.0,55,134,0.41,164,54,131,0.412,0.612
2019-20,202334,Ed Davis,1610612762,UTA,28,16,12,303.0,1,1,1.0,2,,,,1.0
2019-20,1628410,Edmond Sumner,1610612754,IND,31,16,15,447.0,13,47,0.277,38,12,45,0.267,0.404
2019-20,203901,Elfrid Payton,1610612752,NYK,45,17,28,1246.0,11,49,0.224,32,10,47,0.213,0.327
2019-20,1629059,Elie Okobo,1610612756,PHX,55,23,32,719.0,20,45,0.444,60,20,45,0.444,0.667
2019-20,1626144,Emmanuel Mudiay,1610612762,UTA,54,34,20,850.0,21,58,0.362,62,20,56,0.357,0.534
2019-20,202683,Enes Freedom,1610612738,BOS,58,36,22,983.0,6,20,0.3,13,1,7,0.143,0.325
2019-20,202339,Eric Bledsoe,1610612749,MIL,61,48,13,1646.0,25,90,0.278,73,23,87,0.264,0.406
2019-20,201569,Eric Gordon,1610612745,HOU,36,21,15,1016.0,61,214,0.285,182,60,211,0.284,0.425
2019-20,1628450,Eric Mika,1610612758,SAC,1,0,1,19.0,1,1,1.0,2,,,,1.0
2019-20,1629672,Eric Paschall,1610612744,GSW,60,14,46,1654.0,43,139,0.309,121,35,115,0.304,0.435
2019-20,101141,Ersan Ilyasova,1610612749,MIL,63,48,15,986.0,51,125,0.408,142,40,105,0.381,0.568
2019-20,203095,Evan Fournier,1610612753,ORL,66,28,38,2076.0,115,264,0.436,334,104,243,0.428,0.633
2019-20,202323,Evan Turner,1610612750,MIN,19,3,16,251.0,1,6,0.167,2,0,5,0.0,0.167
2019-20,1628402,Frank Jackson,1610612740,NOP,59,26,33,797.0,34,105,0.324,101,33,102,0.324,0.481
2019-20,1626163,Frank Kaminsky,1610612756,PHX,39,19,20,777.0,45,132,0.341,129,39,111,0.351,0.489
2019-20,1628412,Frank Mason III,1610612749,MIL,9,6,3,118.0,3,11,0.273,9,3,11,0.273,0.409
2019-20,1628373,Frank Ntilikina,1610612752,NYK,57,19,38,1187.0,39,109,0.358,112,34,101,0.337,0.514
2019-20,1627832,Fred VanVleet,1610612761,TOR,54,40,14,1928.0,93,212,0.439,278,92,209,0.44,0.656
2019-20,1627788,Furkan Korkmaz,1610612755,PHI,72,42,30,1559.0,124,283,0.438,367,119,273,0.436,0.648
2019-20,1629216,Gabe Vincent,1610612748,MIA,9,5,4,83.0,5,22,0.227,15,5,21,0.238,0.341
2019-20,202066,Garrett Temple,1610612751,BKN,62,30,32,1730.0,95,269,0.353,285,95,267,0.356,0.53
2019-20,1629726,Garrison Mathews,1610612764,WAS,18,8,10,227.0,15,40,0.375,45,15,40,0.375,0.563
2019-20,1629109,Gary Clark,1610612753,ORL,42,23,19,566.0,39,106,0.368,116,38,105,0.362,0.547
2019-20,203914,Gary Harris,1610612743,DEN,56,37,19,1780.0,57,152,0.375,168,54,147,0.367,0.553
2019-20,1627780,Gary Payton II,1610612764,WAS,29,13,16,432.0,13,44,0.295,39,13,44,0.295,0.443
2019-20,1629018,Gary Trent Jr.,1610612757,POR,61,29,32,1332.0,76,183,0.415,225,73,176,0.415,0.615
2019-20,201588,George Hill,1610612749,MIL,59,47,12,1271.0,49,98,0.5,145,47,94,0.5,0.74
2019-20,1627777,Georges Niang,1610612762,UTA,66,41,25,923.0,80,198,0.404,239,79,196,0.403,0.604
2019-20,203507,Giannis Antetokounmpo,1610612749,MIL,63,51,12,1917.0,31,78,0.397,86,24,65,0.369,0.551
2019-20,203922,Glenn Robinson III,1610612755,PHI,62,17,45,1786.0,95,217,0.438,259,69,173,0.399,0.597
2019-20,1629048,Goga Bitadze,1610612754,IND,54,32,22,471.0,28,77,0.364,64,8,41,0.195,0.416
2019-20,201609,Goran Dragic,1610612748,MIA,59,37,22,1663.0,69,192,0.359,205,67,189,0.354,0.534
2019-20,202330,Gordon Hayward,1610612738,BOS,52,34,18,1740.0,78,189,0.413,221,65,153,0.425,0.585
2019-20,203476,Gorgui Dieng,1610612763,MEM,63,20,43,1096.0,64,172,0.372,178,50,142,0.352,0.517
2019-20,1629684,Grant Williams,1610612738,BOS,69,47,22,1043.0,23,88,0.261,66,20,82,0.244,0.375
2019-20,1628960,Grayson Allen,1610612763,MEM,38,16,22,718.0,51,114,0.447,153,51,114,0.447,0.671
2019-20,1628977,Hamidou Diallo,1610612760,OKC,46,25,21,896.0,18,56,0.321,51,15,51,0.294,0.455
2019-20,203084,Harrison Barnes,1610612758,SAC,72,31,41,2482.0,79,215,0.367,237,79,211,0.374,0.551
2019-20,1628385,Harry Giles III,1610612758,SAC,46,22,24,667.0,25,59,0.424,50,0,2,0.0,0.424
2019-20,202355,Hassan Whiteside,1610612757,POR,67,34,33,2008.0,37,88,0.42,78,4,7,0.571,0.443
2019-20,1627740,Henry Ellenson,1610612751,BKN,5,2,3,15.0,0,4,0.0,0,0,4,0.0,0.0
2019-20,101133,Ian Mahinmi,1610612764,WAS,38,15,23,808.0,7,29,0.241,19,5,24,0.208,0.328
2019-20,1629649,Ignas Brazdeikis,1610612752,NYK,9,1,8,53.0,1,9,0.111,3,1,8,0.125,0.167
2019-20,202697,Iman Shumpert,1610612751,BKN,13,9,4,241.0,7,25,0.28,20,6,23,0.261,0.4
2019-20,1629067,Isaac Bonga,1610612764,WAS,66,22,44,1250.0,26,68,0.382,77,25,66,0.379,0.566
2019-20,1628392,Isaiah Hartenstein,1610612745,HOU,23,16,7,266.0,0,5,0.0,0,0,4,0.0,0.0
2019-20,1629676,Isaiah Roby,1610612760,OKC,3,2,1,11.0,0,0,,0,,,,
2019-20,202738,Isaiah Thomas,1610612764,WAS,40,14,26,925.0,57,124,0.46,164,50,109,0.459,0.661
2019-20,202397,Ish Smith,1610612764,WAS,68,23,45,1787.0,42,112,0.375,125,41,109,0.376,0.558
2019-20,1627826,Ivica Zubac,1610612746,LAC,72,49,23,1326.0,10,23,0.435,20,0,2,0.0,0.435
2019-20,200826,J.J. Barea,1610612742,DAL,29,15,14,450.0,9,24,0.375,27,9,24,0.375,0.563
2019-20,1629122,J.P. Macura,1610612739,CLE,1,1,0,1.0,0,0,,0,,,,
2019-20,200755,JJ Redick,1610612740,NOP,60,26,34,1581.0,139,289,0.481,397,119,252,0.472,0.687
2019-20,2747,JR Smith,1610612747,LAL,6,2,4,79.0,1,8,0.125,3,1,8,0.125,0.188
2019-20,1629630,Ja Morant,1610612763,MEM,67,33,34,2074.0,25,65,0.385,75,25,64,0.391,0.577
2019-20,203960,JaKarr Sampson,1610612754,IND,34,21,13,471.0,5,23,0.217,12,2,13,0.154,0.261
2019-20,203210,JaMychal Green,1610612746,LAC,63,43,20,1307.0,90,231,0.39,268,88,227,0.388,0.58
2019-20,201580,JaVale McGee,1610612747,LAL,68,51,17,1130.0,6,8,0.75,13,1,2,0.5,0.813
2019-20,203953,Jabari Parker,1610612758,SAC,38,9,29,918.0,31,109,0.284,89,27,98,0.276,0.408
2019-20,1628980,Jacob Evans,1610612750,MIN,29,8,21,418.0,13,37,0.351,37,11,31,0.355,0.5
2019-20,203109,Jae Crowder,1610612748,MIA,65,29,36,1875.0,93,286,0.325,275,89,276,0.322,0.481
2019-20,1626143,Jahlil Okafor,1610612740,NOP,30,9,21,467.0,2,5,0.4,5,1,2,0.5,0.5
2019-20,1627774,Jake Layman,1610612750,MIN,23,11,12,505.0,22,60,0.367,63,19,52,0.365,0.525
2019-20,1627751,Jakob Poeltl,1610612759,SAS,66,30,36,1171.0,14,23,0.609,28,,,,0.609
2019-20,1628973,Jalen Brunson,1610612742,DAL,57,34,23,1022.0,33,74,0.446,97,31,71,0.437,0.655
2019-20,1629665,Jalen Lecque,1610612756,PHX,5,2,3,32.0,0,3,0.0,0,0,3,0.0,0.0
2019-20,1629667,Jalen McDaniels,1610612766,CHA,16,7,9,293.0,10,25,0.4,29,9,24,0.375,0.58
2019-20,2037,Jamal Crawford,1610612751,BKN,1,1,0,6.0,1,2,0.5,3,1,2,0.5,0.75
2019-20,1627750,Jamal Murray,1610612743,DEN,59,38,21,1903.0,58,147,0.395,170,54,138,0.391,0.578
2019-20,203516,James Ennis III,1610612753,ORL,69,42,27,1266.0,48,150,0.32,141,45,145,0.31,0.47
2019-20,201935,James Harden,1610612745,HOU,68,43,25,2483.0,35,85,0.412,105,35,85,0.412,0.618
2019-20,201949,James Johnson,1610612750,MIN,32,14,18,620.0,24,62,0.387,72,24,57,0.421,0.581
2019-20,201162,Jared Dudley,1610612747,LAL,45,30,15,364.0,19,43,0.442,56,18,41,0.439,0.651
2019-20,1629607,Jared Harper,1610612752,NYK,3,1,2,8.0,0,2,0.0,0,0,2,0.0,0.0
2019-20,1628991,Jaren Jackson Jr.,1610612763,MEM,57,28,29,1622.0,140,344,0.407,410,130,326,0.399,0.596
2019-20,1629020,Jarred Vanderbilt,1610612750,MIN,11,6,5,47.0,0,1,0.0,0,0,1,0.0,0.0
2019-20,1629714,Jarrell Brantley,1610612762,UTA,9,3,6,96.0,2,12,0.167,6,2,12,0.167,0.25
2019-20,1628386,Jarrett Allen,1610612751,BKN,70,33,37,1852.0,1,7,0.143,2,0,5,0.0,0.143
2019-20,1629633,Jarrett Culver,1610612750,MIN,63,19,44,1506.0,45,152,0.296,134,44,150,0.293,0.441
2019-20,1627784,Jarrod Uthoff,1610612764,WAS,7,4,3,53.0,6,11,0.545,15,3,8,0.375,0.682
2019-20,1629750,Javonte Green,1610612738,BOS,48,33,15,468.0,9,27,0.333,26,8,25,0.32,0.481
2019-20,1629637,Jaxson Hayes,1610612740,NOP,64,28,36,1080.0,2,8,0.25,5,1,4,0.25,0.313
2019-20,1627759,Jaylen Brown,1610612738,BOS,57,38,19,1934.0,104,246,0.423,307,99,236,0.419,0.624
2019-20,1629658,Jaylen Hoard,1610612757,POR,13,7,6,103.0,0,3,0.0,0,0,3,0.0,0.0
2019-20,1629669,Jaylen Nowell,1610612750,MIN,15,2,13,151.0,1,18,0.056,3,1,18,0.056,0.083
2019-20,1628369,Jayson Tatum,1610612738,BOS,66,46,20,2265.0,71,176,0.403,205,63,158,0.399,0.582
2019-20,201145,Jeff Green,1610612745,HOU,48,28,20,960.0,59,162,0.364,174,56,158,0.354,0.537
2019-20,201952,Jeff Teague,1610612737,ATL,59,22,37,1464.0,15,47,0.319,45,15,47,0.319,0.479
2019-20,203924,Jerami Grant,1610612743,DEN,71,45,26,1892.0,105,267,0.393,306,96,246,0.39,0.573
2019-20,1629725,Jeremiah Martin,1610612751,BKN,9,6,3,99.0,3,10,0.3,9,3,10,0.3,0.45
2019-20,203087,Jeremy Lamb,1610612754,IND,46,27,19,1291.0,41,105,0.39,119,37,96,0.385,0.567
2019-20,202951,Jeremy Pargo,1610612744,GSW,3,0,3,44.0,1,2,0.5,3,1,2,0.5,0.75
2019-20,1626170,Jerian Grant,1610612764,WAS,6,1,5,80.0,1,5,0.2,3,1,5,0.2,0.3
2019-20,1629010,Jerome Robinson,1610612764,WAS,63,36,27,979.0,41,118,0.347,123,41,117,0.35,0.521
2019-20,1628975,Jevon Carter,1610612756,PHX,58,29,29,945.0,47,114,0.412,140,46,112,0.411,0.614
2019-20,202710,Jimmy Butler III,1610612748,MIA,58,38,20,1959.0,16,55,0.291,45,13,45,0.289,0.409
2019-20,201149,Joakim Noah,1610612746,LAC,5,4,1,50.0,0,0,,0,,,,
2019-20,1629147,Joe Chealey,1610612766,CHA,4,1,3,33.0,0,4,0.0,0,0,4,0.0,0.0
2019-20,203925,Joe Harris,1610612751,BKN,69,33,36,2123.0,145,324,0.448,429,139,312,0.446,0.662
2019-20,204060,Joe Ingles,1610612762,UTA,72,44,28,2137.0,82,184,0.446,245,81,181,0.448,0.666
2019-20,203954,Joel Embiid,1610612755,PHI,51,32,19,1506.0,71,200,0.355,192,50,148,0.338,0.48
2019-20,1628381,John Collins,1610612737,ATL,41,15,26,1363.0,65,160,0.406,187,57,134,0.425,0.584
2019-20,203089,John Henson,1610612765,DET,40,8,32,600.0,9,40,0.225,26,8,35,0.229,0.325
2019-20,1629723,John Konchar,1610612763,MEM,19,9,10,181.0,4,9,0.444,11,3,8,0.375,0.611
2019-20,1628405,Johnathan Motley,1610612746,LAC,13,8,5,41.0,1,1,1.0,3,1,1,1.0,1.5
2019-20,1629140,Johnathan Williams,1610612764,WAS,15,7,8,180.0,2,10,0.2,4,0,1,0.0,0.2
2019-20,1628413,Jonah Bolden,1610612756,PHX,7,6,1,47.0,0,4,0.0,0,0,4,0.0,0.0
2019-20,202685,Jonas Valančiūnas,1610612763,MEM,70,32,38,1845.0,51,130,0.392,133,31,86,0.36,0.512
