Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,1629023,P.J. Washington,1610612742,DAL,18,5,13,33.2,1.5,0.5,1.0,0.333,3.6,0.422,0.2,0.443,9.7,6.8,1.3,5.4,0.197,10.7,0.635,0.7,0.682,6.1,8.3,1.8,6.4,0.221,13.3,0.621,0.9,0.665,6.7
2025-26,1641790,PJ Hall,1610612763,MEM,4,0,4,6.1,0.8,0.3,0.5,0.333,2.0,0.375,0.0,0.375,3.8,1.5,0.8,0.8,0.5,2.0,0.75,0.0,0.75,3.5,2.3,1.0,1.3,0.444,4.0,0.563,0.0,0.563,3.6
2025-26,1642359,Pacôme Dadiet,1610612752,NYK,5,5,0,3.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4,0.714,0.2,0.833,9.1,1.0,0.0,1.0,0.0,1.8,0.556,0.2,0.625,9.1
2025-26,1631094,Paolo Banchero,1610612753,ORL,12,6,6,32.8,0.9,0.6,0.3,0.636,2.9,0.314,0.2,0.333,9.8,7.8,1.3,6.5,0.161,10.4,0.744,1.0,0.823,4.8,8.7,1.8,6.8,0.212,12.3,0.703,1.2,0.776,5.4
2025-26,1627783,Pascal Siakam,1610612754,IND,19,4,15,34.5,1.5,0.9,0.6,0.607,3.8,0.384,0.2,0.4,10.7,5.7,1.2,4.5,0.211,8.4,0.681,0.8,0.752,6.4,7.2,2.1,5.1,0.292,11.7,0.617,0.9,0.672,7.2
2025-26,1626192,Pat Connaughton,1610612766,CHA,9,2,7,11.3,0.4,0.3,0.1,0.75,1.1,0.4,0.1,0.444,6.7,2.1,0.9,1.2,0.421,4.1,0.514,0.3,0.559,4.7,2.6,1.2,1.3,0.478,5.2,0.489,0.4,0.535,5.0
2025-26,1630311,Pat Spencer,1610612744,GSW,8,3,5,16.9,1.3,0.4,0.9,0.3,2.5,0.5,0.1,0.526,10.5,1.9,0.5,1.4,0.267,3.8,0.5,0.3,0.536,7.2,3.1,0.9,2.3,0.28,6.3,0.5,0.4,0.532,8.5
2025-26,1630172,Patrick Williams,1610612741,CHI,18,8,10,20.7,0.7,0.4,0.3,0.615,2.5,0.289,0.1,0.295,9.0,2.3,0.8,1.5,0.341,3.6,0.641,0.3,0.707,5.2,3.0,1.2,1.8,0.407,5.9,0.509,0.4,0.545,6.1
2025-26,202331,Paul George,1610612755,PHI,5,3,2,23.1,0.6,0.2,0.4,0.333,1.6,0.375,0.0,0.375,13.8,4.2,1.4,2.8,0.333,7.6,0.553,0.6,0.6,6.3,4.8,1.6,3.2,0.333,8.4,0.571,0.6,0.615,7.3
2025-26,1630194,Paul Reed,1610612765,DET,12,10,2,13.4,2.1,1.3,0.7,0.64,4.2,0.5,0.2,0.521,6.1,2.8,1.1,1.8,0.382,5.0,0.567,0.4,0.618,4.4,4.9,2.4,2.4,0.492,8.9,0.551,0.6,0.59,5.1
2025-26,1630202,Payton Pritchard,1610612738,BOS,20,11,9,32.3,1.0,0.1,0.9,0.1,2.7,0.377,0.1,0.385,13.1,3.3,0.6,2.7,0.182,6.2,0.537,0.6,0.589,8.5,4.3,0.7,3.6,0.163,8.7,0.494,0.6,0.531,9.5
2025-26,1641796,Pelle Larsson,1610612748,MIA,15,11,4,25.6,0.5,0.3,0.2,0.625,1.6,0.333,0.1,0.348,6.5,2.9,0.9,2.1,0.295,4.9,0.595,0.4,0.647,7.6,3.5,1.2,2.3,0.346,6.5,0.536,0.5,0.578,7.5
2025-26,1631250,Pete Nance,1610612749,MIL,2,0,2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.5,0.667,0.0,0.667,5.3,1.0,0.5,0.5,0.5,1.5,0.667,0.0,0.667,5.3
2025-26,1631212,Peyton Watson,1610612743,DEN,19,14,5,26.1,1.4,0.5,0.8,0.385,3.0,0.456,0.3,0.5,8.1,3.5,1.1,2.4,0.303,5.6,0.617,0.5,0.68,6.8,4.8,1.6,3.3,0.326,8.2,0.59,0.8,0.652,7.2
2025-26,1630173,Precious Achiuwa,1610612758,SAC,14,3,11,20.9,1.8,1.4,0.4,0.8,4.1,0.431,0.3,0.463,5.5,3.4,1.6,1.9,0.458,7.0,0.49,1.1,0.585,5.5,5.2,3.0,2.2,0.575,10.9,0.477,1.4,0.549,5.5
2025-26,1629656,Quentin Grimes,1610612755,PHI,18,10,8,33.0,0.6,0.2,0.4,0.364,1.9,0.314,0.1,0.324,13.3,3.4,0.9,2.5,0.262,6.3,0.535,0.5,0.581,7.2,4.0,1.1,2.9,0.278,8.2,0.486,0.6,0.522,8.1
2025-26,1631245,Quenton Jackson,1610612754,IND,5,1,4,20.1,1.0,0.0,1.0,0.0,3.2,0.313,0.4,0.357,19.3,2.4,0.6,1.8,0.25,4.2,0.571,0.4,0.632,7.6,3.4,0.6,2.8,0.176,7.2,0.472,0.8,0.531,11.0
2025-26,1642366,Quinten Post,1610612744,GSW,19,9,10,17.2,0.9,0.4,0.5,0.444,2.2,0.439,0.0,0.439,7.5,3.4,1.3,2.1,0.375,6.8,0.496,1.0,0.582,6.0,4.3,1.7,2.6,0.39,8.6,0.5,1.0,0.566,6.3
2025-26,1629628,RJ Barrett,1610612761,TOR,17,12,5,30.9,0.7,0.4,0.4,0.5,2.6,0.273,0.0,0.273,7.1,4.1,0.8,3.4,0.186,7.1,0.583,0.6,0.642,6.0,4.8,1.1,3.7,0.232,9.0,0.536,0.6,0.577,6.1
2025-26,1642853,Rasheer Fleming,1610612756,PHX,6,4,2,5.8,1.2,1.0,0.2,0.857,2.2,0.538,0.0,0.538,6.7,1.0,0.2,0.8,0.167,1.2,0.857,0.0,0.857,7.8,2.2,1.2,1.0,0.538,3.0,0.722,0.0,0.722,7.2
2025-26,1642484,RayJ Dennis,1610612754,IND,9,1,8,15.5,0.9,0.2,0.7,0.25,1.8,0.5,0.1,0.533,12.1,1.4,0.1,1.3,0.077,2.8,0.52,0.7,0.684,9.3,2.3,0.3,2.0,0.143,4.6,0.512,0.8,0.618,10.3
2025-26,1641712,Rayan Rupert,1610612757,POR,9,5,4,8.8,0.2,0.1,0.1,0.5,0.6,0.4,0.0,0.4,6.6,2.4,0.3,2.1,0.136,2.8,0.88,0.0,0.88,7.8,2.7,0.4,2.2,0.167,3.2,0.828,0.0,0.828,7.7
2025-26,1642263,Reed Sheppard,1610612745,HOU,13,11,2,24.7,0.5,0.1,0.4,0.167,1.2,0.4,0.0,0.4,21.2,3.4,0.3,3.1,0.091,5.8,0.579,0.4,0.62,8.5,3.8,0.4,3.5,0.1,6.9,0.556,0.4,0.588,10.1
2025-26,1642434,Riley Minix,1610612759,SAS,2,1,1,3.1,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,2.1,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,2.6,1.0,0.0,1.0,0.0,1.5,0.667,0.0,0.667,2.3
2025-26,1642265,Rob Dillingham,1610612750,MIN,11,7,4,10.8,0.3,0.0,0.3,0.0,0.6,0.429,0.0,0.429,17.1,1.6,0.2,1.5,0.111,2.4,0.692,0.4,0.818,7.7,1.9,0.2,1.7,0.095,3.0,0.636,0.4,0.724,9.0
2025-26,1629057,Robert Williams III,1610612757,POR,13,5,8,14.1,1.9,1.4,0.5,0.72,2.7,0.714,0.1,0.735,5.0,2.9,1.1,1.8,0.368,4.9,0.594,0.7,0.691,4.3,4.8,2.5,2.3,0.508,7.4,0.656,0.8,0.733,4.6
2025-26,1631199,Ron Harper Jr.,1610612738,BOS,1,0,1,9.8,1.0,1.0,0.0,1.0,3.0,0.333,0.0,0.333,12.1,2.0,0.0,2.0,0.0,3.0,0.667,1.0,1.0,10.1,3.0,1.0,2.0,0.333,5.0,0.6,1.0,0.75,10.8
2025-26,1641842,Ronald Holland II,1610612765,DET,18,15,3,22.2,0.8,0.2,0.6,0.267,2.3,0.357,0.0,0.357,13.4,2.7,0.7,2.1,0.245,4.7,0.583,0.4,0.636,8.8,3.6,0.9,2.7,0.25,6.8,0.525,0.4,0.557,9.9
2025-26,1626220,Royce O'Neale,1610612756,PHX,21,12,9,30.1,0.9,0.3,0.6,0.316,2.4,0.38,0.0,0.38,9.3,4.4,1.2,3.2,0.269,6.9,0.641,0.7,0.71,6.8,5.3,1.5,3.9,0.277,9.0,0.596,0.7,0.644,7.2
2025-26,203497,Rudy Gobert,1610612750,MIN,20,12,8,31.8,3.4,1.8,1.6,0.515,7.3,0.469,0.1,0.472,6.0,6.7,2.2,4.5,0.328,12.6,0.534,1.6,0.612,4.4,10.1,4.0,6.1,0.391,19.3,0.523,1.7,0.572,4.9
2025-26,1629060,Rui Hachimura,1610612747,LAL,18,14,4,33.6,0.8,0.3,0.5,0.4,1.6,0.517,0.1,0.556,9.8,2.9,0.8,2.1,0.283,5.3,0.552,0.4,0.596,7.2,3.8,1.2,2.6,0.309,6.8,0.557,0.5,0.602,7.8
2025-26,201566,Russell Westbrook,1610612758,SAC,20,5,15,28.8,1.8,0.9,0.9,0.514,3.7,0.479,0.2,0.5,7.5,5.8,1.3,4.4,0.226,7.6,0.757,0.6,0.816,6.2,7.5,2.2,5.3,0.293,10.7,0.704,0.7,0.754,6.5
2025-26,1642346,Ryan Dunn,1610612756,PHX,16,10,6,24.1,1.9,0.8,1.0,0.433,3.9,0.484,0.1,0.5,6.4,2.9,0.8,2.1,0.277,6.5,0.452,0.8,0.516,4.8,4.8,1.6,3.1,0.338,9.9,0.484,0.9,0.535,5.4
2025-26,1641750,Ryan Kalkbrenner,1610612766,CHA,18,6,12,25.6,3.1,2.4,0.7,0.782,6.7,0.455,0.1,0.462,4.8,3.6,1.4,2.2,0.385,8.4,0.43,1.6,0.533,5.8,6.7,3.8,2.9,0.567,14.8,0.449,1.7,0.508,5.4
2025-26,1642948,Ryan Nembhard,1610612742,DAL,4,1,3,17.7,0.5,0.3,0.3,0.5,1.5,0.333,0.0,0.333,9.2,1.3,0.0,1.3,0.0,2.5,0.5,0.3,0.556,9.1,1.8,0.3,1.5,0.143,3.8,0.467,0.3,0.5,9.1
2025-26,1631157,Ryan Rollins,1610612749,MIL,19,9,10,32.3,0.9,0.3,0.6,0.294,2.3,0.386,0.0,0.386,14.0,3.3,0.8,2.4,0.258,6.4,0.508,0.8,0.585,6.4,4.2,1.1,3.1,0.266,8.6,0.482,0.8,0.534,8.1
2025-26,1630180,Saddiq Bey,1610612740,NOP,20,3,17,28.3,1.8,1.1,0.7,0.611,3.4,0.529,0.1,0.537,6.9,4.2,1.1,3.1,0.253,5.9,0.709,0.4,0.761,7.8,6.0,2.2,3.8,0.361,9.0,0.661,0.5,0.696,7.5
2025-26,1630573,Sam Hauser,1610612738,BOS,20,11,9,22.3,0.7,0.1,0.6,0.143,1.4,0.5,0.0,0.5,14.2,2.8,0.5,2.3,0.164,5.1,0.545,0.3,0.579,7.4,3.5,0.6,2.9,0.159,6.2,0.561,0.3,0.59,8.8
2025-26,1630241,Sam Merrill,1610612739,CLE,10,7,3,26.4,0.9,0.3,0.5,0.333,1.6,0.563,0.0,0.563,14.4,1.6,0.4,1.2,0.25,3.5,0.457,0.4,0.516,8.9,2.5,0.7,1.7,0.28,5.1,0.49,0.4,0.532,10.7
2025-26,1630572,Sandro Mamukelashvili,1610612761,TOR,19,13,6,19.0,1.4,0.9,0.5,0.654,3.0,0.456,0.1,0.473,6.3,2.9,0.6,2.3,0.214,5.8,0.505,0.6,0.566,6.3,4.3,1.5,2.8,0.354,8.7,0.497,0.7,0.543,6.3
2025-26,1630583,Santi Aldama,1610612763,MEM,21,9,12,26.1,1.5,1.1,0.4,0.742,3.6,0.413,0.0,0.419,7.2,5.1,0.9,4.3,0.167,7.8,0.663,0.9,0.75,5.7,6.6,2.0,4.7,0.295,10.6,0.623,1.0,0.685,6.0
2025-26,1630567,Scottie Barnes,1610612761,TOR,21,14,7,33.4,2.2,1.1,1.0,0.522,4.6,0.474,0.0,0.479,6.5,5.8,1.9,3.9,0.322,8.7,0.661,0.8,0.729,5.5,8.0,3.0,5.0,0.377,12.5,0.635,0.9,0.682,5.8
2025-26,1631101,Shaedon Sharpe,1610612757,POR,16,6,10,27.7,1.2,0.4,0.8,0.316,2.3,0.514,0.1,0.528,13.7,3.6,0.8,2.8,0.228,5.9,0.606,0.3,0.64,6.8,4.8,1.2,3.6,0.25,8.2,0.58,0.4,0.608,8.5
2025-26,1628983,Shai Gilgeous-Alexander,1610612760,OKC,21,20,1,33.5,0.5,0.1,0.3,0.273,1.8,0.297,0.1,0.324,11.3,4.3,0.9,3.4,0.211,6.3,0.677,0.4,0.72,9.1,4.8,1.0,3.7,0.218,7.9,0.612,0.5,0.656,9.3
2025-26,1631321,Sidy Cissoko,1610612757,POR,13,3,10,18.3,0.7,0.3,0.4,0.444,1.8,0.391,0.1,0.409,10.8,1.6,0.3,1.3,0.19,2.5,0.636,0.2,0.7,8.1,2.3,0.6,1.7,0.267,4.2,0.545,0.3,0.588,8.9
2025-26,1631323,Simone Fontecchio,1610612748,MIA,17,11,6,19.5,0.6,0.2,0.4,0.4,1.9,0.313,0.0,0.313,8.0,2.4,0.5,1.9,0.22,4.5,0.532,0.6,0.621,6.5,3.0,0.8,2.2,0.255,6.4,0.472,0.6,0.526,6.8
2025-26,1642883,Sion James,1610612766,CHA,19,5,14,26.7,0.5,0.4,0.1,0.778,2.2,0.22,0.1,0.231,9.9,2.9,0.7,2.3,0.232,5.4,0.549,0.4,0.596,8.2,3.4,1.1,2.4,0.308,7.3,0.468,0.5,0.504,8.4
2025-26,1642461,Spencer Jones,1610612743,DEN,7,5,2,19.4,2.1,0.9,1.3,0.4,4.4,0.484,0.3,0.517,10.6,1.4,1.0,0.4,0.7,3.6,0.4,0.1,0.417,7.7,3.6,1.9,1.7,0.52,8.0,0.446,0.4,0.472,9.5
2025-26,201939,Stephen Curry,1610612744,GSW,15,9,6,31.2,0.3,0.0,0.3,0.0,1.2,0.278,0.1,0.294,18.4,3.6,0.7,2.9,0.185,5.6,0.643,0.4,0.692,7.8,3.9,0.7,3.3,0.169,6.8,0.578,0.5,0.621,8.7
2025-26,1642264,Stephon Castle,1610612759,SAS,12,8,4,33.4,1.7,1.1,0.6,0.65,3.5,0.476,0.0,0.476,6.8,4.7,1.4,3.3,0.304,7.5,0.622,0.6,0.675,7.4,6.3,2.5,3.8,0.395,11.0,0.576,0.6,0.608,7.2
2025-26,203500,Steven Adams,1610612745,HOU,15,11,4,21.6,4.9,3.5,1.5,0.703,9.6,0.514,0.2,0.525,4.8,4.5,1.9,2.6,0.418,7.2,0.62,0.5,0.67,5.1,9.4,5.3,4.1,0.567,16.7,0.562,0.7,0.588,5.0
2025-26,1629004,Svi Mykhailiuk,1610612762,UTA,18,5,13,26.0,0.7,0.2,0.5,0.25,1.6,0.429,0.2,0.48,11.4,1.9,0.6,1.3,0.314,3.0,0.648,0.6,0.814,7.4,2.6,0.8,1.8,0.298,4.4,0.595,0.8,0.723,8.4
2025-26,204456,T.J. McConnell,1610612754,IND,10,3,7,18.1,0.2,0.0,0.2,0.0,1.2,0.167,0.0,0.167,10.3,2.6,0.2,2.4,0.077,3.7,0.703,0.2,0.743,9.8,2.8,0.2,2.6,0.071,4.7,0.596,0.2,0.622,9.9
2025-26,1643007,Taelon Peter,1610612754,IND,7,0,7,9.3,0.6,0.1,0.4,0.25,0.9,0.667,0.0,0.667,11.1,1.6,0.4,1.1,0.273,2.6,0.611,0.3,0.688,8.5,2.1,0.6,1.6,0.267,3.3,0.652,0.3,0.714,9.2
2025-26,1631106,Tari Eason,1610612745,HOU,11,8,3,23.2,1.5,0.5,0.9,0.375,2.7,0.533,0.0,0.533,8.9,3.7,0.7,3.0,0.195,5.1,0.732,0.5,0.82,6.9,5.2,1.3,3.9,0.246,7.3,0.713,0.5,0.77,7.4
2025-26,1627752,Taurean Prince,1610612749,MIL,5,3,2,21.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.6,0.4,2.2,0.154,4.8,0.542,0.0,0.542,7.6,2.6,0.4,2.2,0.154,4.8,0.542,0.0,0.542,7.6
2025-26,1641707,Taylor Hendricks,1610612762,UTA,9,3,6,16.8,1.9,1.2,0.7,0.647,2.7,0.708,0.0,0.708,6.9,2.7,0.9,1.8,0.333,4.1,0.649,0.2,0.686,5.8,4.6,2.1,2.4,0.463,6.7,0.683,0.2,0.707,6.3
2025-26,1629611,Terance Mann,1610612751,BKN,17,3,14,27.0,1.7,0.9,0.8,0.552,3.6,0.475,0.1,0.483,5.8,2.0,0.5,1.5,0.235,3.8,0.523,0.5,0.596,7.0,3.7,1.4,2.3,0.381,7.2,0.512,0.5,0.553,6.5
2025-26,1630545,Terrence Shannon Jr.,1610612750,MIN,9,4,5,15.5,0.3,0.2,0.1,0.667,1.3,0.25,0.1,0.273,5.9,1.9,0.6,1.3,0.294,2.8,0.68,0.1,0.708,9.0,2.2,0.8,1.4,0.35,4.0,0.556,0.2,0.588,8.5
2025-26,203648,Thanasis Antetokounmpo,1610612749,MIL,2,0,2,3.2,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5,4.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,9.9,1.0,0.5,0.5,0.5,1.5,0.667,0.0,0.667,7.2
2025-26,1628418,Thomas Bryant,1610612739,CLE,9,6,3,7.9,0.8,0.4,0.3,0.571,2.0,0.389,0.1,0.412,4.7,1.7,0.7,1.0,0.4,2.7,0.625,0.2,0.682,5.0,2.4,1.1,1.3,0.455,4.6,0.537,0.3,0.579,4.9
2025-26,1642275,Tidjane Salaün,1610612766,CHA,6,2,4,13.4,0.8,0.3,0.5,0.4,1.2,0.714,0.0,0.714,16.2,3.3,1.7,1.7,0.5,5.2,0.645,0.3,0.69,6.2,4.2,2.0,2.2,0.48,6.3,0.658,0.3,0.694,8.2
2025-26,203501,Tim Hardaway Jr.,1610612743,DEN,18,13,5,24.1,0.3,0.1,0.2,0.4,0.6,0.5,0.0,0.5,12.8,1.8,0.6,1.2,0.313,3.5,0.508,0.6,0.604,9.6,2.1,0.7,1.4,0.324,4.1,0.507,0.6,0.587,10.0
2025-26,202699,Tobias Harris,1610612765,DET,10,6,4,29.9,0.7,0.5,0.2,0.714,2.1,0.333,0.3,0.389,5.1,4.4,1.3,3.1,0.295,7.1,0.62,0.5,0.667,7.6,5.1,1.8,3.3,0.353,9.1,0.56,0.8,0.614,7.3
2025-26,1642449,Tolu Smith,1610612765,DET,2,1,1,11.1,2.0,1.5,0.5,0.75,4.5,0.444,0.0,0.444,4.6,3.5,0.5,3.0,0.143,3.5,1.0,0.0,1.0,3.3,5.5,2.0,3.5,0.364,7.0,0.786,0.0,0.786,3.8
2025-26,1628396,Tony Bradley,1610612754,IND,14,2,12,14.4,2.2,1.8,0.4,0.806,4.5,0.492,0.1,0.5,3.1,1.4,0.4,1.0,0.263,2.6,0.528,0.4,0.613,5.8,3.6,2.1,1.4,0.6,6.9,0.515,0.4,0.549,4.1
2025-26,1641787,Tosan Evbuomwan,1610612752,NYK,2,2,0,2.3,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.0,9.2,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,7.6,1.0,0.5,0.5,0.5,1.5,0.667,0.0,0.667,8.4
2025-26,1641739,Toumani Camara,1610612757,POR,20,8,12,34.0,2.2,1.2,1.0,0.523,4.7,0.468,0.2,0.489,7.9,3.2,0.7,2.5,0.219,6.2,0.516,0.7,0.577,6.9,5.4,1.9,3.5,0.343,10.5,0.514,0.9,0.56,7.3
2025-26,1629027,Trae Young,1610612737,ATL,5,2,3,27.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2.0,0.2,1.8,0.1,3.0,0.667,0.4,0.769,10.5,2.0,0.2,1.8,0.1,3.6,0.556,0.4,0.625,10.5
2025-26,1631218,Trayce Jackson-Davis,1610612744,GSW,8,4,4,16.0,2.6,1.5,1.1,0.571,5.5,0.477,0.1,0.488,4.3,2.3,0.5,1.6,0.222,4.1,0.545,0.9,0.692,5.3,4.9,2.0,2.8,0.41,9.6,0.506,1.0,0.565,4.8
2025-26,1642848,Tre Johnson,1610612764,WAS,14,1,13,24.8,0.5,0.2,0.3,0.429,1.1,0.467,0.0,0.467,12.7,2.7,0.3,2.4,0.105,4.1,0.655,0.2,0.691,6.7,3.2,0.5,2.7,0.156,4.9,0.652,0.2,0.682,7.6
2025-26,1630200,Tre Jones,1610612741,CHI,16,7,9,28.5,0.7,0.3,0.4,0.364,2.0,0.344,0.1,0.355,9.0,2.7,0.3,2.4,0.116,4.3,0.632,0.4,0.694,8.5,3.4,0.6,2.8,0.167,6.2,0.545,0.4,0.587,8.6
2025-26,1630544,Tre Mann,1610612766,CHA,18,6,12,20.6,0.7,0.2,0.5,0.25,1.6,0.414,0.1,0.429,15.9,2.1,0.4,1.7,0.211,3.9,0.543,0.5,0.623,5.7,2.8,0.6,2.2,0.22,5.4,0.51,0.6,0.568,8.2
2025-26,1630570,Trendon Watford,1610612755,PHI,13,6,7,21.1,1.2,0.4,0.8,0.333,2.4,0.484,0.0,0.484,10.9,3.9,0.8,3.1,0.216,5.6,0.699,0.5,0.761,6.8,5.1,1.2,3.8,0.242,7.6,0.667,0.5,0.71,7.7
2025-26,1641725,Trey Alexander,1610612740,NOP,1,0,1,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.5,1.0,0.667,5.5,2.0,0.0,2.0,0.0,4.0,0.5,1.0,0.667,5.5
2025-26,1641998,Trey Jemison III,1610612752,NYK,1,1,0,7.7,1.0,1.0,0.0,1.0,3.0,0.333,0.0,0.333,2.9,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,4.0,0.5,0.0,0.5,4.5
2025-26,1630530,Trey Murphy III,1610612740,NOP,19,3,16,35.5,1.3,0.5,0.8,0.36,2.6,0.5,0.1,0.51,12.6,4.8,1.5,3.4,0.304,7.7,0.626,0.6,0.681,6.1,6.2,1.9,4.2,0.316,10.2,0.606,0.7,0.65,7.5
2025-26,1641774,Tristan Vukcevic,1610612764,WAS,11,2,9,11.3,0.6,0.3,0.4,0.429,1.2,0.538,0.0,0.538,8.6,1.9,0.5,1.4,0.286,3.5,0.538,0.5,0.636,5.6,2.5,0.8,1.7,0.321,4.7,0.538,0.5,0.609,6.3
2025-26,1641783,Tristan da Silva,1610612753,ORL,20,12,8,23.7,1.0,0.3,0.7,0.316,2.5,0.388,0.1,0.396,9.0,2.9,0.9,2.0,0.31,5.0,0.58,0.5,0.644,7.0,3.9,1.2,2.7,0.312,7.4,0.524,0.6,0.566,7.5
2025-26,1629639,Tyler Herro,1610612748,MIA,1,1,0,29.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.143,13.0,0.538,0.0,0.538,7.4,7.0,1.0,6.0,0.143,13.0,0.538,0.0,0.538,7.4
2025-26,1642278,Tyler Kolek,1610612752,NYK,8,4,4,11.3,0.4,0.0,0.4,0.0,0.9,0.429,0.0,0.429,16.2,1.0,0.0,1.0,0.0,1.9,0.533,0.3,0.615,13.0,1.4,0.0,1.4,0.0,2.8,0.5,0.3,0.55,13.9
2025-26,1631213,Tyrese Martin,1610612751,BKN,19,3,16,21.3,1.1,0.5,0.6,0.429,2.1,0.538,0.1,0.568,12.5,2.3,0.7,1.6,0.302,4.1,0.551,0.4,0.614,9.4,3.4,1.2,2.2,0.344,5.8,0.577,0.5,0.634,10.4
2025-26,1630178,Tyrese Maxey,1610612755,PHI,19,10,9,40.7,0.3,0.0,0.3,0.0,0.9,0.278,0.0,0.278,14.1,4.5,0.4,4.1,0.093,7.5,0.606,0.5,0.647,10.0,4.8,0.4,4.4,0.088,8.4,0.569,0.5,0.603,10.2
2025-26,1642878,Tyrese Proctor,1610612739,CLE,12,7,5,13.8,0.2,0.0,0.2,0.0,0.7,0.25,0.0,0.25,4.4,1.6,0.2,1.4,0.105,2.5,0.633,0.1,0.655,11.2,1.8,0.2,1.6,0.095,3.2,0.553,0.1,0.568,10.6
2025-26,1626145,Tyus Jones,1610612753,ORL,13,9,4,15.2,0.2,0.0,0.2,0.0,0.5,0.429,0.0,0.429,23.0,1.2,0.1,1.1,0.067,1.9,0.6,0.2,0.682,10.1,1.4,0.1,1.3,0.056,2.5,0.563,0.2,0.621,12.2
2025-26,1642845,VJ Edgecombe,1610612755,PHI,16,9,7,36.4,1.9,0.9,1.0,0.484,3.9,0.5,0.1,0.508,10.2,3.8,0.9,2.9,0.246,7.5,0.508,0.8,0.565,6.9,5.8,1.9,3.9,0.326,11.1,0.52,0.8,0.561,8.0
2025-26,1641705,Victor Wembanyama,1610612759,SAS,12,8,4,34.7,2.0,1.2,0.8,0.583,4.0,0.5,0.1,0.511,6.6,10.9,3.6,7.3,0.328,16.3,0.672,1.5,0.74,4.9,12.9,4.8,8.2,0.368,19.4,0.665,1.6,0.724,5.1
2025-26,1631246,Vince Williams Jr.,1610612763,MEM,16,6,10,22.5,1.0,0.3,0.7,0.313,2.3,0.432,0.1,0.444,10.3,3.6,0.5,3.1,0.138,5.6,0.644,0.6,0.716,7.9,4.6,0.8,3.8,0.176,7.9,0.587,0.6,0.638,8.4
2025-26,1630249,Vít Krejčí,1610612737,ATL,16,11,5,23.0,0.5,0.3,0.3,0.5,1.0,0.5,0.1,0.533,7.6,1.9,0.7,1.3,0.355,3.8,0.517,0.4,0.585,8.7,2.4,0.9,1.5,0.385,4.7,0.52,0.5,0.582,8.5
2025-26,1631117,Walker Kessler,1610612762,UTA,5,2,3,30.8,4.6,3.6,1.0,0.783,9.8,0.469,0.2,0.479,5.2,6.2,1.4,4.8,0.226,12.4,0.5,2.0,0.596,4.4,10.8,5.0,5.8,0.463,21.8,0.495,2.2,0.551,4.8
2025-26,1642383,Walter Clayton Jr.,1610612762,UTA,11,4,7,16.9,0.5,0.2,0.4,0.333,0.9,0.6,0.0,0.6,15.3,2.2,0.7,1.4,0.333,3.2,0.686,0.1,0.706,8.6,2.7,0.9,1.7,0.333,4.1,0.667,0.1,0.682,10.0
2025-26,1628976,Wendell Carter Jr.,1610612753,ORL,19,12,7,29.6,2.9,2.3,0.6,0.782,6.4,0.451,0.2,0.462,4.9,4.7,1.9,2.8,0.411,9.7,0.489,1.4,0.57,4.8,7.6,4.2,3.4,0.552,15.6,0.488,1.5,0.541,4.8
2025-26,1631111,Wendell Moore Jr.,1610612765,DET,2,2,0,16.6,0.5,0.5,0.0,1.0,1.5,0.333,0.0,0.333,9.1,1.5,0.0,1.5,0.0,3.5,0.429,1.5,0.75,8.5,2.0,0.5,1.5,0.25,5.0,0.4,1.5,0.571,8.6
2025-26,1642954,Will Richard,1610612744,GSW,15,9,6,19.6,1.5,0.7,0.8,0.455,2.6,0.564,0.1,0.595,5.3,1.9,0.5,1.5,0.241,3.5,0.558,0.4,0.63,7.9,3.4,1.1,2.3,0.333,6.0,0.567,0.5,0.622,6.8
