NBA ID,Season,Player,Free Throw Rating,,Free Throw,FT_PCT,Stable FT%,FTM
2403,2015-16,Nene,53.380880907941936,-1.582566144821085,-1.3802904919537222,-0.6215771371387891,-2.419919414365923,0.3892362616067532
2403,2016-17,Nene,54.838102622920005,-1.4915028483500061,-1.3000723027036838,-0.5694369943389835,-2.2833592953122,0.24315754712596144
2403,2017-18,Nene,62.79000813030312,-0.9945800250857827,-0.862330087958219,-0.34665638419435946,-1.5256708928205733,-0.048999881835622115
2403,2018-19,Nene,67.8425046643313,-0.6788442759762302,-0.5841966241304879,-0.23289607263114717,-0.9853039701133655,-0.4872360252779976
2405,2013-14,Amare Stoudemire,78.18962271800092,0.10336053803725084,0.1048521609939632,0.14156495293109272,,0.6813936905683368
2405,2014-15,Amare Stoudemire,77.60128304146443,0.05224256206444583,0.05982203766685834,0.05150470627688301,,0.6813936905683368
2405,2015-16,Amare Stoudemire,76.52371975865603,-0.03822380070352932,-0.01987030920078292,0.17474504380369632,-0.20852651872175687,-0.26811795355680984
2406,2013-14,Caron Butler,80.87195443531654,0.3253445837587797,0.30039920223065125,0.6203062640929439,,-0.1950785963164139
2406,2014-15,Caron Butler,82.89683500867558,0.4755678263271566,0.432731733218388,0.9141870689645757,,-0.4872360252779976
2406,2015-16,Caron Butler,76.76058512024564,-0.019214205954390804,-0.0031246462581149548,0.10280579293088161,0.05219161422747537,-1.5602753825183935
2408,2013-14,Melvin Ely,49.39104995725861,-1.8318948193783615,-1.5999255762980384,-3.0,,-1.9985115259607689
2419,2013-14,Tayshaun Prince,71.54039381911707,-0.43815989088472396,-0.37217634481925665,-0.6737172799385948,,-0.7063540969991853
2419,2014-15,Tayshaun Prince,77.93838132134586,0.08153139376944878,0.08562274042717012,0.2126651476581004,,-0.41419666803760163
2419,2015-16,Tayshaun Prince,71.8542597390052,-0.4129706276568815,-0.3499869758530031,-0.1191357610679349,-0.5506610105445261,-0.8524328114799771
2422,2013-14,John Salmons,78.25971599561684,0.10945060237239677,0.11021693420461456,0.2837653423851081,,-0.6333147397587894
2422,2014-15,John Salmons,58.61929175473134,-1.2552124174676056,-1.091922683295633,-1.9912981497192286,,-1.9254721687203729
