NBA_ID,Season,Player,RotationRole,MIN,Post Control,Post Control Aggregate Z,Post Control Rating,MissingMetricCount,MissingMetrics,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy,PTS_PER_POST_TOUCH Raw,PTS_PER_POST_TOUCH Z,PTS_PER_POST_TOUCH MatchedBy,Post Up Shot Quality Raw,Post Up Shot Quality Z,Post Up Shot Quality MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1938,2015-16,Manu Ginobili,Key Rotation,1136.8000000000002,-0.09622639194873295,0.2308226559163066,67.44956304899569,0,,0.1,-0.38059947136440375,season+player,0.2544529262086514,-0.4478773538855917,season+player,0.0,0.035500283151893054,season+player,0.05,0.07046531223258003,season+player,0.87,-0.1490561284963914,season+player,1.167,2.0420157857410057,season+player,0.16,0.11236523582863057,season+player,0.0,-0.3347090448772899,season+player
1938,2016-17,Manu Ginobili,Key Rotation,1290.3,-0.28231825787572395,0.01847985966763712,56.83971688978571,0,,0.1,-0.38059947136440375,season+player,0.3125,-0.4314727302950317,season+player,0.0,0.035500283151893054,season+player,-0.27,-0.4886539240249268,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,0.31,0.2823339809174743,season+player,0.0,-0.3347090448772899,season+player
1938,2017-18,Manu Ginobili,Rotation,1300.0,-0.30398772493649096,-0.00624639693675923,48.82864208005371,0,,0.1,-0.38059947136440375,season+player,0.2976190476190476,-0.43567822088282687,season+player,0.0,0.035500283151893054,season+player,-0.22,-0.4012915433596913,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.66,-0.8167972373237151,season+player,0.0,-0.3347090448772899,season+player
2030,2013-14,Kenyon Martin,Rotation,633.6,-0.02105045661217208,0.31660323660131756,69.31358244872887,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.6,-0.05530318092441324,season+player,2.3076923076923075,0.13238650774551364,season+player,,,,,,,,,,0.0,-0.7800500287560551,season+player,,,,0.0,-0.3347090448772899,season+player
2030,2014-15,Kenyon Martin,Garbage Time,104.5,-0.6129658691170379,-0.35881034586702704,41.18671319535631,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.3,-1.2504809551884075,season+player,2.7522935779816513,0.026964638030720182,season+player,,,,,,,,,,0.667,0.08703851695571795,season+player,,,,0.0,-1.33470904487729,season+player
2034,2013-14,Mike Miller,Key Rotation,1705.6000000000001,-0.49018899662267723,-0.218714032198233,43.0,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,,,,,,,,,,0.0,-0.7800500287560551,season+player,,,,0.0,-0.3347090448772899,season+player
2034,2014-15,Mike Miller,Rotation,702.0,-0.49018899662267723,-0.218714032198233,43.0,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,,,,,,,,,,0.0,-0.7800500287560551,season+player,,,,0.0,-0.3347090448772899,season+player
2034,2015-16,Mike Miller,Garbage Time,371.3,-1.0785353216586433,-0.890055056151314,29.14406409109635,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.013181255134297892,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
2034,2016-17,Mike Miller,Garbage Time,150.0,-0.8590165970658492,-0.6395700627488451,37.552799664263176,0,,0.2,-1.3155402132764056,season+player,1.2658227848101267,-1.16205516238577,season+player,0.0,0.005325042472783958,season+player,-0.07,-1.139204401363985,season+player,0.87,-1.1490561284963914,season+player,0.667,0.12493567027136547,season+player,-0.09,-1.170916005986109,season+player,50.0,0.9823490842080153,season+player
2037,2013-14,Jamal Crawford,Starter,2097.6,-0.3728837016536462,-0.08486114064696286,46.6719973621981,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.2,-0.31554021327640563,season+player,0.39447731755424065,-0.40830520522262126,season+player,,,,,,,,,,0.071,-0.6083562217043916,season+player,,,,0.0,-0.3347090448772899,season+player
2037,2014-15,Jamal Crawford,Key Rotation,1702.4,-0.32633532064807125,-0.03174644197738162,48.1290972511007,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.2,-0.31554021327640563,season+player,0.48192771084337355,-0.3835909398677245,season+player,,,,,,,,,,0.364,0.10018301021303667,season+player,,,,0.0,-0.3347090448772899,season+player
2037,2015-16,Jamal Crawford,Starter,2125.1,-0.20794834758039094,0.10334071390330442,62.79827127981321,2,Post Up Shot Making | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.24330900243309003,-0.45102672667770005,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.5,0.4290612885091809,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2037,2016-17,Jamal Crawford,Key Rotation,2156.6,-0.26828575742305344,0.03449184584251806,58.433750715514996,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.25,-0.1754943701234371,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2037,2017-18,Jamal Crawford,Key Rotation,1656.0,-0.05669127690163714,0.27593476674014433,68.42985309911002,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2037,2018-19,Jamal Crawford,Rotation,1209.6,-0.05669127690163714,0.27593476674014433,68.42985309911002,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2037,2019-20,Jamal Crawford,Too Few Games,6.0,-1.0814531786816053,-0.8933845188133341,28.998940961254007,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.00021300169891135833,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
2045,2013-14,Hedo Turkoglu,Rotation,391.40000000000003,-0.055554041391500664,0.2772324256518477,68.45805133892533,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.4,-0.18542169710040943,season+player,1.9900497512437811,0.0426178728335861,season+player,,,,,,,,,,0.533,0.5088626354486866,season+player,,,,0.0,-0.3347090448772899,season+player
2045,2014-15,Hedo Turkoglu,Rotation,706.8000000000001,-0.08825554184117855,0.2399179089080797,67.6472036791565,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.3,-0.2504809551884075,season+player,1.910828025477707,0.020229102711280453,season+player,,,,,,,,,,0.588,0.6418648803478624,season+player,,,,0.0,-0.3347090448772899,season+player
2199,2013-14,Tyson Chandler,Starter,1661.0,-0.07646995951141214,0.25336601688880867,67.93943222279196,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.6,-0.05530318092441324,season+player,1.6,-0.06761368463898815,season+player,,,,,,,,,,0.286,-0.08843835528034018,season+player,,,,0.0,-0.3347090448772899,season+player
2199,2014-15,Tyson Chandler,Starter,2287.5,-0.28630095736354166,0.013935343217932938,56.38729875356624,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.3,-0.2504809551884075,season+player,0.7832898172323761,-0.29842330613755164,season+player,,,,,,,,,,0.136,-0.4511717504599109,season+player,,,,0.0,-0.3347090448772899,season+player
2199,2015-16,Tyson Chandler,Key Rotation,1617.0,0.06752101224156795,0.41766898319141194,71.33228693373226,0,,0.9,0.1398745933395811,season+player,2.2842639593908634,0.1257654464218159,season+player,-0.02,-0.0924933394573983,season+player,0.05,0.07046531223258003,season+player,0.86,-0.3930875505140014,season+player,0.452,0.3129866020517183,season+player,1.23,1.3248089507957157,season+player,11.111111111111112,1.1950027194776864,season+player
2199,2016-17,Tyson Chandler,Starter,1297.2,0.013642245996097084,0.3561898431655914,70.17380281581137,2,Post Up Shot Making | Post Up Shot Quality,1.0,0.2049338514275792,season+player,2.525252525252525,0.19387097619924723,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.043,-0.6760664554712449,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2199,2017-18,Tyson Chandler,Key Rotation,1150.0,-0.0582692207717244,0.27413423122491,68.3907273074273,0,,0.5,-0.12036243901241132,season+player,1.4749262536873156,-0.1029606469457528,season+player,0.0,0.035500283151893054,season+player,-0.05,-0.10425944909789085,season+player,0.87,-0.1490561284963914,season+player,0.091,-0.5599917690137822,season+player,1.41,1.5287714449023282,season+player,0.0,-0.3347090448772899,season+player
2199,2018-19,Tyson Chandler,Rotation,874.5,-0.250231282582523,0.055093163655858556,60.2564798269164,2,Post Up Shot Making | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.5291005291005292,-0.37025947840601214,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2199,2019-20,Tyson Chandler,Garbage Time,218.4,-0.9058768098897322,-0.6930405815932039,36.86072302270966,2,Post Up Shot Making | Post Up Shot Quality,0.1,-1.3805994713644036,season+player,1.0309278350515465,-1.228438581607969,season+player,0.0,0.007753261840373443,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.5,0.0937069854104051,season+player,,,season+player,0.0,-1.33470904487729,season+player
2200,2013-14,Pau Gasol,Starter,1884.0,5.01890734953252,6.0675194746702195,92.87288393773159,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,11.4,6.9710966925793825,season+player,16.332378223495702,4.095888513920253,season+player,,,,,,,,,,0.432,0.2646221493611088,season+player,,,,6.140350877192982,0.5106579827925651,season+player
2200,2014-15,Pau Gasol,Starter,2683.2,4.477389827336705,5.449613128748453,92.16574627566136,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,10.1,6.125326337435406,season+player,15.052160953800298,3.734087633156172,season+player,,,,,,,,,,0.459,0.3299141604934316,season+player,,,,5.9405940594059405,0.48315665091645965,season+player
2200,2015-16,Pau Gasol,Starter,2289.6,0.7563206534461455,1.2036337062591185,82.02095010249148,0,,7.3,4.3036671109714595,season+player,9.630606860158311,2.201907828507481,season+player,-0.27,-1.6924136220735406,season+player,0.53,0.9091441666188403,season+player,0.82,-1.3692132385844413,season+player,0.416,0.2259305872086212,season+player,-1.23,-1.4626784686613212,season+player,5.479452054794521,0.4196693594621504,season+player
2200,2016-17,Pau Gasol,Star,1625.6,0.6365531238838247,1.0669712465628092,80.52967575863786,0,,4.0,2.1567115940675223,season+player,7.312614259597806,1.5468223329908086,season+player,-0.07,-0.4124773959806267,season+player,0.25,0.41991483489352177,season+player,0.87,-0.1490561284963914,season+player,0.446,0.2984772662445354,season+player,-0.94,-1.1340722281562234,season+player,7.5,0.6978463960623189,season+player
2200,2017-18,Pau Gasol,Star,1809.5,-0.2519857798545686,0.05309116934567739,60.151010181301885,0,,3.1,1.5711782712755393,season+player,5.83804143126177,1.1300948284714432,season+player,-0.27,-1.6924136220735406,season+player,-0.66,-1.1700804932137634,season+player,0.82,-1.3692132385844413,season+player,0.423,0.24285814565033453,season+player,-0.02,-0.0915972582779819,season+player,6.451612903225806,0.553510689264309,season+player
2200,2018-19,Pau Gasol,Rotation,360.0,-0.36660258806510065,-0.07769398577803084,46.86861451008468,0,,1.5,0.5302301418675697,season+player,5.05050505050505,0.907529985037226,season+player,-0.35,-2.204388112510706,season+player,-0.37,-0.6633786853553976,season+player,0.84,-0.8811503945492213,season+player,0.348,0.06149144806054909,season+player,-0.01,-0.0802660086053923,season+player,13.333333333333334,1.5009450723486815,season+player
2202,2014-15,Jason Richardson,Key Rotation,416.09999999999997,-0.23767683023132422,0.06941860181697686,61.011176720130365,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.3,-0.2504809551884075,season+player,0.9146341463414636,-0.26130422090107336,season+player,,,,,,,,,,0.4,0.18723902505613374,season+player,,,,0.0,-0.3347090448772899,season+player
2203,2013-14,Shane Battier,Key Rotation,1467.3000000000002,-0.3764912724462958,-0.08897761111148488,46.55906989001494,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.34722222222222227,-0.42165991892350946,season+player,,,,,,,,,,0.333,0.025218108542592113,season+player,,,,0.0,-0.3347090448772899,season+player
2207,2013-14,Joe Johnson,Starter,2575.4,2.2613693965465123,2.920991189932584,89.27196824946822,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,4.7,2.6121264006835094,season+player,10.195227765726681,2.3614747596589822,season+player,,,,,,,,,,0.411,0.21383947403596884,season+player,,,,4.25531914893617,0.2511380138118498,season+player
2207,2014-15,Joe Johnson,Starter,2792.0,1.8554521081506299,2.4578134382651613,88.74190340291216,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,4.3,2.3518893683315167,season+player,7.992565055762083,1.7389825254454887,season+player,,,,,,,,,,0.449,0.3057319341481268,season+player,,,,2.3255813953488373,-0.014536815128574005,season+player
2207,2015-16,Joe Johnson,Starter,2705.4,1.0462410513355331,1.534451540078422,85.28550515965908,0,,3.1,1.5711782712755393,season+player,6.126482213438735,1.2116107801073215,season+player,0.08,0.5474747735890585,season+player,1.12,1.9400202584686186,season+player,0.9,0.5830381375564385,season+player,0.402,0.1920754703251947,season+player,-0.4,-0.522184745836386,season+player,3.225806451612903,0.10940082219350954,season+player
2207,2016-17,Joe Johnson,Key Rotation,1840.8000000000002,-0.16903468960249837,0.14774370221302383,65.13752240427205,0,,1.7,0.6603486580435659,season+player,4.761904761904762,0.8259689554557428,season+player,-0.19,-1.180439131636375,season+player,0.24,0.4024423587604747,season+player,0.82,-1.3692132385844413,season+player,0.29,-0.07876546474221828,season+player,-0.9,-1.088747229465865,season+player,0.0,-0.3347090448772899,season+player
2207,2017-18,Joe Johnson,Rotation,1204.5,1.8369504138875143,2.4367018143067596,88.71774306776268,0,,2.5,1.1808227227475507,season+player,7.374631268436578,1.5643488958261622,season+player,0.4,2.5953727353377203,season+player,1.33,2.3069422572626075,season+player,0.97,2.2912580916797056,season+player,0.543,0.5330448617939912,season+player,0.67,0.6902589691306993,season+player,4.0,0.21598719029050142,season+player
2207,2021-22,Joe Johnson,Too Few Games,2.0,-1.081485128936442,-0.8934209761104819,28.998875182449908,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,7.100056630378611e-05,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
2210,2013-14,Richard Jefferson,Starter,2214.0,0.018086284169629464,0.3612607767483302,70.28399463891984,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.7,0.00975607716358485,season+player,1.8518518518518516,0.0035619071757861886,season+player,,,,,,,,,,0.561,0.5765728692155399,season+player,,,,0.0,-0.3347090448772899,season+player
2210,2014-15,Richard Jefferson,Rotation,1243.2,-0.2898517100303325,0.009883705891938302,55.983947983918775,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.2,-0.31554021327640563,season+player,0.8771929824561403,-0.2718854295686968,season+player,,,,,,,,,,0.25,-0.1754943701234371,season+player,,,,0.0,-0.3347090448772899,season+player
2210,2015-16,Richard Jefferson,Rotation,1324.6,-0.19081091440241077,0.1228956281571317,63.82846895114761,2,Post Up Shot Making | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.5128205128205128,-0.3748603569977882,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.5,0.4290612885091809,season+player,,,season+player,0.0,-0.3347090448772899,season+player
2210,2016-17,Richard Jefferson,Rotation,1611.6,-0.28420219898064014,0.016330161612899692,56.62570899738998,0,,0.2,-0.31554021327640563,season+player,0.892857142857143,-0.26745859737101757,season+player,0.0,0.035500283151893054,season+player,-0.24,-0.4362364956257855,season+player,0.87,-0.1490561284963914,season+player,0.154,-0.4076437430383624,season+player,-1.41,-1.6666409627679337,season+player,0.0,-0.3347090448772899,season+player
2210,2017-18,Richard Jefferson,Garbage Time,164.0,-0.9124069301263265,-0.7004918690741004,36.764279933574144,0,,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.005822046436910461,season+player,0.08,0.02015276946360229,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,-0.98,-2.1793972268465818,season+player,0.0,-1.33470904487729,season+player
2215,2013-14,Jason Collins,Garbage Time,171.6,-0.5904949963093865,-0.33316963372543945,41.518584632729926,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,0.3,-1.2504809551884075,season+player,3.614457831325301,0.08609003199547972,season+player,,,,,,,,,,0.333,0.0043274274259088065,season+player,,,,0.0,-1.33470904487729,season+player
2216,2013-14,Zach Randolph,Starter,2701.8,8.598620733174334,10.152202842558571,97.5474328659463,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,17.3,10.80959291977127,season+player,30.837789661319075,8.19524786352388,season+player,,,,,,,,,,0.516,0.4677528506616685,season+player,,,,5.780346820809249,0.4610947631686514,season+player
2216,2014-15,Zach Randolph,Starter,2300.4,6.348748923706741,7.584954301932755,94.60945020408647,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,12.7,7.816867047723357,season+player,23.738317757009344,6.188873438852788,season+player,,,,,,,,,,0.529,0.49918974491056467,season+player,,,,5.511811023622047,0.42412435003895804,season+player
2216,2015-16,Zach Randolph,Starter,2019.6,2.4677942365463306,3.1565352182671838,89.54152698536801,0,,12.5,7.686748531547361,season+player,25.354969574036513,6.645753739669575,season+player,-0.17,-1.0524455090270834,season+player,0.59,1.0139790234171226,season+player,0.85,-0.6371189725316113,season+player,0.488,0.40004261689481524,season+player,-0.23,-0.3295535014023631,season+player,4.0,0.21598719029050142,season+player
2216,2016-17,Zach Randolph,Key Rotation,1788.5,1.4319091048308612,1.974523611445091,88.18882211398308,0,,8.9,5.344615240379429,season+player,19.560439560439562,5.008167595380109,season+player,-0.59,-3.740311583822202,season+player,1.39,2.4117771140608895,season+player,0.83,-1.1251818165668312,season+player,0.521,0.4798439638343209,season+player,-0.21,-0.30689100205718395,season+player,3.3707865168539324,0.12936081621916343,season+player
2216,2017-18,Zach Randolph,Starter,1510.4,1.0035283947905616,1.4857136498929016,84.8045530778323,0,,8.5,5.084378208027437,season+player,16.569200779727097,4.162816692017481,season+player,-0.27,-1.6924136220735406,season+player,-0.99,-1.746672205604317,season+player,0.86,-0.3930875505140014,season+player,0.529,0.49918974491056467,season+player,0.25,0.21434648288193683,season+player,3.5294117647058822,0.15119939791782008,season+player
2217,2014-15,Brendan Haywood,Garbage Time,118.80000000000001,0.17607339294607335,0.5415342362126702,73.08684249005594,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,1.0,0.024346141549596412,season+player,16.94915254237288,0.5072991027221957,season+player,,,,,,,,,,0.571,0.07136970535262831,season+player,,,,0.0,-1.33470904487729,season+player
2222,2013-14,Gerald Wallace,Key Rotation,1415.1999999999998,0.8305845625369238,1.2883736062979498,82.85717487919668,4,Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | Post Up Shot Quality,1.9,0.790467174219562,season+player,5.093833780160858,0.9197750725883335,season+player,,,,,,,,,,0.366,0.10501945548209762,season+player,,,,10.526315789473685,1.114491573985319,season+player
