NBA_ID,Season,Player,Layup Rating,Standing Dunk Rating,Driving Dunk Rating,Post Hook Rating,Post Fade Rating,Post Control Rating,Draw Foul Rating,Hands Rating,AvailableRatings,MissingRatings
2403,2018-19,Nene,73.28909502911408,69.49441987069085,62.00722009368179,64.43082987340512,47.30875734820964,60.36279882303929,64.23166153153926,76.82659009345821,8,
2405,2013-14,Amare Stoudemire,69.7804699192097,89.22974284501812,74.07825026617172,91.45374505096954,67.26942193320431,90.75204391121707,79.21770301489946,81.87510831531633,8,
2405,2014-15,Amare Stoudemire,69.04986596307093,87.4007806184587,67.37152008487105,91.53999689033287,73.12446807314953,91.84385563666973,80.60350120878807,84.12474622610185,8,
2405,2015-16,Amare Stoudemire,72.78855882933081,82.21126190016817,69.18767672588974,72.65104986901649,67.70848917425116,74.32893763789805,66.62367966484044,74.62244659567355,8,
2406,2013-14,Caron Butler,71.07096436114203,44.79857719804371,56.05961265432827,49.12210863791439,51.00626568168378,81.67725558640836,55.53592030853527,85.80845677469706,8,
2406,2014-15,Caron Butler,69.38580025454706,41.95962385670829,55.05692434476326,44.44808082212492,66.38282133154536,65.16003909834475,46.55677626100789,82.39113289028151,8,
2406,2015-16,Caron Butler,37.17480398479739,26.84919178648535,31.285260259203564,29.671627508912454,48.6872911651957,63.0377808652738,32.5344192864512,66.27972615043473,8,
2408,2013-14,Melvin Ely,49.17610391644243,31.127589797829337,33.821401049811065,28.929582716576196,41.55178463366077,66.46991354032758,26.71018819859796,60.6212312050934,8,
2419,2013-14,Tayshaun Prince,70.7882727936381,70.63138121704498,58.338685851678655,72.53668050044338,61.468790896542174,77.70474383078603,45.252349927821456,84.60159317396402,8,
2419,2014-15,Tayshaun Prince,72.24948070591564,62.385885159736794,61.02588401493274,64.04171976948749,60.444655629971884,76.07676682526964,51.19114413015791,84.63338297048816,8,
2419,2015-16,Tayshaun Prince,68.12177698253434,51.728958618169635,53.66534294396646,57.28463684851429,50.71566073043021,55.032789214972865,32.000186396294936,74.90897112862612,8,
2422,2013-14,John Salmons,73.79372252420156,38.518370411093585,57.04757118747754,70.6332055372801,59.799408148661676,46.1369916994203,44.107910619572664,80.3843706543058,8,
