NBA_ID,Season,Player,Team(s),RotationRole,MIN,MissingCount,MissingMetrics
201587,2022-23,Nicolas Batum,LAC,Key Rotation,1708.1999999999998,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
201587,2023-24,Nicolas Batum,LAC/PHI,Key Rotation,1530.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
201587,2024-25,Nicolas Batum,LAC,Rotation,1365.0,8,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
201587,2025-26,Nicolas Batum,LAC,Rotation,1295.0,14,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
201588,2013-14,George Hill,IND,Starter,2432.0,39,Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201588,2014-15,George Hill,IND,Star,1268.5,39,Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201588,2015-16,George Hill,IND,Starter,2523.4,11,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2016-17,George Hill,UTA,Star,1543.5,10,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2017-18,George Hill,SAC/CLE,Starter,1809.0,10,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2018-19,George Hill,CLE/MIL,Rotation,1302.0,10,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2019-20,George Hill,MIL,Key Rotation,1268.5,10,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2020-21,George Hill,OKC/PHI,Rotation,672.0,14,Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2021-22,George Hill,MIL,Key Rotation,1252.8,12,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201588,2022-23,George Hill,MIL/IND,Rotation,832.6,14,Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201589,2013-14,Darrell Arthur,DEN,Rotation,1162.8000000000002,39,Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201589,2014-15,Darrell Arthur,DEN,Rotation,986.0,39,Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201589,2015-16,Darrell Arthur,DEN,Key Rotation,1519.0,10,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201589,2016-17,Darrell Arthur,DEN,Rotation,639.6,12,Speed::attributes_Speed | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201589,2017-18,Darrell Arthur,DEN,Garbage Time,140.6,18,Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201591,2013-14,DJ White,CHA,Too Few Games,10.2,43,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201593,2013-14,Nikola Pekovic,MIN,Starter,1663.2,43,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201593,2014-15,Nikola Pekovic,MIN,Key Rotation,815.3000000000001,43,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201593,2015-16,Nikola Pekovic,MIN,Garbage Time,156.0,23,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
201595,2014-15,Joey Dorsey,HOU,Rotation,855.6,39,Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Strength::attributes_Strength | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Stamina::attributes_Stamina | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201596,2013-14,Mario Chalmers,MIA,Starter,2175.4,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201596,2014-15,Mario Chalmers,MIA,Starter,2368.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
201596,2015-16,Mario Chalmers,MIA/MEM,Key Rotation,1372.5,10,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
201596,2017-18,Mario Chalmers,MEM,Key Rotation,1419.0,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
201599,2013-14,DeAndre Jordan,LAC,Star,2870.0,34,Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
