NBA ID,Season,Player,Mid-Range Shot Rating,,Mid-Range Shot,Midrange Talent,Midrange Shot Making,Midrange Shot Creation,Midrange Pull Up Talent,Midrange Pull Up Shot Making,Midrange Pull Up Shot Making Efficiency,Stable Long Midrange FG%,Stable Short Midrange FG%,Midrange FGM Per 75,Midrange Pull Up FGM Per 75,Midrange Shot Making Efficiency,Midrange Pull Up Shot Making Efficiency,MID-RANGE FGM,Midrange Pull Up FG%,MID-RANGE FG_PCT
1737,2013-14,Nazr Mohammed,37.985639305980484,-1.5806889727578195,-1.6730831912741984,,,,,,,,,,,,,-1.642812378731644,,-2.2482286295827323
1737,2014-15,Nazr Mohammed,37.985639305980484,-1.5806889727578195,-1.6730831912741984,,,,,,,,,,,,,-1.642812378731644,,-2.2482286295827323
1737,2015-16,Nazr Mohammed,42.71153457958576,-1.373266977713586,-1.4984406153272178,-1.523029874727163,-1.0402254451988089,-1.790982218170305,-1.611672560827734,-1.0435757313772551,-1.3188508477789993,-1.7308083059347825,-1.40587977669865,,-1.7944303637183459,-1.1804056691135834,-1.3188508477789993,-1.642812378731644,-2.5845699199944576,-2.2482286295827323
1740,2013-14,Rashard Lewis,85.88128103884472,0.9877345821162754,0.48944593515936236,,,,,,,,,,,,,0.5083246809879485,,0.1307497644162269
1882,2013-14,Elton Brand,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
1882,2014-15,Elton Brand,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
1882,2015-16,Elton Brand,50.54275611639661,-1.029550602136883,-1.2090426022906828,-1.4009996211597986,-1.6756258888126827,-2.4340751970490517,-1.4287789733832357,-1.0589248841549694,0.006311481069578539,-1.1767072810153514,-2.0708250755224067,0.32650601706515825,-1.206915588703195,-2.0550627597447253,0.006311481069578539,-1.642812378731644,0.10504372447575262,-2.2482286295827323
1889,2013-14,Andre Miller,70.76928858994617,-0.14179759966926087,-0.4615834375933763,,,,,,,,,,,,,-0.6428123787316439,,2.9817664440337066
1889,2014-15,Andre Miller,66.47684008103137,-0.3301953913673678,-0.6202082528539927,,,,,,,,,,,,,-0.6428123787316439,,-0.1907298611786225
1889,2015-16,Andre Miller,81.48868627911865,0.586895355770201,0.15195233900170962,0.18048907183831742,0.1555425859237372,0.4615385942843396,0.2796258137867976,0.19892053177761365,0.7029839503826879,0.4605485540710708,0.009337324668442734,0.21636218837984886,0.31309781669482967,0.6823269036040833,0.7029839503826879,-1.642812378731644,0.37279092285212706,-2.2482286295827323
1890,2013-14,Shawn Marion,81.15323890532042,0.5603145849200082,0.12957219416246957,,,,,,,,,,,,,0.12461232774808438,,0.22380965603578842
1890,2014-15,Shawn Marion,75.53876926254415,0.09571742349531455,-0.2616035103791849,,,,,,,,,,,,,-0.25910002549177974,,-0.3091697232398828
1891,2013-14,Jason Terry,75.98701898156781,0.1236002966666344,-0.23812703772061364,,,,,,,,,,,,,-0.25910002549177974,,0.16035972993154202
1891,2014-15,Jason Terry,89.7729038495878,1.4746882814891447,0.8994451177786101,,,,,,,,,,,,,0.8920370342278127,,1.0401987052437613
