NBA ID,Season,Player,Standing Dunk Rating,,Standing Dunk,Standing_dunk_PG,Standing_dunk_FGM,dunkScore_total,dunkScore_average,dunkScore_max,Putback Frequency%,Putback Scoring Impact Per 75 Possessions,Stable Putback Points Per 75,Offensive Rebound,Offensive Rebounding Crashing Skill,PLAYER_HEIGHT_INCHES,Putback per Offensive Rebound
2365,2016-17,Chris Andersen,36.41320613840959,-0.18603607188006682,-0.5348235182590265,0.006214324339092711,-1.387684215296616,,,,,0.004662105650162957,-1.381089925267068,-0.6748789,0.03064167852530474,0.9944839126137334,
2399,2013-14,Mike Dunleavy,54.003629488738596,0.1434444728334186,-0.2601330095360824,-0.4535509508901071,-0.348886074132879,,,,,,,-0.530800027,,0.6965596207757017,
2399,2014-15,Mike Dunleavy,49.34623744424881,0.04816662353605782,-0.33956689816303914,-0.5366395863330582,-0.46528049762409,,,,,,,-0.607718571,,0.6965596207757017,
2399,2015-16,Mike Dunleavy,44.499605988611464,-0.04108025604418277,-0.413972720136989,-0.4952686984009323,-0.46528049762409,,,,,0.04089566359792068,-0.712130956480663,-0.737156566,-0.843777792457583,0.6965596207757017,
2399,2016-17,Mike Dunleavy,44.63217130578818,-0.03863917072402181,-0.41193756820104016,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.7349613724264282,-0.518148279,-0.15752308733207335,0.6965596207757017,
2400,2013-14,Drew Gooden,66.16993290980655,0.4245955263013776,-0.025735175902950352,-0.34717972455298146,-0.426482356460353,,,,,,,0.965888507,,0.9944839126137334,
2400,2014-15,Drew Gooden,62.815684327399524,0.3266556165013982,-0.10738844520487664,-0.5272094574661766,-0.46528049762409,,,,,,,0.9253804,,0.9944839126137334,
2400,2015-16,Drew Gooden,60.19362309460092,0.2721404272494094,-0.15283818513346142,-0.49255373388038654,-0.46528049762409,,,,,1.1609479952512307,1.5252498062043243,0.270486471,-0.3030922672071815,0.9944839126137334,
2403,2013-14,Nene,80.97563551279983,1.1757308129551325,0.6004921911487147,0.7095608397733394,0.5434711726330723,,,,,,,0.00303969,,1.292408204451765,
2403,2014-15,Nene,82.6920582713614,1.4048144205654873,0.7914809876777987,0.8176395175047811,0.9314525842704424,,,,,,,0.141981812,,1.292408204451765,
2403,2015-16,Nene,74.7356656419511,0.8091668088091238,0.2948849120726544,0.4421085255348687,0.38827860797812425,,,,,-0.7591417161544436,-0.18703138972806405,-0.041336913,-0.2199098787071197,1.292408204451765,
