NBA ID,Season,Player,Layup Rating,,Layup,Finishing Talent,Rim Shot Creation,Drives Per 75 Possessions,Rim Shot Making,Rim Shot Making Efficiency,Paint Shooting Talent,Rim Makes Consistency,DRIVES,DRIVE_FGM,Stable Rim FG%,Contact Finish Rate,Rim Attempt Consistency,less_than_5ft_FGM,Rim FG%,Drive Foul Drawn Rate,less_than_5ft_FG_PCT
1495,2014-15,Tim Duncan,69.27382215738835,-0.33404952549309835,-0.6155494420761481,,,,,,,,-0.7374642889105164,-0.707601619579336,,,,-0.027645249973207827,,,-0.1417987397288669
1495,2015-16,Tim Duncan,81.81532889633183,0.6523394244694108,0.4114352760571103,0.9857167755671357,-1.1467545402885349,-1.1019551249948991,1.588866889586529,2.167971247657674,-0.0692487003729304,0.5891660684718221,-0.8158537014155335,-0.707601619579336,-0.32578448250750114,0.6903325535908307,0.5170293957089966,-0.027645249973207827,0.17878429646520874,1.9897788435012482,-0.1417987397288669
1497,2013-14,Chauncey Billups,72.07327458635615,-0.08308035680689482,-0.35425140039275826,,,,,,,,-0.08421918470204132,-0.707601619579336,,,,-0.027645249973207827,,,-0.1417987397288669
1536,2013-14,Stephen Jackson,49.74368645561165,-1.4901162596260265,-1.8191951937260094,,,,,,,,-1.8158537014155334,-1.8258265861989713,,,,-1.0276452499732078,,,-1.141798739728867
1712,2013-14,Antawn Jamison,52.02329679554732,-1.369158646071627,-1.6932594554282943,,,,,,,,-1.7374642889105165,-1.5893766529597007,,,,-1.0276452499732078,,,-1.141798739728867
1713,2013-14,Vince Carter,80.39424131430066,0.5417852444599983,0.29633113443048786,,,,,,,,0.3599874861597217,0.4746480466170162,,,,-0.027645249973207827,,,-0.1417987397288669
1713,2014-15,Vince Carter,71.7428329440943,-0.11270424446421767,-0.3850944871050773,,,,,,,,-0.3977768347221094,-0.47115168634006555,,,,-0.027645249973207827,,,-0.1417987397288669
1713,2015-16,Vince Carter,77.78558582957999,0.3494264235720295,0.09605560472429525,-0.5332596821920929,0.040526197883721124,-0.4028781855665377,-0.5984253515940189,-0.6933226675693454,0.04247793241577913,-0.057871220077598096,-0.4500364430587874,-0.3529267197204303,-1.8991557180443435,0.10968283490326171,-0.10977493502868964,-0.027645249973207827,-0.5436735861848239,0.11450776852045359,3.797463135442779
1713,2016-17,Vince Carter,69.40688482987386,-0.3221205396845538,-0.6031295075983041,-0.8695216461235252,0.31261136704819653,-0.4320933412441408,-1.1067397456711885,-1.5575502174746492,-0.3051160362602061,-0.21338232805513943,-0.29325761804875344,-0.23470175310079514,-2.5330318992678182,-0.7240876421595517,0.14129309800159925,-0.027645249973207827,-0.8337157165972555,0.2469569843058104,-0.1417987397288669
1713,2017-18,Vince Carter,71.0505603936488,-0.1747660479411383,-0.4497105026768348,-0.49847396178539294,-0.1573539251449882,-0.6094710721438743,-0.38277682077340147,-0.40135390070944543,-0.37960045811934584,-0.9048513617409994,-0.5545556597321435,-0.47115168634006555,-0.7694978093639344,0.23723975250968427,-0.5530398761028544,-0.027645249973207827,-0.21362564468102238,0.12499879551335316,-0.1417987397288669
1713,2018-19,Vince Carter,72.84568797069589,-0.0138339774278686,-0.2821551209169786,-0.25497391893849375,0.13946625939807583,-0.5218256051110648,-0.13632135697841016,0.25265613705673046,-0.11890498161235684,-0.5896636696793733,-0.47616624722712636,-0.3529267197204303,-0.7491232178246092,0.23723975250968427,-0.46646469229930665,-0.027645249973207827,-0.12067096596872189,-0.28939677070617914,-0.1417987397288669
1713,2019-20,Vince Carter,67.89580330937727,-0.4575880579363083,-0.7441723194153647,-0.6839978039544591,0.15183376708737015,-0.5948634943050728,-0.5984253515940189,-1.3122964533123334,0.5762829557396135,-1.7796013441146767,-0.5806854639004824,-0.47115168634006555,-1.2018919186985204,0.23723975250968427,-1.1659921774319708,-0.027645249973207827,-0.970206130908988,-0.5595407157733426,-0.1417987397288669
1717,2013-14,Dirk Nowitzki,70.62305197250718,-0.21309191193869914,-0.48961370377843333,,,,,,,,-0.6590748764054994,-0.47115168634006555,,,,-0.027645249973207827,,,-0.1417987397288669
1717,2014-15,Dirk Nowitzki,69.8924480163684,-0.27859010208962276,-0.5578075337609585,,,,,,,,-0.7113344847421774,-0.5893766529597008,,,,-0.027645249973207827,,,-0.1417987397288669
1717,2015-16,Dirk Nowitzki,76.66376904515212,0.26751535963022854,0.010773413639872553,-0.5680454025987928,-0.7386267865418219,-1.064392781980838,-0.07470749102966234,0.6263761586374024,1.3583693852605803,0.2212156790606712,-0.7635940930788554,-0.707601619579336,0.5095737706048645,-0.31617124939734637,0.09627400242375356,-0.027645249973207827,0.6247314259837141,0.7570831718355512,-0.1417987397288669
1717,2016-17,Dirk Nowitzki,68.60654188802702,-0.3938707865188008,-0.6778327035575265,-1.1709978896482576,-0.8004643249882937,-1.1457778585113039,-0.9989154802608798,-1.5108352147770654,-0.10649091130250028,-0.3563970077130583,-0.8419835055838724,-0.707601619579336,-0.970979881252825,0.6378481968673548,-0.4820482253839434,-0.027645249973207827,-0.17891472035174538,0.5328374698623232,-0.1417987397288669
1717,2017-18,Dirk Nowitzki,70.13701107760659,-0.2566651757950445,-0.5349802664324004,-0.718783524361159,-1.0107119557062973,-1.1791666078571361,-0.19793522292715798,0.2176198850335425,-0.21821754409120978,-0.8618081086400721,-0.8681133097522115,-0.8258265861989712,0.6906812509544284,0.09506693809419255,-0.92704467013418,-0.027645249973207827,0.8535881982564036,-0.9241039037766019,-0.1417987397288669
