NBA ID,Season,Player,Close Shot Rating,,Close Shot,Rim Shot Making,Rim Shot Making Efficiency,Rim Shot Attempts Per 75 Possessions,Stable Rim FG%,Stable Short Midrange FG%,Floater Talent,Paint Shooting Talent,Paint Shot Making,Paint Shot Making Efficiency,Floating_shot_FGM,NON-RA FGM,Short Mid Range FG%,Rim FG%,NON-RA FG_PCT,Floating_shot_FG%
2199,2017-18,Tyson Chandler,63.93822628809583,-0.6458249485844713,-0.7506556514906698,-2.2003858662614624,-1.8611977350089453,0.761178014296552,0.31261938572471215,-0.7685772124206994,-1.1989114206459737,-1.0003039736121766,-0.8089491948159152,-0.10948647796501412,-0.6010587592801465,-1.032538108579982,-0.4981626446422808,0.3411608238360633,-1.4803489592443866,
2199,2018-19,Tyson Chandler,70.93964661660125,-0.29964746737804604,-0.49038180084278693,-0.9989154802608798,-1.4290839600562935,-0.12042754304233871,0.043222008704735485,-0.4905091783671283,-1.0825729148005443,-0.7768507080347575,-0.09685650908975771,0.05613765704414425,-0.5480820385318842,-1.032538108579982,0.03306568177986233,0.27526889968557144,-1.4803489592443866,2.7524845168428134
2199,2019-20,Tyson Chandler,54.69228830707499,-1.102980121604039,-1.094368179557887,0.017325054767138057,0.11894607901539209,-1.4398498464259948,0.11920168624177124,-1.5509587509874705,-2.0825729148005445,-1.6899522158657612,-1.1292243584409467,0.03730283351182584,-1.6010587592801464,-2.032538108579982,-3.0,0.22214367458118003,-2.4803489592443864,
2200,2013-14,Pau Gasol,72.23279403540297,-0.23570922409806686,-0.4423097751172949,,,,,,,,,,-0.4421285970353598,-1.032538108579982,,,3.0,1.4258048481921777
2200,2014-15,Pau Gasol,71.12526493090847,-0.2904697752102092,-0.48348154473063554,,,,,,,,,,-0.49510531778362205,-0.6133774607907998,,,1.0920420454493016,-0.7853279328922157
2200,2015-16,Pau Gasol,77.31869377808853,0.023630714292098825,-0.24732480915024718,-0.10551442400403624,0.007402372894414538,0.22454854461200996,-1.4146932081092582,-0.6960377252762892,-0.9313328572014862,0.12937642458477544,0.32392553247569894,0.298203700519068,-0.2831984347905731,-0.6133774607907998,0.13716977710335063,-0.20303587115683625,0.09057684514870541,0.09912517954154172
2200,2016-17,Pau Gasol,84.49107223861621,0.5001423395398304,0.11094088493674907,0.27957223817563764,0.5563036545910264,-0.09487375877164621,-1.0592697779232378,0.5371335561786755,-0.21003412095982393,0.24110305737348497,-0.6147420987087814,0.8332970597794257,-0.018314831049261942,0.22494383478756494,0.46792335995969075,-0.12067096596872189,1.8971415202007609,-0.0162382699063396
2200,2017-18,Pau Gasol,74.1047428549852,-0.14315278598907996,-0.372721133866209,-0.5060045526708972,-0.3546388980118614,0.2586202569729333,0.08397119178338903,-1.7085680666670084,-0.7684589490178849,-0.25545975502077967,-0.436718927277242,-0.16044775027552444,-0.3361751555388353,-0.19421681300161736,-0.20250701392357412,0.2529127111345121,0.15439570595217483,-0.7853279328922157
2200,2018-19,Pau Gasol,66.99719150425622,-0.49457779815742003,-0.636940345388207,-0.4443906867221493,-0.7166801689181374,-0.12468650708745403,-0.980035255270303,-0.6325656740249304,-0.5125142361579402,-0.42925673935877223,-0.7280295714379428,-0.7974636541569029,-0.6010587592801465,-1.032538108579982,0.005701176723402493,-0.45366051122924156,-1.4803489592443866,
2202,2014-15,Jason Richardson,83.08973369034622,0.4099845761281143,0.043155689414526195,,,,,,,,,,-0.6010587592801465,0.6441044825767475,,,0.23785113931055765,
